iban,currency
RO17RYMJ4508963367061623,MOP
RO77YXVZ4203924185160939,VND
RO03OLWK4415738334033428,BWP
RO09EZJF2075163810834773,MMK
RO66ZSRJ6323242677345992,INR
RO84JHBR7034392015079322,KPW
RO82DRYX8710914823415685,MVR
RO22OYLM0694267402848685,GIP
RO98CHXH5593146913242230,LYD
RO77FARF2360110025153132,RSD
RO35PQBF7665082763059693,TJS
RO95ECTU5507958464370353,PEN
RO66LULB4741479852005173,SYP
RO71BZQN7413270385163046,JOD
RO72GLMO7602563448962368,PLN
RO28JBZT6048337481558834,BND
RO87EUWZ7674497502102535,RON
RO93RUHV7400265618900469,USD
RO93SPSV1292932635933482,VEF
RO54OABT5287830541559263,BYR
RO15KBNE0524514036672809,DJF
RO78DKNP8992514254797229,HRK
RO41LLDK0589927909013351,NGN
RO43USVR6987385435585072,HNL
RO12EKHX6717826284481237,BTN
RO49PYWA2295184530405154,UYU
RO17LFQP6224703116737112,COP
RO45GMYJ7198405956436208,SOS
RO72HWGH7392181495350929,MVR
RO16QALF9730126188144018,IRR
RO28CVJE7287479785064131,AUD
RO95IVKJ7418383935743837,CRC
RO92NWRJ8040143590962827,SDG
RO02GGAQ7022473369120310,BHD
RO27UAQQ0161209452518167,RUB
RO36HBFF2224237309179990,XCD
RO90HQKY7836097699879039,SBD
RO65TVPR5790345836607172,KPW
RO22MQOU6736450572843813,XDR
RO07IBYG4155702273329343,QAR
RO90TNGY8944213951266377,AOA
RO75QEUD9261631615262644,ANG
RO73AVMO5146015056642851,SZL
RO79JNWH3614226526071986,CAD
RO79BVAA4533396007472389,AFN
RO28OEFT9824830618163896,INR
RO95VDKC7205512778888071,WST
RO02LTHT3319522779592220,HTG
RO11AKVA5615067782766275,TND
RO32OTSZ5699730372099005,MWK
RO09PVXN3032661309183788,NZD
RO85QDTK5590162133103677,PLN
RO61PRRH5038211953416118,MNT
RO18ZFFF0421749433183976,MDL
RO02WLWS5434970570750621,MZN
RO58VCTT9353722520992005,ERN
RO49CLDV7742034246197869,EGP
RO29FCUD8886790058222824,LYD
RO04MMSJ7647379543415760,FKP
RO05QAIE0775795040446184,CLP
RO43WKQY4929791783401574,XAF
RO02ZPZC4779551161601826,SOS
RO74NJQG5642444256340233,MZN
RO65WMQZ0713057537744927,NIS
RO89KJHX1816811544052021,GMD
RO35KKBX6693196707431393,VND
RO24FHDG9506465593562155,UYU
RO30FATM6301018435670248,MZN
RO71NAWO1766231400497686,QAR
RO41LXQD8832985733262758,USD
RO71GLIW1971140242682710,SBD
RO43PEJF7021169291803785,RON
RO52IPIF1498422026312263,IQD
RO56WQNM9181934326043142,IDR
RO92VJVI3789755082340651,TRY
RO86RTUZ7293310505047005,JOD
RO55UGMT4956173364477185,MGA
RO22JLLO0789838913823314,BSD
RO14KKBO8774369132264881,BWP
RO24PVIA1635741284381213,TMT
RO82NWPE0161050587225691,ZAR
RO87STBF8904888077401045,BSD
RO92IDCF1736571386354361,TND
RO35YZZJ9752315037750912,MGA
RO04YPTE0959210508034776,LKR
RO61HNVN2721284639655874,MYR
RO62XKDC2494328458137066,GHS
RO57CBDM3104867445301867,SCR
RO03DAFE3173683145396076,KYD
RO61YLFP8747503419672152,AWG
RO68RFRN8977466226750666,MRO
RO35OUVB7863582652178327,SOS
RO29CXCD7599116120522445,SEK
RO55LPDF3673301089757299,MRO
RO42ILEA7808147532128516,JEP
RO76DMCF8548486190867345,BTN
RO92GNPD0792168337608000,LYD
RO33OYMM2084972290472481,AZN
RO12TJYB8815398205149586,BND
RO36VPRD8662971523124770,BOB
RO04VEDF5519623190126764,XAF
RO67SGEB0533955652994463,AED
RO63KUZF0837428512434718,NIS
RO75HZIN8873431169927034,MVR
RO68DRWR1528238668717590,XCD
RO68HCRS3489814114440237,SGD
RO34LMMI3300656964202775,GHS
RO90PDRE6436444594857925,PLN
RO84VQJG3312096474997269,NPR
RO46WCZB9691588809363471,AMD
RO19MDIV3760761945925622,LRD
RO10NWZL6339363609216703,SYP
RO66EYEB8867191233659696,NGN
RO32AWCA7880900212369415,ERN
RO77ERDQ6085273703714502,CUC
RO04FHRN8837588916164864,EUR
RO42LSDA1544897738860431,XPF
RO95XXRY3650944372156789,HRK
RO43EVOA8383861103917892,CNY
RO18IUJD6724133708248200,BGN
RO56EDKZ9026801203963538,AOA
RO32KMUG0748715674601937,GGP
RO13ISUQ1406292120900157,THB
RO14MPNZ8373839932943295,COP
RO82WIVU4673286631501437,MUR
RO79ZTHY3046442574393247,BWP
RO67RYXZ0213695012919304,SEK
RO60EJGE6626280188335341,KYD
RO45YMJX5816741121239705,TRY
RO55IFET8756990655157090,XOF
RO42DFHZ7897385508395504,NGN
RO84AHSL7733781159157971,EUR
RO36BLYG7371991945306045,ILS
RO22EOTP5372537717603002,LYD
RO88XQAT4706120601386108,SOS
RO87POBU4851976630529022,WST
RO88HUNF6888968780161100,CUC
RO23KBWG7214010112920065,USD
RO04MFLX8288760724680318,QAR
RO60VSFH6220833357391916,KHR
RO77BZAC8355471181623637,HUF
RO13BPDS5633689154666183,PHP
RO96JRGO0126686531175131,JEP
RO60IJVG9019392574135203,HTG
RO62REXY7132585322028979,OMR
RO94ACQX1916523234867534,IRR
RO55FGRV7964665036887139,OMR
RO36GCMM5281814371150825,SLL
RO66PFBQ9902814916491560,PKR
RO28BEQI2282782106180896,SVC
RO90CLPS8054159360044214,XAF
RO77CFJX5075041080023369,MVR
RO80WMYO5933326516027490,CDF
RO77WNMC8957970471213198,VUV
RO13YPOM6777244366406329,MYR
RO61LIZX3283676039835090,THB
RO96ZPGB4073771822074674,SBD
RO15HEMR6314663032531429,CAD
RO30NULR1712855752500486,CUP
RO91PMMO3834284496360008,NOK
RO23ZUQN9645261277340477,XOF
RO33DNQY6826163742271225,NAD
RO14ILTS4039501475627144,ERN
RO92NFHG6107809711154347,IRR
RO06OHGP9651134849895499,XCD
RO73ETDG9563706629833586,BIF
RO33WDVM5154664003208045,SYP
RO98FJIS4337083371476662,KWD
RO10DLSF2623604483302565,TMT
RO94XQLE5318312850337929,GTQ
RO24ERZO2690190510724662,BRL
RO65SIMC4916983873279115,XAF
RO96AZGF1096205554031304,USD
RO32ABWE3597501037170584,NOK
RO70LEJR1454219796155810,PKR
RO94VJGO2518970457607495,HNL
RO86KLFP5516550166346269,BIF
RO67ASLD3179486726266263,MMK
RO62ZNBV1713286587589310,MAD
RO33GQES8683330016886510,XCD
RO16YEPU8316700047749646,XCD
RO95YLSK9025152555814823,SEK
RO14XRXI0397598754461177,OMR
RO04CEUR9320314221183609,CHF
RO06NRCS8400802743283690,MZN
RO35YYIV2959662224575298,UAH
RO78TDJJ4802917143110671,BTN
RO32WAPM7058207524793117,OMR
RO49RGBP6217323763486390,TZS
RO46CYKK4293255168110226,TOP
RO35REYY6696323419539264,ERN
RO74WFYF8209756165379786,MWK
RO38FJIJ5425499917971388,MUR
RO87YKYT3976719052651555,CDF
RO47WEZV1347151169667651,ILS
RO73KTIR2549195431579594,PLN
RO86LBSA0100325073242133,RUB
RO64ZDVT8651144971587242,ANG
RO39QHSN6566316897212879,VUV
RO60DASA8779712661510009,KWD
RO29NUCB6700516575638675,TZS
RO60MMBM5467740941070215,SVC
RO82DJSQ7838137694256386,MZN
RO57PTBD6132248853815120,PYG
RO56ETMP8729476181462402,LAK
RO70YRVB6947023496851576,CNY
RO74CUSE4412254505589844,DZD
RO04DLYY1873403340365937,GMD
RO19ZCCZ9961445156308250,VND
RO76XKBX2244669357405588,IRR
RO07MVEP7635105451147023,ISK
RO91FILR6028503862517150,TMT
RO91VOBY9364783306622598,DOP
RO47VLLL8424915531389332,CUC
RO85JNYI2145563005363619,SLL
RO42YQBQ5685194012998823,RUB
RO86OXCP8715431210056257,ANG
RO85TCRZ6987832840250776,PEN
RO27ZVRZ9826199844613292,BWP
RO31UMOT4114661993805723,AUD
RO33IWSY2857281713224150,CUC
RO55GSHO0227291173288306,TND
RO93KWKX7846127067114489,MUR
RO07AWQI6592372259259474,SEK
RO77ZIFD0672063708965466,DJF
RO42SJXR2373612796192604,KZT
RO94YQYW4086400110770306,XAF
RO84QWWN3292743188330831,ILS
RO25IEDL6433864741794186,UGX
RO54AJTI2251566315026126,MVR
RO13BYRC2751681991753095,TVD
RO10NHZR2938175126762123,LAK
RO68AZVB8277825379895364,SGD
RO53KQSQ0177682390601887,GMD
RO26JXMM4899306807974441,AZN
RO66HNOY5425027018604618,TWD
RO92FDES1905802102380415,PEN
RO07JMHS7827992531644704,SEK
RO26ZKPG9506542434115516,QAR
RO68UATW5391681222917953,ANG
RO09YWHJ0825067558770996,BND
RO51CNOR3164386673454254,BAM
RO71DKMQ5084365276508180,MGA
RO04ZXJB2312632579466495,PHP
RO55QITC2655487965674357,IRR
RO43MNZB9395714445324340,SGD
RO54IHGJ6111663343406487,ETB
RO88DZOB7779423206204016,MKD
RO20AUGO5398726289902920,PEN
RO07JUIP8238197699245163,MZN
RO16WQQK8463709266834431,SRD
RO63IRDY3684145544296452,SZL
RO29PXNH5903530115535977,CRC
RO53TCTO1363063469723061,VND
RO89UQCN5630533058117290,BBD
RO71KRGL9226420123805571,LKR
RO66QNVB2572400891620898,AUD
RO24SMBT4054167422405672,LRD
RO63UQFX2987332034406756,XDR
RO90RSKQ3856347212299416,BOB
RO63IWCQ9750122748293711,YER
RO84UZML3524826616572492,NAD
RO97HFNK9073391047500058,THB
RO76PISO6230597454149151,JOD
RO65WKNR6882951118193360,KZT
RO33EDQT0188348057602377,MAD
RO95JYPH5597177614879675,DOP
RO24KZRE0920357844602348,AUD
RO32YBJR7924576858749791,ISK
RO10RHVE3757555682317264,PGK
RO34LDOI6998624375504437,KPW
RO50IVOQ4287828006506161,GNF
RO10WYNX6822234397045961,KZT
RO54ELUB5716851134814195,NIO
RO05PPFM6904706640289385,BIF
RO50FAVJ5498432439282642,XCD
RO41SFRJ0796111122818828,XOF
RO86AJEX9405402407559576,GYD
RO50FJUW4509122468836630,GYD
RO24QNST0382099795543020,SZL
RO20ESYY5463850986163061,VUV
RO62NSVW3064246209353909,MRO
RO49UHLY8555488544659197,MWK
RO22QRAL1690523021188251,USD
RO66BVGG3984662383674553,AWG
RO58AZXX6722623672410340,GMD
RO44MAXA0232424150779758,MUR
RO52RJUT3982234060174354,GGP
RO12XBYF3388783543702954,IDR
RO62YISU2082747414515340,SPL
RO80UTGE5217649604785304,CNY
RO12FVKG7405773629012580,MXN
RO83MHYU3613733410321853,TJS
RO10WXRU2500952306206544,BYR
RO25QAUV6846002230357439,SLL
RO34LVVK4412630162839856,GEL
RO68SARW4881965759653358,TMT
RO34DTMK4979824364791000,INR
RO29OHVT1785163572495373,SBD
RO14ZVSK3255913447316708,GTQ
RO31PYHG0319548871953526,SHP
RO87XUML1454018147521684,VUV
RO41VXBY8328846216230281,MDL
RO03EUDT8397570618874199,XAF
RO65ADOD9629545313449733,SLL
RO34BLVI1460657579310381,IMP
RO94UVVD4333993538761271,ZMW
RO14ZXVJ2901768499396753,TWD
RO92SQNX6980248688835491,HTG
RO28TQXO0054788104798396,ALL
RO16NTYX4219759684726195,BHD
RO17GYYQ9432426303744430,BIF
RO44PCNI0740061203103126,SZL
RO67DYHS6443553799144772,KES
RO18JREF1457276370391490,MDL
RO41ZLRA1488000840021079,ANG
RO44PWAP6524451628389563,SOS
RO18EYVO4308153440798280,EGP
RO65TDPJ4021189462975510,IRR
RO40EODM5508619379594223,COP
RO72WZBZ6561637892947670,TND
RO72LUHQ0218281385205556,CAD
RO68QCVC0254527460140609,GHS
RO27PNTE4664843653158308,MGA
RO13RRDQ7161998192103402,BWP
RO39EVKO2153442268922620,ARS
RO19VDQU6378223045248134,GMD
RO03TTRP2716564394247715,TWD
RO98TUCW2276946616938066,WST
RO09YRFV3508852336689475,XAF
RO16YISL1727752083151363,UYU
RO46RCST0181621441436913,ALL
RO64GJOP1136057251866115,TND
RO18RUPW4636712249652121,SYP
RO14NAQV8249554570329907,SLL
RO87DMFM6449132398329468,LTL
RO25HWNJ9994259499300424,UZS
RO23AEAQ4484439471889610,VUV
RO34ERJB4478699151259159,MVR
RO43VVTZ5080291689771549,MOP
RO23ITPD5367438452619046,GGP
RO77CVBB7668801328268327,SVC
RO12AIDS9707643370057383,YER
RO63RRUS1490766215681906,ILS
RO19NZPJ3510170352756310,VUV
RO53RZKJ1015796700331454,FKP
RO62XAWG6755296312501883,KWD
RO87HLDM0093073963428627,PYG
RO60YDXK8868875587303490,CLP
RO21KHIX7858177288997505,UAH
RO66XPJO3996100500315868,NAD
RO26FZCY7282819671899045,THB
RO12JXAN8818800899067016,CUC
RO28ODFY4858784833113517,SVC
RO12WEPJ4385379929786563,SPL
RO88RJIT0106986550660546,MWK
RO74AGRD6155392245271990,ZMW
RO81RXQZ4596962035822140,ALL
RO61XETZ2979696423131059,KMF
RO32HRWF5032813984729000,TMT
RO95EBGT5909275015746857,CHF
RO85MZKP4876334496281890,HTG
RO30HCGM6147402507794665,BRL
RO21ZOBQ6441585750863797,BHD
RO32JFRH2648972411297394,QAR
RO61NHUV8929902970908173,ETB
RO13AWXT7699259924733350,SLL
RO39KNDH3215937313802041,BHD
RO68DAXY6493178447469238,COP
RO36AKJK3186864893441401,MOP
RO72CSJZ1908111040212222,RWF
RO10LYZI5336190108493641,BND
RO15KXTF7030799408450606,PEN
RO19QATX0320840611837869,SZL
RO87ZNYP9779921369079814,NIS
RO88EJDJ6318684647631361,SCR
RO31UXPQ1431107041324107,SCR
RO14GQJJ1051060943927475,SZL
RO90JPLO6902981828911572,UAH
RO72DJSO3527005811278696,KHR
RO05ZBGK0697950961026896,MMK
RO72IJHX1884247882860538,TOP
RO27OWSH5148717149027790,RWF
RO23ADMO9120737726056564,BZD
RO34FEHO8968500827266163,LYD
RO34GODR7417122408533648,VND
RO74TXBK0434647491860453,FKP
RO58KUKJ1976614412391326,LBP
RO78SBQX3987377893838172,LBP
RO57MTZU0382840770984812,SGD
RO96KLXL4943590460301134,GEL
RO83GRMI9859461982144172,DOP
RO81INEN5391316260087611,ANG
RO20ASDL4777780656582645,GIP
RO80CIDW8804193139701832,HTG
RO26LQMU3795217897564117,VND
RO73ZMNY0624848263515912,VND
RO30HKYS0917545230093790,MOP
RO67OAZG0293803312502257,HKD
RO55OHFV9779362889636311,SGD
RO22EURM1386940268731585,NZD
RO78FHWC4048189753066457,MMK
RO23TGBU5688946154492107,BDT
RO47KBUC0627184850482293,ETB
RO90RNCA8222207013956812,YER
RO59MPNV6147399794099227,BRL
RO08PDRM3408967582918448,FKP
RO96HNIY2901166103963478,NPR
RO51AUJQ5271492847439588,RON
RO34GFVT6015299602182956,PEN
RO72HUZO3559552371792458,HKD
RO25DYWT0447616718301095,TZS
RO65SADW0091477468016119,ERN
RO83ZFII8147004592208970,ZAR
RO28STKT5098785798308896,PAB
RO44ZLYV0190840107582347,INR
RO25YNQR4540723269652461,ILS
RO21JDZU0182115876539408,VND
RO79JTQS8099681459118087,BOB
RO87ZUWN0106470632654132,SZL
RO46GADE7861151225430103,JMD
RO31MEIR6956994533311143,LAK
RO91DMBJ4289975283072590,IMP
RO95LCDU7052812477714028,KMF
RO17RHVM6148908538956830,RUB
RO29JLFI2257859612228002,SYP
RO16PUJN1100669791622830,MVR
RO69AWTP0195413740314806,IQD
RO95ORPA8744451869310699,YER
RO19RSPT1565408600967476,SYP
RO20XRBP8052686571610054,GHS
RO57JWDT2619962848467198,ERN
RO63KFYM3024534723279569,EGP
RO86QAXY6819131636078244,BBD
RO48MPEB3118964094092459,DZD
RO50IYHU7057844642436237,AOA
RO45VJLU1052803403401264,LYD
RO49YXDI7598906038042192,KES
RO97KQDS8200778369012510,ARS
RO07KQKC8280695054367146,MWK
RO92ZDEI2487034273849782,SCR
RO75EKAN3416485151272223,ZWD
RO60ESZN9716727096689021,SGD
RO81GNFD8667037122138782,BYR
RO92XIHM0148723045081646,JMD
RO90JSRP3340824161278780,CLP
RO29FEQX5992845330016131,ISK
RO40ZNTH3113946409025553,BND
RO96KKJY7051222962397838,AZN
RO59KFHT7775382803346102,SGD
RO36SBKF1839008031386278,ISK
RO32BODT0751307847661826,MVR
RO40IKAS2167778789247953,GIP
RO30IMGT1693602467236299,USD
RO49QZFV0244013844671993,LRD
RO66DWWG0217552623500492,IMP
RO63SPIE7847925038548040,CUC
RO88XBZE3923261438098357,COP
RO69NAME0266739937199760,MZN
RO42FQGH2892482633970300,CLP
RO10BCCN5032996339569585,HRK
RO02RFJB1348172207488676,LYD
RO50CPIS7639238418221231,INR
RO83RGEH4525533007407824,KYD
RO87IGKW1647448684821077,ARS
RO38UIYH2085759745578332,WST
RO67IPBR2808542482052082,TTD
RO34JVVS9448096881791993,HRK
RO22KWPX4100695614289105,AMD
RO24YYAQ3589357487022353,ZMW
RO04MYMW3399840959667230,KYD
RO50JXTH0892971478252011,NIO
RO22MFOY8863015389551915,MAD
RO81SKJZ5217328466558989,IMP
RO34RWSY2482659671141699,GIP
RO21KCOA6308231435730666,IDR
RO69LAGW7506654296596080,ILS
RO89CTQE5411153428837164,SHP
RO44WTAP8118009216568277,CAD
RO45DUSM1307857669151357,INR
RO19HRZU3210181141187296,MDL
RO61KJAZ7359088088835730,PAB
RO34LMJR5370328234767621,NOK
RO16GIYG4713139455608861,VEF
RO43QQQF5992738603406998,TND
RO33GAHV3041370646804762,HUF
RO20TEPW5413935372581140,OMR
RO07XPCG2151110772997613,NOK
RO07ZRXU9538480552191114,TND
RO57RICX5055512424285994,CUC
RO45XBJD5519356888668432,SLL
RO48IAZZ2703002175828716,DJF
RO85FWGK4736802032600264,DJF
RO26PECR1434553612293648,XCD
RO84KZOY7233527896450315,SEK
RO06LIQD6455344484230460,BAM
RO30GEYZ3494960500963233,AZN
RO57DAND1614657049788899,PAB
RO25OIHV6959318241629849,GBP
RO60LHJZ8139696787239222,DKK
RO60IEKI3522672493211104,SCR
RO13FMAC9242677805307661,ALL
RO72PYRE3745920634357082,NZD
RO85EDKP8805126949882143,MNT
RO10IZCH9786597862786330,TMT
RO37QMKV8307263876303946,RSD
RO41GYSF4274787015866308,ISK
RO56VCKH6963742144229188,MYR
RO47NKHA6707012288245163,MMK
RO41GHJP6557320524433093,TWD
RO13TOLQ0084959684169368,PYG
RO24GHQA3575731335006582,MRO
RO63IPJN8703605373048935,NGN
RO11XZGQ0541749428274123,MDL
RO72GGOV7537039749704818,MUR
RO31LVZP5887794136315972,SYP
RO34INYV2560757601265804,GNF
RO08RWTR1656295702280129,MGA
RO10HZPJ4188648856538826,IMP
RO08WMRK1980932345029639,HRK
RO39AJGU0212253189450196,JOD
RO19HLGO3468636058819582,TTD
RO57LKAP5822150361878766,XOF
RO17WHQN9334950311396932,MXN
RO77HAFM8805084389992342,JEP
RO84TGZP2661462557908202,JMD
RO96VHGM9289818021278456,STD
RO48ITRF5493890598240380,AWG
RO53VOEP4487810005978713,DJF
RO07XHXF9930181505670435,BMD
RO70XHSM4733861708569306,MMK
RO32NHZK1725291935727766,BBD
RO13URPO0588033573586543,KYD
RO94KFPI7728508297042599,AUD
RO60DDJH1255753614377564,GTQ
RO35VPGD0089310234433083,MGA
RO32IZLL6470059089038763,IRR
RO80FWJX5399829558589132,MRO
RO57XYKR5444109077820681,DZD
RO17QCHE9926108518435507,LYD
RO13YCXL0647979973176281,KYD
RO39LWCS6850475389181719,MKD
RO19YQPM1668922656365720,FJD
RO31VQRE5841604502928332,BYR
RO41TKLN0018702176042515,VUV
RO92RRCC7959441171528936,ILS
RO22GWRF5158187665433849,ILS
RO22QTMC7946235985616808,SHP
RO08HPGE4669494436790085,KYD
RO23SMWJ2386444859980433,TVD
RO84YRDM8327867464955911,XOF
RO59ZFZY0512018928228444,PLN
RO47CPVT1978554061831035,MVR
RO58ILHA6837129667641503,BND
RO88RRZQ0591419257747128,BYR
RO38FIWD4409013685391171,SEK
RO26NPKB9931451468872453,MRO
RO13MUHM2713293764064757,LTL
RO81NHDH1507221241179628,IMP
RO21FWGQ3840180300270398,SGD
RO92INWX0057235530318061,SPL
RO41RTCZ0028753558353785,AFN
RO59UKVH1015059437382876,GMD
RO55MZXR8491329629282442,AWG
RO95LLNT8018627392435857,XAF
RO41REJL4391901595244919,NAD
RO61KSVL5383575884723520,CAD
RO95GLAJ7668458825086340,QAR
RO27NTLN4959387308190647,CUP
RO79WEEQ3597525026715515,CHF
RO52SCOJ5995443164808741,HNL
RO73RILK4209721784116506,SEK
RO24VRQB0619343308040260,VUV
RO56QGWW5054957520898942,TMT
RO41ICVU4141916778471970,MZN
RO25MDEA6683091599050627,SPL
RO11MELI8471989641597048,LAK
RO78CKZT7865380394103545,LSL
RO03ONGH5187937054213493,OMR
RO52QIGX2840476947056813,BYR
RO31IBHT7017451712268559,LTL
RO42SORX3467339148759186,XPF
RO36PXEX8136359051185754,RON
RO33TNVF4316996312271803,EGP
RO31MQHS1880633991009744,NZD
RO86VADG7139822928012588,MDL
RO22THRV7995702227193846,GYD
RO84RXWQ8802454472535027,MGA
RO47NURR1008877151715225,HUF
RO34OKNU3339784997189291,SRD
RO19NDFZ3134258210738559,AFN
RO19GLRW8466995349627418,MVR
RO15GFNI8729679734511009,GTQ
RO16PTWA8386787038757437,DKK
RO17RBVH6387312533007085,NZD
RO43KXTJ4101536828729900,PEN
RO41PXRQ5013166359700759,LYD
RO86MRTU1151201877874274,CLP
RO40YASB6036684986234037,TRY
RO34DWNE2795253361503823,ILS
RO43FRRW1512004808492629,STD
RO11URNB4328863591693509,KHR
RO92LOSH2082514650708036,INR
RO56FDAH5287949967461098,BMD
RO56QNCY4917600863680215,SPL
RO27ZCCD1121712241882299,GYD
RO98LZKP7609150670634014,PLN
RO65WFBZ3134468028087045,MOP
RO70WCHY9888541414599495,MAD
RO62QPCN1232181432796880,EUR
RO86NPYQ5436867295999793,SVC
RO78LAEA1169123391695641,LSL
RO63WPCY9981455512318683,SZL
RO30CXNS3715262668902441,GTQ
RO19MXWB0554962564860638,KGS
RO54NUAQ4968383769233701,MGA
RO75KXHK8697712221131083,DOP
RO21JBTB9871270646990217,AMD
RO54HPLA8015623193048822,GGP
RO78KEWG2048527111616114,KYD
RO25WYDM4054159967964343,RON
RO09QGQF8956029369469238,FKP
RO47HSCN9067859945770568,SBD
RO89JUYH2128106037635866,NAD
RO63LDRN5264591187390984,NPR
RO89KGHK0323427865181943,FJD
RO10QUUN0907192365887933,SAR
RO21GTQS9948227427169641,KGS
RO36PGAU6892193894749242,AOA
RO49QAKW6803107876968212,KRW
RO74HWFS6839871952605312,SGD
RO98JMAV1866340026116190,MKD
RO06WKSB6160099073044457,MGA
RO67CREZ8447373960900993,TZS
RO09EMEX7362218019422184,BBD
RO69JLBX2685850173232502,ERN
RO18KCJF9776890143340979,RON
RO40GUZA1176652465024342,BAM
RO47JLQY3881621352308417,ARS
RO81IUSM5901369087758969,BIF
RO09BTPU9731329727327242,BWP
RO22SNEV3544382653833812,NAD
RO22LZKI1606646405966803,GEL
RO55KDZY4822778761340145,ALL
RO85HSAX1885042623313451,JPY
RO06TEYV4465233317177524,KWD
RO16PFCM3562536183025517,XAF
RO62UCFA3159126416640685,SPL
RO51INLJ0648928584274709,CZK
RO07AJJD6390565381247147,SLL
RO49DRGD4200582394276873,JEP
RO82MCCV6687484961252000,MNT
RO78YPFX0399678681410014,MOP
RO93UIMC1617404962284351,ETB
RO49KRJK9838604525062368,PEN
RO62APJY0805182931829232,TWD
RO16KDWM5660642939936678,LTL
RO57FQKU5967750282703836,GTQ
RO43NDEM6864234669874916,UZS
RO75MCVD8026675094527242,VUV
RO33PLPR6708773943206707,AOA
RO65XEOH0147290599352749,LAK
RO24UKBI8133555604601785,TTD
RO52RCDP8265867494147680,ZWD
RO56TCEA0242086126312596,INR
RO15SIZV1262865706581809,LSL
RO82YAOL5968096862797913,MZN
RO60HLZI6058413455721554,BAM
RO93IMKH7046218539725721,RWF
RO85ITMX4138980024330774,CDF
RO40HEXX6145627524763765,NGN
RO29ZAES3295412194386370,JOD
RO56HVYG1118795818569542,CAD
RO86INZQ5625341568129687,SEK
RO63LFOP9790505399280609,HRK
RO42TDQR4428997420261776,LKR
RO53GEVS6125291854183812,ISK
RO09OAHR7406122153871411,LRD
RO64PITK4546307752587456,RUB
RO96LMVU3677729345449150,MVR
RO12MEFI7258864801678514,NZD
RO87NSSJ8731545355762555,PEN
RO24JVVO8875297592190667,SVC
RO37DROT4437744948961936,XCD
RO08XNQQ1950626962432485,SYP
RO62FQCT7483554405600150,SHP
RO25PYSU2124642506574965,BND
RO68GXWB3229975008471357,COP
RO62KIPH5436909987950630,PAB
RO86SCLI2111551482755854,HTG
RO27JJYE5695400276776949,MNT
RO45VXGX5276889678878322,IDR
RO31MJEF6669749878111746,GYD
RO74FFLF3514978751613215,UAH
RO45UGEE8391769324516993,XDR
RO46KCMQ8125162645347235,MWK
RO82RGAV0515148705870958,IMP
RO91PXWM6661759514181926,TZS
RO83HPIL3424786731816863,GYD
RO51PQNP1701647308448708,STD
RO59XLQO2082710104475132,BZD
RO29EBON3410751831383777,TZS
RO36TMFQ9453545506006216,MOP
RO34GCFA9661763499537368,BTN
RO04FJHB3318966536118058,TZS
RO69IWRA1744195721222133,XPF
RO60DWKB8173336874270130,TMT
RO98VORR9649170835675192,NAD
RO96ZPHC6054471251807354,SGD
RO03SWNC8488712619925475,MOP
RO72VDNS0362584585221787,JPY
RO59SHWH8465909412445118,LRD
RO39PFMF4135755628827517,ANG
RO12FQFR9222644891035085,VEF
RO65GJOJ4300500898471747,COP
RO07POIN4372291057005261,BBD
RO35MBFP2933941377399050,HRK
RO07BWSM7733053901830544,CUC
RO54AODC4414206874557336,BGN
RO85QEKW1038094676305138,HNL
RO25PDIW2208654516666088,RSD
RO87XKCL7755515825182847,IMP
RO50JFOP8846387760314404,SGD
RO33XFKG3918553542994633,PHP
RO85YZHO2657926933022024,TOP
RO50OXXR6195367304507052,NGN
RO22SUDH4622478947921252,TND
RO13LJDB4423593569842010,SCR
RO32YSNT9767013416991867,MVR
RO11HOOI7628928539910389,MXN
RO45LIWV5441968007830743,COP
RO18NAQE9046259393965933,TMT
RO91YRMK4352575231425020,BZD
RO91EDBI2123750286672407,TJS
RO10XPIL8930864662290846,XDR
RO46JLGB8424488386568810,COP
RO17ZDTT3642672313723488,GMD
RO40FCAY1158305385419091,TZS
RO78ELAJ8304419932957082,UZS
RO52KHQW7838346535706395,MVR
RO04TGWU5900926418368675,SBD
RO88BLYT3662478949396604,USD
RO95RWVS4358819503576301,AMD
RO98BYYH0636038540463039,TZS
RO34NWFB8791670750283683,MDL
RO64FFVA5357081163543662,FJD
RO97LPTY3570574021621859,NPR
RO04EKFY8166755471774042,SBD
RO02DAMF7828900940536269,CZK
RO56GVLF1392828044959818,BTN
RO64BDCT4335349707469095,PLN
RO97TVUX2979214314297919,IRR
RO49MBYQ1352862186426417,HTG
RO52OYQK5623801546967427,SAR
RO46ERAI5090882315578221,MDL
RO64ADOZ0417035243985447,ARS
RO10RSKR5589881737794756,TWD
RO65SYTB9974252522468933,FJD
RO32YKNF2949188221568883,KGS
RO43CZMB4701721666448509,HRK
RO26NYHL3210776357894860,XCD
RO12EDFX3878904887962970,CDF
RO36IRUL2204871007319500,GBP
RO83AFOZ7230211156785301,MRO
RO18FDTS1332556230277491,MXN
RO41GZTW0950713827246263,RUB
RO97HSTZ2175904257322890,SDG
RO19MOVU8298627940857006,CHF
RO79EHBI7918638250049413,GEL
RO67MFFE9882631682545121,LRD
RO27KLEP7199837242598235,SBD
RO77UFAW0789821254544618,NIS
RO81RKXI5657305801509062,ANG
RO71UTTW1103516231383753,PEN
RO74JPAG4269607941768985,CZK
RO54LJFR1263702012136241,HKD
