first_name,last_name,personal_number,birthdate,address,county,phone_number,mac_address,ip_address,job,iban,currency,balance,latitude,longitude
Ina,Diaconu,4480914045620,1917-09-22,"Soseaua Aanei, Satu Mare, 797692",București,0770 152 282,a1:c2:37:44:5e:ad,184.210.57.194,Confectioner Cartuse De Vanatoare,RO86BQNS6467038427588372,SYP,98784243502,17.7091385,99.734518
Robertina,Ene,1430111182473,2013-11-07,"Aleea Iuliana Dobre Nr. 492 Bl. 67  Sc. 63 Ap. 795, Motatei, 475425",Bacău,0241 163 214,26:0a:d0:76:21:ef,7.39.145.186,Asistent Standardizare,RO57UKBU5894426682109688,MVR,49030861139,62.054260,104.194297
Georgiana,Mocanu,6240408051378,1920-04-20,"Soseaua Manole Nr. 669 Bl. 57  Sc. 62 Ap. 806, Urlati, 746255",Dolj,0245 716 011,18:51:88:a4:61:f0,171.89.87.170,Director Zbor,RO55VXLI4910727179510642,TOP,5754161656,29.510362,-91.906797
Patricia,Diaconu,8470214060427,1972-07-23,"Strada Sânziana Aanei Nr. 51, Braila, 147581",Brașov,0262 659 556,56:1c:12:a9:7c:54,214.42.107.146,Bibliotecar (Studii Superioare),RO90JHOE5820218775052597,BRL,61979834242,30.088932,-78.586190
Dina,Suciu,2451003144086,1928-08-03,"Strada Tomescu Nr. 685, Arbore, 818977",Ilfov,0269 359 161,2b:35:bc:de:1d:9c,30.58.200.103,Secretar Parlament,RO44PNOL9633862851622147,JEP,71607426130,-70.4987675,146.592807
Lili,Aanei,5720105126518,1957-03-12,"Drumul Măriuca Tomescu Nr. 15 Bl. 38  Sc. 98 Ap. 287, Maieru, 668879",Satu Mare,0788 536 284,bc:8c:1a:e7:41:03,70.151.238.89,Cercetator In Antropologie,RO14FIUZ7714835618243551,AUD,17621488875,-65.6444435,6.475388
Sandu,Dima,2830701348031,2016-04-08,"Drumul Dochioiu Nr. 275, Salonta, 639831",Sibiu,0267 698 765,4e:88:fa:6b:4b:cb,158.87.222.40,"Secretar Organizatie Profesionala, Filiala Judeteana/Municipiu",RO73PGAA0861523179905997,BND,76767090865,-10.4263565,-18.541232
Frusina,Stănescu,6430327317188,1995-01-25,"Drumul Ardelean, Podu Iloaiei, 502146",Dâmbovița,0769 152 588,d5:c2:04:fa:b6:2c,161.179.170.9,Electrician Constructor Montator Aparataj Si Cabluri De Joasa Tensiune,RO35JBUD2779375252052590,RUB,5056866411,-54.422711,86.028143
Adelaida,Albu,4520624255880,1989-05-06,"Bulevardul Georgescu Nr. 50, Savinesti, 476288",Bacău,0757 018 093,c7:8a:c3:c2:a9:d8,196.114.190.154,Asistent De Cercetare In Sociologie,RO61VQVJ1918636265964657,TVD,31387692402,-38.6602715,117.976348
Petre,Ionescu,8060517140211,1931-02-07,"Soseaua Iridenta Ionescu Nr. 430, Navodari, 163131",Ilfov,0788 876 482,e1:55:82:b2:9e:70,11.139.45.54,Sef Sector Industria Extractiva,RO41EVQA4238546208731586,CUC,76502180758,0.8369565,40.551419
Tinca,Tudor,1170409400214,1930-10-30,"Strada Nemeș, Vatra Dornei, 940777",Covasna,0754 269 108,bf:97:10:8a:75:e2,210.67.156.110,Referent De Specialitate Geofizician,RO08VFXE3593882219551306,AWG,72791550229,-30.855539,-10.458625
Dina,Mocanu,1090623035622,1993-11-14,"Drumul Barbu, Miercurea-Ciuc, 243994",Călărași,0723 856 768,23:1b:38:b7:dd:ea,48.224.196.111,Tehnician Proiectant,RO20KCVA6520776940670515,HUF,6958869232,-26.9136085,-178.785561
Ionel,Nemeș,5211018094011,2016-12-17,"Bulevardul Dumitrescu Nr. 746 Bl. 11  Sc. 65 Ap. 753, Victoria, 103211",Constanța,0723 082 641,1d:13:e5:7d:d1:82,73.237.210.241,Expert Medic,RO39DAKH0299109842422600,TVD,30491791686,40.785168,36.249452
Viviana,Albu,2610722074043,1921-08-06,"Bulevardul Toma Nr. 925, Oravita, 279258",Maramureș,0264 683 779,84:df:0f:81:0d:2d,51.228.194.222,Otelar,RO63PBYZ3131913692685421,ALL,5439435856,80.8276395,-20.668593
Cedrin,Tomescu,2430404125905,1989-05-10,"Strada Aanei, Adjud, 904871",Argeș,0257 310 107,78:e4:4f:b4:32:68,111.35.103.33,Auditor Energetic Pentru Cladiri,RO87RPGY7917171240858327,UAH,30739384703,-10.976906,-93.435265
Panait,Diaconescu,4121217457131,1999-11-27,"Intrarea Pușcașu Nr. 293, Buhusi, 292450",Arad,0231 634 268,4a:8a:14:20:5a:76,107.216.191.209,Muncitor Plantatii Si Amenajare Zona Verde,RO51CJXZ2592347872487793,MUR,12205587406,-34.3739425,-139.401467
Catrina,Mocanu,2051103146184,2009-10-31,"Intrarea Mălina Oprea, Iernut, 552697",Gorj,0722 308 518,38:46:06:3a:51:b8,126.81.13.116,Conducator Arhiepiscopal,RO94BUKA0906877718990163,NIS,50963777607,-61.956191,-169.860597
Valeriu,Diaconescu,3241216364479,1912-06-18,"Bulevardul Gabriel Dinu Nr. 26, Teius, 639870",Ialomița,0711 799 594,c1:a9:db:07:e7:63,21.142.133.140,Specialist Sisteme De Calificare,RO70AEQT5027495520505540,NIO,8756828548,86.0195435,-148.028602
Lioara,Voinea,2500609052686,1939-10-03,"Aleea Cristea, Poienile de sub Munte, 915734",Timiș,0730 020 925,ee:70:81:01:0d:69,190.65.204.95,Retusor Foto,RO93HTJR4072080972272959,VUV,67683406533,11.3505205,-165.509874
Ilona,Nistor,5300107434471,2000-08-13,"Strada Pop, Dorohoi, 878936",Brașov,0251 772 617,e0:f0:24:d6:af:f6,31.78.209.74,Director Productie Film,RO66SPDA1212709437052888,SOS,24952718986,71.166190,30.580884
Silviana,Preda,1630110367872,1993-12-15,"Soseaua Ardelean Nr. 72, Nadlac, 490867",Cluj,0772 079 324,0a:86:b2:b7:90:81,140.255.170.123,Tehnician Merceolog,RO10UPPC3894519282518571,JPY,38159249733,-42.549126,38.732319
Carina,Manole,8320901365408,1911-08-12,"Strada Albu Nr. 799, Navodari, 627395",Olt,0742 794 758,65:56:08:21:db:09,83.111.13.29,"Montator, Reglor, Testor Aparatura De Telecomunicatii Si Instalatii De Semnalizare, Centralizare Si Blocare",RO82ECWI9130748800076529,VUV,53581946155,-87.9343725,-152.953967
Aurică,Toma,6500818080120,1910-01-07,"Aleea Tabacu Nr. 601, Rasinari, 571010",Mehedinți,0231 830 018,25:5a:30:26:71:fd,35.21.190.141,Laminator Sarma,RO88YLFI4965876893419784,CDF,8582217221,-9.397140,155.762942
Ștefana,Preda,7340221070090,1923-10-03,"Intrarea Eftimie, Ploiesti, 605433",Brașov,0240 967 889,57:a7:77:1f:ce:9b,172.5.58.122,Sef Laborator Criminalistica,RO27GIVY6203724178679013,AFN,71717218226,79.740565,-3.168355
Sinică,Pop,1710428170294,1938-05-09,"Drumul Manole, Galati, 268284",Arad,0748 584 653,f2:b0:fb:89:ea:45,70.160.237.229,Plasator,RO53KWDL3306082269682547,HUF,43123005421,-74.4264645,-95.765779
Cătălina,Mazilescu,3111026406067,1924-06-06,"Aleea Barbu Nr. 26, Pucioasa, 767647",Mureș,0756 668 199,e9:a4:ca:6e:b2:27,149.50.130.131,Muncitor Necalificat In Agricultura,RO30SMTV3766950758251788,AFN,12447920705,-29.8672635,94.093557
Adriana,Diaconescu,8450325313484,2021-05-31,"Bulevardul Barbu, Homocea, 589756",Dâmbovița,0251 767 525,e7:9e:e7:b2:2f:3f,153.194.63.211,Sef Statie Peco,RO60PGCB4282546554401412,NOK,60242562087,25.7731745,86.828164
Marian,Diaconescu,4240115436541,1990-12-17,"Drumul Vasilică Dima Nr. 95, Feldru, 890163",Mureș,0268 534 244,46:f7:45:57:1f:cb,30.153.120.115,Maistru Prelucrari Mecanice,RO21UKXX0610719071972567,IDR,27922242089,79.9588895,165.408544
Georgiana,Ardelean,5970830267312,1951-06-18,"Strada Eftimie Nr. 26 Bl. 55  Sc. 61 Ap. 283, Adjud, 171233",Mureș,0762 681 326,ea:07:46:c9:e8:2e,48.154.75.85,Operator Flotare Produse Fluide,RO50HBKW7774766668010800,MGA,30113147486,-61.9395215,142.146703
Daiana,Stoica,2750717421012,1980-01-22,"Intrarea Mazilescu Nr. 82 Bl. 52  Sc. 24 Ap. 464, Bumbesti-Jiu, 528835",Iași,0243 256 283,df:c3:14:25:28:46,43.178.92.236,Mecanic Navigant Aviatie,RO02JOKD5325867048196099,ETB,9745033402,-32.5009645,-21.073479
Tudor,Ababei,7801209147409,1939-06-20,"Drumul Zina Dima, Oradea, 587265",Argeș,0247 685 547,4b:b2:08:89:19:c9,200.201.224.71,"Constructor-Reparator De Alte Instrumente Muzicale (Suflat, Percutie)",RO28VOBJ8570731280053404,COP,95496651510,81.0757855,38.182892
Măriuca,Nemeș,3651024061783,2020-04-15,"Aleea Popa, Sannicolau Mare, 114961",Ialomița,0242 484 876,36:2f:fa:f7:99:bc,68.172.91.240,Lucrator Produse Naturiste,RO95RJCG2455132746805025,CVE,90694676774,5.3348375,-86.285050
Robert,Tabacu,4970120466368,2020-03-11,"Aleea Manole Nr. 19, Alba Iulia, 226356",Cluj,0260 105 668,a6:0c:c7:de:eb:9e,14.104.11.104,Muncitor Hidrometru,RO52PMOO3686781008832526,CRC,18446181392,-48.1069895,-162.217494
Petruț,Dinu,4530328201914,1939-10-16,"Intrarea Panait Georgescu, Curcani, 615628",Ilfov,0769 673 059,6b:33:78:63:d8:17,32.131.67.189,Inginer De Cercetare In Centrale Hidroelectrice In Ingineria Mediului,RO56LUTQ1578952444756449,UAH,28569627968,21.1815035,102.088610
Milena,Tomescu,5700713070831,1998-07-04,"Drumul Voinea Nr. 17 Bl. 82  Sc. 93 Ap. 270, Fagetel (Remetea), 516608",Harghita,0752 145 807,90:aa:f9:b6:a9:f0,115.159.166.28,Maistru Mecanic Masini Si Utilaje Pentru Constructii,RO82DXMG9174351823964077,RSD,50258317138,-67.0227275,58.225037
Carmen,Marin,8110419249623,1995-08-11,"Strada Cristea Nr. 38, Bosanci, 665938",Mureș,0231 546 337,fd:75:d9:1d:1b:49,38.217.251.249,Director Magazin,RO12LWZX7467122529415628,UAH,77206888555,18.022017,-52.554222
Ica,Ioniță,2860203120332,1949-12-29,"Soseaua Ababei Nr. 95, Giurgiu, 442053",Gorj,0737 012 145,39:ec:6b:1a:a2:95,144.164.194.139,Frezor Universal,RO64TAJY9931319094444128,KZT,96965033524,-23.498838,171.118671
Aureliana,Ardelean,5241005384295,1928-02-11,"Soseaua Barbu Nr. 569, Sibiu, 941213",Vaslui,0720 146 218,f5:c5:71:be:1e:e2,147.162.20.63,Conducator De Intreprindere Mica ,RO43KUWN7679524433000438,BWP,67726965718,-60.769430,-179.701039
Fabia,Mocanu,5660910520467,1940-10-30,"Bulevardul Nicușor Ene Nr. 55, Dabuleni, 101839",Arad,0246 340 861,15:14:f7:3c:e4:be,139.237.42.152,Sef Echipa Intretinere Cale Metrou,RO50PART7698416747886521,CRC,52799754365,43.0403935,24.291869
Norbert,Aanei,4560903352118,1922-05-03,"Strada Ioniță Nr. 67 Bl. 63  Sc. 70 Ap. 100, Tarnaveni, 353353",Harghita,0245 126 494,36:0c:40:3f:ec:b8,216.24.142.182,Sef Centru Reparatii,RO09KBBV7739897936099871,USD,98888799044,78.3816815,-20.445046
Tincuța,Oprea,2510714248131,1940-07-28,"Intrarea Diaconescu Nr. 844, Sabaoani, 349656",Caraș Severin,0711 964 893,0e:32:f2:eb:26:b2,138.251.80.132,Strungar Produse Ceramice,RO47RGBA0406588465298732,GNF,8884388555,48.2428275,-52.451130
Aleodor,Cristea,3210327248924,1991-09-02,"Aleea Anda Stancu, Branesti, 189564",Vaslui,0263 631 828,1f:2a:1c:8c:28:3a,3.16.185.63,Instructor Sportiv,RO64BEMO3985353003989135,LAK,2809755012,72.2785215,86.724337
Mariana,Niță,4310410363366,1931-02-06,"Aleea Tudosia Popa, Fagetel (Remetea), 660449",Alba,0722 332 944,11:5c:e5:08:e2:65,213.82.215.126,Asistent De Cercetare In Tehnologia Prelucrarii Produselor Agricole,RO71OVGS2472436742200196,KRW,19292583074,53.702583,37.217181
Arian,Diaconescu,1920312080540,1989-12-13,"Drumul Ionel Preda, Dobroesti, 426157",Cluj,0759 407 148,c3:5a:42:25:8f:2f,43.101.88.23,Operator Prestatii Sociale,RO88HTHQ1784764850451438,GEL,33207443058,53.943196,-138.489704
Bianca,Toma,5810927308472,1915-08-27,"Strada Eufrosina Stoica Nr. 52 Bl. 47  Sc. 40 Ap. 230, Medias, 634341",Sibiu,0232 492 287,1a:58:4e:4a:ee:13,188.245.103.239,Manager Securitate Instalatii Industria Extractiva,RO39RHZO7207715544017198,AZN,96126234853,-10.1166385,153.139335
Edmond,Nemeș,1941102140305,1993-09-17,"Aleea Eufrosina Stan Nr. 993, Maieru, 838050",Arad,0240 995 377,7c:e1:70:28:81:ad,1.9.20.198,Preparator La Confectionarea Produselor Industriale Din Cauciuc,RO33EDHZ8400924524455863,UAH,51392612269,30.092618,21.535237
Cătălina,Dobre,7870422369559,1934-12-31,"Soseaua Tabacu, Amara, 377455",Gorj,0231 307 710,60:7f:fb:08:1c:81,146.9.75.224,Cuptorar-Termist Pentru Ferite,RO73MGYY6232761590219919,QAR,51361259416,-19.351271,-19.493756
Casian,Preda,1641102521379,1946-05-24,"Soseaua Pușcașu Nr. 650, Falticeni, 679888",Vaslui,0255 971 281,af:98:57:7d:0b:78,207.67.219.232,Confectioner Bastoane Din Pluta,RO42GCRT5479967011621017,ALL,94615725175,63.470107,-167.755809
Ieremia,Ionescu,6950306371580,1981-05-06,"Bulevardul Ene Nr. 99, Greci, 855034",Timiș,0259 677 299,5f:46:8d:59:b2:ca,120.55.91.123,Ofiter Conformitate,RO27TVUW7004157605177335,BRL,73177535187,20.901595,-86.532577
Mirabela,Dinu,5601009457908,2009-10-13,"Aleea Ionescu Nr. 159 Bl. 97  Sc. 44 Ap. 216, Valea Mare (Babeni), 455810",Arad,0731 316 049,c0:a6:5f:74:4f:d3,100.228.70.37,Tehnician Documentatie Studii,RO87XGAB9542579362811460,JEP,11693601361,21.797622,122.073394
Cătălina,Tabacu,5400926128957,1925-09-22,"Bulevardul Olivia Marin, Sibiu, 498779",Ilfov,0758 516 136,6a:8a:8d:20:2a:e3,136.12.201.219,Gazda Club,RO74UFXO6702995506611693,TRY,7543668563,71.8449735,107.634256
Iosefina,Ioniță,4320118407646,1988-05-18,"Drumul Mihai Pop Nr. 26 Bl. 78  Sc. 28 Ap. 247, Sandominic, 608631",Alba,0785 119 473,8c:39:9d:0a:9d:69,135.212.38.233,Specialist In Formare,RO72ZXOJ9449632333817081,TTD,12568379003,36.991783,96.981971
Alexandrina,Nistor,7850404035167,1962-08-21,"Drumul Irina Oprea Nr. 46, Campina, 394245",Bihor,0758 922 510,d5:62:5c:71:10:06,103.157.189.193,Paginator Tipograf,RO58UZSM6030157082220873,SAR,95742353239,33.3378875,-49.061955
Dorinel,Stan,6510701234470,1976-05-12,"Drumul Stan Nr. 45 Bl. 20  Sc. 33 Ap. 574, Turnu Magurele, 306551",Maramureș,0754 333 828,0f:88:f2:cb:be:fd,45.249.1.120,Sef Sector Industria Prelucratoare,RO71POPZ4539987272389686,SZL,79444453988,43.6406915,105.696307
Eufrosina,Dochioiu,2780618314933,1949-08-25,"Bulevardul Ene Nr. 954, Corund, 494065",Mehedinți,0733 865 754,57:f5:9c:10:a9:78,156.230.194.242,Devulcanizator Regenerare Cauciuc,RO58CTEZ8859892916483808,MDL,59549212320,34.973450,-104.870047
Amanda,Stănescu,6670328429413,2006-09-08,"Aleea Tomescu Nr. 312, Bumbesti-Jiu, 281317",Cluj,0235 341 961,8d:ba:4a:15:03:52,12.164.154.138,Artificier La Lucrari De Suprafata,RO07DXKQ8237333982282400,KWD,65419589303,-64.9716205,-93.332545
Catrina,Tudor,1460530101657,1985-09-09,"Bulevardul Oprea Nr. 773 Bl. 68  Sc. 42 Ap. 449, Craiova, 394881",Brăila,0241 997 864,3d:fe:36:87:bf:93,66.119.74.12,Pregatitor Pfl Si Hartie Pentru Filme,RO40JRCY6821492547140326,JOD,91637853327,-25.3138155,-161.297858
Crina,Mazilescu,2710504292573,1972-08-09,"Aleea Toma, Tunari, 149083",Buzău,0785 827 902,6e:81:ad:c6:03:9a,67.221.39.23,Instructor (Monitor) Schi/Calarie/Golf/Tenis/ Inot/Sporturi Extreme,RO61TZTQ6267718820652523,WST,4241954780,-41.877572,-148.902533
Leontina,Popescu,1681114064665,1969-07-29,"Bulevardul Eftimie, Fieni, 220635",Gorj,0722 871 945,3f:57:00:d7:1c:ea,163.211.105.226,Cercetator In Filatura-Tesatorie,RO45IQKR1888293527729923,KMF,69232634610,-51.7639965,-109.965081
Olimpian,Tudor,2250326214085,2004-04-19,"Drumul Preda Nr. 642, Caracal, 112775",Bistrița-Năsăud,0764 722 273,6e:b7:79:8c:60:2f,133.5.174.146,Ipsosar Restaurator Ornamente Din Ipsos,RO26BCUU5750341310943966,KZT,33901582430,69.9456425,12.387479
Carmina,Dima,1941119260173,1923-08-03,"Aleea Aanei, Borsa, 702874",Gorj,0723 917 991,c9:3a:93:c6:af:8b,83.82.76.175,Administrator Hotel,RO28HJOM5482077226433794,ZAR,26454167216,75.985287,-119.748970
Speranța,Dumitrescu,5120406395722,1931-09-29,"Strada Anton Gheorghiu, Rosu, 550421",Tulcea,0262 632 021,1e:91:0f:fa:c1:ec,110.109.147.191,Maistru Minier,RO03KPHF9315541403361972,ZWD,67689349554,72.456564,-156.539938
Dochia,Oprea,6520127404340,1940-03-19,"Bulevardul Manole Nr. 53 Bl. 53  Sc. 79 Ap. 673, Zarnesti, 783242",Călărași,0758 577 659,86:bf:87:86:24:1f,217.230.22.198,Grafician Calculator (Studii Medii),RO43VPXB0692425734783824,KYD,3234783399,-23.896041,103.318700
Zamfir,Gheorghiu,8370514376730,1916-06-14,"Soseaua Mocanu Nr. 28, Breaza de Sus, 259749",Călărași,0759 343 212,d9:df:65:f8:5f:66,82.24.8.40,Director Bar,RO62GMUC1294156643652682,MDL,74617180070,15.784538,146.437072
Nicoară,Stoica,2790430461736,2011-01-31,"Bulevardul Paulica Georgescu, Sabaoani, 916484",Buzău,0240 877 763,b3:ce:e1:22:43:ce,14.22.43.195,"Curelar, Confectioner Harnasamente",RO32HPCC6408601962562541,KWD,67468401607,23.390363,159.465004
Anca,Ene,3680208426977,1914-03-08,"Aleea Pop, Macin, 927005",Harghita,0249 426 684,48:62:8e:eb:98:e7,152.151.162.185,Terapeut Ocupational,RO88GLJR8815971253678534,GMD,43149411508,-1.205516,146.212276
Teohari,Ene,2860203453755,1989-05-11,"Drumul Octaviana Aanei, Balan, 637604",Botoșani,0748 199 411,f2:26:51:32:77:74,83.236.211.57,Tamplar Mecanic La Frezat Si Gaurit,RO33ZVUX8246347455178756,LTL,59507727637,62.947759,50.524354
Cătălina,Preda,1180218368908,1968-01-25,"Aleea Tudor Nr. 34, Busteni, 679871",Mehedinți,0764 134 822,40:13:4f:2b:0f:cd,106.98.80.142,Tehnician In Serviciile De Trafic Aerian,RO06SFDZ4143431650741589,UYU,29309774274,6.7906885,113.744037
Theodor,Marin,3070323054584,1930-04-19,"Soseaua Stan Nr. 305 Bl. 37  Sc. 49 Ap. 617, Hateg, 111111",Brăila,0760 185 285,7f:c9:23:21:62:45,140.152.129.7,Cercetator In Electrotehnica,RO68YJUB4565832588401396,GIP,33160777760,28.3951805,40.341832
Beatrice,Suciu,1020510524410,1946-08-15,"Aleea Mazilescu, Salonta, 531605",Mehedinți,0735 460 887,99:e5:68:9d:c9:53,206.135.40.186,Garderobier,RO16OIMW9877306792355063,NPR,89400738106,-57.4533395,-166.774753
Gicu,Tudor,6200229333526,2018-10-15,"Aleea Manole Nr. 480, Suceava, 382588",Bihor,0749 280 600,bb:d6:3b:ec:72:f0,40.57.166.162,Strungar La Masini De Alezat,RO09MGBD1331417659092952,AFN,33159779836,24.681072,177.046242
Nicu,Stănescu,4570918074320,1943-09-14,"Intrarea Suciu, Fagetel (Remetea), 347288",Ialomița,0268 691 872,e1:85:99:d5:15:a9,29.184.213.109,Referent Vamal (Studii Medii),RO17GVHP5938634867476771,KGS,58466830057,-20.139668,-104.400536
Cristina,Stancu,8260802420653,1970-05-19,"Soseaua Răzvan Voinea Nr. 428 Bl. 80  Sc. 23 Ap. 514, Otopeni, 920439",Constanța,0265 059 727,46:81:61:2e:07:f2,214.227.238.133,Cablator Franghii,RO60HGMY8896391783861815,KMF,47254218234,-55.3542325,-58.581450
Manole,Georgescu,4850217458932,1968-08-13,"Soseaua Florin Oprea Nr. 611 Bl. 90  Sc. 55 Ap. 276, Branesti, 494371",Satu Mare,0728 560 178,10:e2:f7:94:30:e6,173.197.87.167,Referent De Specialitate Inginer Industria Alimentara,RO78HDHS3926533102687698,MGA,48870944153,49.5786635,105.168299
Dafina,Popescu,4511003529975,1963-04-26,"Drumul Dima, Busteni, 226216",Ilfov,0234 221 971,ad:40:9f:07:55:40,102.126.155.21,Masinist La Fabricarea Acelor Si Accesoriilor,RO90AAYN6614969515806337,KWD,19164259723,-1.659369,-12.166468
Caterina,Ene,5200619358375,1985-07-08,"Aleea Preda, Urlati, 637588",Mehedinți,0748 058 110,3f:0d:62:16:29:2a,63.99.9.97,Maistru Instalatii Navale,RO39TXEH3646553721103554,ZMW,65257004506,81.268107,163.375458
Lorin,Popa,6100926100053,1934-11-03,"Drumul Dobre, Schela Cladovei, 241723",Călărași,0250 394 110,91:21:0e:ce:41:8a,167.18.128.135,Sef Birou Reclama Publicitara,RO64HSGX4688126964612229,TOP,4242550573,59.7402525,-70.882594
Vicenția,Dima,6420824229776,2004-07-25,"Soseaua Laurian Tudor Nr. 179, Titu, 317116",Harghita,0731 682 078,72:81:80:b4:8b:e3,150.245.175.3,Manager Tehnologia Informatiilor Si Comunicatii,RO98EJWG0144970428419592,KHR,12354627092,-68.6342655,-11.255666
Zoe,Ionescu,4861016340863,1955-04-14,"Soseaua Florea Nr. 140 Bl. 71  Sc. 30 Ap. 340, Calan, 790191",Mureș,0731 145 118,77:c8:de:06:ef:76,132.170.33.241,Inginer Clinic,RO83ESBK0836869287749845,MKD,94032356196,-24.361419,36.770593
Stan,Dima,5350222031103,1992-07-22,"Strada Mazilescu, Piatra-Neamt, 626732",Suceava,0259 788 773,f1:68:f7:d7:db:5f,191.89.35.225,Tehnician De Scufundare,RO28OPUG5463074446902461,SDG,77818898643,11.5456575,116.365211
Matei,Nemeș,2320516152151,1937-05-15,"Intrarea Nemeș Nr. 467 Bl. 39  Sc. 46 Ap. 697, Brasov, 176608",Gorj,0248 309 083,96:d0:2a:18:cd:b8,111.219.189.221,Tehnician Hidrometru,RO20VSPO5996424978892702,SZL,16003012586,-0.859138,154.538957
Teona,Pop,7070514420421,1930-10-27,"Drumul Narcis Diaconu Nr. 105 Bl. 78  Sc. 89 Ap. 327, Branesti, 354955",Harghita,0231 153 136,65:32:a8:b7:35:af,36.247.99.115,Consilier Vocational,RO03XDWV3927031441257231,JMD,87053937357,-29.1339535,-34.184925
Călin,Ene,3020929290435,1958-09-12,"Soseaua Norica Stan, Chisineu-Cris, 904401",Timiș,0763 448 170,00:a6:aa:a0:90:7b,223.71.27.117,Manager In Activitatea De Turism,RO54IVVZ1347347659279800,HKD,76433813092,-88.149562,154.053240
Măriuca,Oprea,8750403167610,1996-05-30,"Aleea George Ababei Nr. 75 Bl. 31  Sc. 39 Ap. 357, Cudalbi, 706867",Alba,0245 939 889,36:86:aa:82:15:5d,204.217.57.196,Electrician In Constructii,RO39OCIN3614966883982202,RON,18689632098,-19.422461,-153.803577
Augustin,Preda,6510729085392,1919-10-16,"Aleea Marin, Bailesti, 223376",Caraș Severin,0251 485 468,74:91:88:38:8e:fe,113.7.253.160,Decapator,RO21DHZT0018427419691267,GYD,96910866661,-61.3231275,71.973120
Octavia,Suciu,4940513383226,1923-02-15,"Intrarea Popescu, Bragadiru, 558624",Maramureș,0243 658 036,42:18:df:c5:af:ea,204.47.27.22,Operator Tehnica Poligraf,RO04AKLP6514454366196849,ZAR,20462754140,0.5569555,110.829422
Adelaida,Cristea,3340720372600,2010-10-05,"Aleea Dobre Nr. 938 Bl. 49  Sc. 70 Ap. 231, Slobozia, 976803",Harghita,0733 472 545,03:1f:27:79:1e:67,82.104.99.13,Asistent De Cercetare In Educatie Fizica Si Sport,RO76DZSA1862260935634154,DKK,82392208972,-4.358218,79.048303
Radu,Toma,7241015138771,1943-04-24,"Soseaua Nemeș Nr. 41, Videle, 334537",Dolj,0731 836 652,51:1c:32:87:e5:0f,28.20.238.210,Agent Consular,RO17JLYM5822717905703188,SEK,61594290838,-47.3021255,107.603598
Gianina,Barbu,2920609523103,2009-11-23,"Aleea Horațiu Stoica Nr. 82, Gherla, 624628",București,0771 522 643,fa:13:d0:30:fb:bd,144.177.17.14,Operator Poliesteri Armati Cu Fibra De Sticla,RO23XRRJ7273414662903591,KPW,17432562723,-84.9595155,-121.156821
Ștefan,Stoica,3880224021606,2011-03-06,"Bulevardul Gheorghiu Nr. 22 Bl. 30  Sc. 66 Ap. 453, Cristuru Secuiesc, 492838",Iași,0725 606 858,2d:e8:53:fb:5a:e5,119.96.141.113,Tehnician Homeopat,RO48AWKY9366333448783646,MMK,43859808042,53.687561,56.647186
Eftimia,Nemeș,2790506462352,2000-01-13,"Intrarea Niță, Sfantu Gheorghe, 589771",Olt,0758 493 016,03:b5:33:77:16:f9,212.3.45.6,Stilizator Film De Desene Animate (Studii Superioare),RO19AKLA7089131489949316,JOD,72483358623,-29.790009,15.995203
Ioana,Oprea,3790229080590,1951-12-13,"Strada Marin Nr. 39 Bl. 11  Sc. 19 Ap. 746, Tufesti, 554543",Călărași,0243 756 905,74:23:ff:38:1e:67,89.91.134.16,Specialist Incercari Componente Vehicule/Grup Motopropulsor/Optimizare Energetica/Sisteme De Masurare,RO97UKNZ6009721279684982,TMT,82481477306,-89.9251315,148.655721
Cristian,Georgescu,5660405433860,1962-05-20,"Bulevardul Nistor, Dancu, 480161",Brașov,0772 270 785,bb:46:19:0f:19:f4,32.231.16.150,Montor Negative Si De Pregatire A Peliculei,RO67ATIG5861155271297233,TTD,37325673202,-25.120526,130.460117
