"personal_id","user_id","personal_number","birthdate","address","country","phone_number"
"2311","12275","7090413028661","1973-03-17","Intrarea Alexandru Stănescu Nr. 789 Bl. 51  Sc. 83 Ap. 617, Rasnov Romacril, 166811","Giurgiu","0263 331 831"
"2312","12276","7031111018125","1979-06-05","Bulevardul Cezara Nistor, Pancota, 458878","Vaslui","0245 815 228"
"2313","12277","3870826342269","2018-03-04","Strada Nidia Mazilescu Nr. 76 Bl. 85  Sc. 21 Ap. 616, Carei, 684362","Ialomița","0237 709 448"
"2314","12278","3690504108145","2007-07-27","Bulevardul Suciu, Savinesti (Poiana Teiului), 272699","Covasna","0728 037 980"
"2315","12279","8441125511856","1967-01-17","Bulevardul Ionescu, Baraolt, 672518","Teleorman","0234 085 799"
"2316","12280","4720802023451","1924-06-25","Soseaua Stan Nr. 657 Bl. 28  Sc. 37 Ap. 797, Mangalia, 892009","Olt","0711 968 115"
"2317","12281","5580519101626","1980-09-11","Strada Ene Nr. 646, Balan, 527084","Bistrița-Năsăud","0785 969 096"
"2318","12282","3240128221775","2009-07-23","Aleea Niță Nr. 322 Bl. 38  Sc. 47 Ap. 356, Odorheiu Secuiesc, 541018","Tulcea","0762 559 634"
"2319","12283","8530423251416","1974-12-22","Bulevardul Mocanu Nr. 734, Dabuleni, 541144","Teleorman","0755 458 784"
"2320","12284","8031130052959","1978-07-16","Strada Darius Diaconescu, Bailesti, 461735","Bistrița-Năsăud","0725 364 374"
"2321","12285","6560716277379","1925-07-02","Bulevardul Barbu Georgescu Nr. 57 Bl. 48  Sc. 29 Ap. 566, Ineu, 186713","Gorj","0759 292 876"
"2322","12286","3540819175864","2005-01-19","Intrarea Dinu, Curcani, 217323","Sălaj","0745 010 755"
"2323","12287","4930406053379","1977-12-31","Intrarea Dinu Nr. 99 Bl. 33  Sc. 93 Ap. 505, Balotesti, 784130","Timiș","0764 462 446"
"2324","12288","1791027180653","1976-10-21","Intrarea Nistor Nr. 82 Bl. 25  Sc. 41 Ap. 449, Pipera (Voluntari), 776889","Timiș","0234 812 027"
"2325","12289","6470821378575","1954-04-09","Bulevardul Georgescu Nr. 52 Bl. 36  Sc. 93 Ap. 283, Bragadiru, 362320","Dolj","0234 421 111"
"2326","12290","4350518155599","1931-05-19","Aleea Ioniță, Anina, 661781","Arad","0720 300 052"
"2327","12291","8580830218991","1927-06-27","Bulevardul Clarisa Mocanu Nr. 518 Bl. 45  Sc. 69 Ap. 474, Sacele, 930173","Tulcea","0267 265 790"
"2328","12292","8180912127459","1984-04-19","Strada Tudor Nr. 872 Bl. 53  Sc. 46 Ap. 749, Tulcea, 923154","Cluj","0734 909 382"
"2329","12293","1580912205853","1983-10-20","Drumul Silvian Nistor Nr. 516 Bl. 13  Sc. 69 Ap. 622, Mioveni, 205173","Brașov","0258 515 768"
"2330","12294","8420316344894","2011-04-12","Drumul Pop Nr. 324, Pucioasa, 853277","Vaslui","0764 013 448"
"2331","12295","7280928288535","1980-03-23","Drumul Tudor Nr. 54 Bl. 58  Sc. 91 Ap. 879, Pascani, 445871","Buzău","0252 722 082"
"2332","12296","5511006153185","1938-07-14","Strada Florea Nr. 191, Podu Iloaiei, 195044","Dolj","0755 751 645"
"2333","12297","3950725418194","1965-03-29","Strada Stănescu Nr. 81, Bumbesti-Jiu, 194210","Iași","0722 231 886"
"2334","12298","2600825074581","1935-05-24","Bulevardul Ionescu Nr. 401, Baile Borsa, 193429","Bistrița-Năsăud","0258 810 147"
"2335","12299","5510104442718","1952-06-26","Intrarea Niculina Barbu Nr. 32, Pogoanele, 642742","Hunedoara","0753 053 299"
"2336","12300","3280415394831","1981-01-20","Intrarea Georgescu, Barbulesti, 426118","Sălaj","0726 103 639"
"2337","12301","8181224132111","1985-02-20","Aleea Toma, Navodari, 184187","Dâmbovița","0243 365 075"
"2338","12302","6850119386405","1991-05-22","Soseaua Aanei, Cumpana, 390746","Buzău","021 269 7687"
"2339","12303","5270617199926","1987-09-26","Drumul Ene, Targoviste, 324893","Constanța","0238 748 407"
"2340","12304","2871119010880","1972-08-02","Drumul Aanei Nr. 853 Bl. 36  Sc. 16 Ap. 103, Homocea, 597658","Arad","0744 351 942"
"2341","12305","5540426336088","1935-07-08","Soseaua Georgescu Nr. 643, Reghin, 772266","Vrancea","0233 852 345"
"2342","12306","1000718163826","1987-01-29","Soseaua Stoica Nr. 897, Siria, 699981","Argeș","0235 742 840"
"2343","12307","6930307217231","2012-03-19","Bulevardul Tudor Nr. 965, Odorheiu Secuiesc, 705776","Brăila","0269 984 694"
"2344","12308","1240101243083","2007-01-01","Strada Atena Florea Nr. 750, Murfatlar, 942995","Botoșani","0727 635 860"
"2345","12309","5281127288725","1975-11-25","Bulevardul Gheorghiu, Petrila, 367063","Maramureș","021 929 3495"
"2346","12311","3461207284838","2014-01-09","Strada Pușcașu Nr. 956 Bl. 78  Sc. 21 Ap. 419, Nasaud, 298998","Brăila","0765 591 834"
"2347","12312","7901026363001","1929-01-27","Aleea Iuliu Tudor Nr. 311, Strehaia, 821812","Ialomița","0236 315 009"
"2348","12313","3130711402707","2012-04-05","Soseaua Florentin Toma Nr. 407, Buftea, 418666","Vrancea","0743 657 335"
"2349","12314","8110511114662","1981-08-23","Bulevardul Ardelean, Targu Mures, 805910","Brăila","0730 110 710"
"2350","12315","4350105345453","1942-06-27","Bulevardul Aanei, Jibou, 751045","Brașov","0766 169 706"
"2351","12316","6710211399371","1964-01-08","Strada Oana Nistor, Sabaoani, 862785","Tulcea","0235 146 211"
"2352","12317","6831202378149","1911-02-28","Bulevardul Ivan Cristea, Valenii de Munte, 434314","Satu Mare","0236 689 595"
"2353","12318","1180201244763","1994-05-06","Intrarea Ionescu Nr. 68 Bl. 84  Sc. 24 Ap. 468, Ianca, 758313","Hunedoara","0269 261 161"
"2354","12319","1710617454396","1977-04-17","Bulevardul Sabrina Mazilescu Nr. 996, Horodnic de Sus, 865021","Călărași","0757 279 291"
"2355","12320","1290108251941","1992-01-19","Strada Nistor, Dobroesti, 268264","Bihor","0733 337 942"
"2356","12321","2180717453970","1940-10-03","Strada Albu Nr. 306, Bosanci, 208671","Teleorman","0763 209 017"
"2357","12322","7080412205395","2017-11-25","Aleea Popescu Nr. 98, Cristuru Secuiesc, 371388","Galați","0263 386 814"
"2358","12323","4511107369101","1922-08-31","Drumul Cătălin Oprea Nr. 94, Dragalina, 776617","Alba","0744 355 505"
"2359","12324","1061103382333","1948-08-28","Drumul Salomea Pușcașu Nr. 44 Bl. 69  Sc. 53 Ap. 357, Fetesti-Gara, 791416","Maramureș","0743 373 097"
"2360","12325","6031203458298","1996-02-28","Strada Mocanu Nr. 840, Nasaud, 951703","Tulcea","0721 759 437"
"2361","12326","2981007032731","2015-12-03","Intrarea Nicușor Ioniță Nr. 389 Bl. 41  Sc. 93 Ap. 154, Calafat, 732560","Gorj","0241 860 271"
"2362","12327","8470116441694","2012-04-29","Drumul Tudor Nr. 85 Bl. 61  Sc. 89 Ap. 683, Gherla, 398053","Ialomița","0246 749 918"
"2363","12328","4151119401781","1950-02-24","Soseaua Mocanu Nr. 633, Tasnad, 788913","Hunedoara","0233 308 266"
"2364","12329","3620517353412","1970-06-25","Aleea Stelian Gheorghiu Nr. 688, Apahida, 362185","Sibiu","0259 400 382"
"2365","12330","6380108408004","2002-03-13","Soseaua Amza Ene Nr. 995, Dobroesti, 441701","Bistrița-Năsăud","0267 700 022"
"2366","12331","7570603103782","1937-01-18","Strada Diaconescu, Mihail Kogalniceanu, 600168","Botoșani","0243 495 903"
"2367","12332","2351023253777","1914-10-03","Strada Stoica Nr. 62, Dobroesti, 170347","Mehedinți","0734 519 548"
"2368","12333","2000525425404","1928-08-12","Intrarea Manole Nr. 72, Filiasi, 659168","Mehedinți","0268 070 878"
"2369","12334","2971104458046","1932-12-03","Aleea Pușcașu Nr. 396, Amara, 542987","Harghita","0720 056 464"
"2370","12335","3600710411264","1924-09-21","Soseaua Suciu Nr. 765, Fundeni, 284982","Suceava","0730 018 400"
"2371","12336","2110903370223","1949-03-23","Bulevardul Robert Aanei Nr. 26, Avrig, 279775","Bacău","0738 913 176"
"2372","12337","4140617029792","1926-05-24","Intrarea Dima Nr. 338, Eforie Nord, 389831","București","0247 609 026"
"2373","12338","6430909123046","1941-06-01","Intrarea Suciu Nr. 631, Popesti-Leordeni, 422574","Caraș Severin","0258 134 710"
"2374","12339","8841119263212","1912-12-06","Aleea Cazimir Ioniță Nr. 427, Petrila, 797972","Sălaj","0248 482 815"
"2375","12340","5930807456443","1921-05-27","Bulevardul Niculina Georgescu Nr. 883 Bl. 11  Sc. 39 Ap. 768, Orsova, 465053","Dolj","0756 989 648"
"2376","12341","8340314351681","1985-10-14","Strada Floarea Voinea, Ovidiu, 467652","Arad","0747 862 399"
"2377","12342","5780715395803","1964-11-12","Soseaua Dochioiu, Caransebes, 313075","Mureș","0253 597 326"
"2378","12343","3560314190741","1970-08-07","Bulevardul Pop, Urziceni, 130609","Ialomița","0729 177 201"
"2379","12344","2790112393351","1979-09-27","Intrarea Nicoară Nemeș, Peretu, 554754","Vaslui","0233 767 242"
"2380","12345","7380401224831","1914-12-01","Drumul Stan Nr. 755 Bl. 12  Sc. 96 Ap. 485, Tandarei, 359114","Prahova","0239 126 167"
"2381","12346","8290712366866","1955-01-06","Soseaua Ene, Floresti, 710908","Cluj","0738 387 470"
"2382","12347","2750712315727","2023-03-08","Drumul Timotei Georgescu Nr. 72, Sfantu Gheorghe, 583929","Covasna","0243 148 561"
"2383","12348","6260818245402","1978-12-15","Aleea Eftimia Ababei Nr. 793 Bl. 78  Sc. 32 Ap. 129, Avrig, 808227","Dâmbovița","0755 327 674"
"2384","12349","8090316410162","2020-07-06","Aleea Albu Nr. 52 Bl. 21  Sc. 54 Ap. 456, Marasesti, 604831","Bacău","0736 466 796"
"2385","12350","5130413409839","1947-10-31","Bulevardul Popa, Barlad, 811354","Argeș","0263 568 118"
"2386","12351","3620302515411","2006-06-18","Bulevardul Celia Marin, Caransebes, 201242","Iași","0248 850 727"
"2387","12352","4440917419187","1920-02-01","Strada Petruț Oprea Nr. 39 Bl. 45  Sc. 38 Ap. 573, Campulung, 161933","Iași","0256 321 726"
"2388","12353","7280831258861","1936-02-19","Strada Marin, Peretu, 919718","Sibiu","0767 769 913"
"2389","12354","2581001362903","1961-06-28","Strada Voinea Nr. 813 Bl. 85  Sc. 68 Ap. 494, Vaslui, 209103","Mureș","0750 872 102"
"2390","12355","8450330525806","2014-12-05","Bulevardul Barbu Nr. 84 Bl. 61  Sc. 18 Ap. 849, Simeria, 523322","Galați","0755 684 481"
"2391","12356","3190324510607","1922-07-02","Strada Nistor, Campina, 980993","Arad","0748 204 704"
"2392","12357","5770920052654","1938-07-23","Drumul Ionescu Nr. 963 Bl. 15  Sc. 54 Ap. 562, Targu Ocna, 586879","Sălaj","0788 118 992"
"2393","12358","2110122315711","1930-03-22","Drumul Dumitrescu Nr. 13, Cluj-Napoca, 301551","Vrancea","0752 955 275"
"2394","12359","6570610437836","1977-10-26","Drumul Dumitrescu Nr. 971 Bl. 60  Sc. 85 Ap. 409, Floresti, 549465","Călărași","0243 128 012"
"2395","12360","2840623077045","1957-11-25","Soseaua Mazilescu, Stei, 804064","Bihor","0744 743 319"
"2396","12361","1030621370981","1989-03-20","Drumul Dochioiu Nr. 38, Gugesti, 266613","Mehedinți","0720 177 039"
"2397","12362","5710214420375","2004-12-11","Aleea Stoica, Mangalia, 737487","Sălaj","0766 251 172"
"2398","12363","2300422134008","1951-09-23","Strada Floriana Georgescu, Navodari, 616809","Giurgiu","0253 160 086"
"2399","12364","6160121180285","1937-09-21","Drumul Agata Albu Nr. 71 Bl. 86  Sc. 34 Ap. 401, Moisei, 350940","Sibiu","0259 953 473"
"2400","12365","7111224346837","1939-11-06","Drumul Voinea Nr. 91 Bl. 41  Sc. 77 Ap. 208, Poiana Mare, 398124","Vrancea","0239 022 461"
"2401","12366","3400631074799","1949-09-19","Drumul Albu Nr. 46, Sinaia, 425613","Dolj","0728 166 569"
"2402","12367","1061012359659","1989-02-08","Intrarea Ionescu, Vicovu de Jos, 558392","Prahova","0256 227 462"
"2403","12368","8811017112195","1931-03-04","Soseaua Dochioiu, Savinesti (Poiana Teiului), 508517","Alba","0772 829 602"
"2404","12369","3721103036088","1953-05-09","Drumul Ioniță Nr. 852 Bl. 83  Sc. 15 Ap. 879, Bolintin-Vale, 728297","Sălaj","0749 981 754"
"2405","12370","7631010043752","1944-08-16","Soseaua Marin, Negresti, 618803","Hunedoara","0753 327 141"
"2406","12371","7440401282157","1948-01-02","Drumul Ioniță, Agnita, 516379","Sălaj","0771 103 588"
"2407","12372","1230524261477","1935-10-14","Bulevardul Decebal Diaconu Nr. 295, Pantelimon, 736742","Sibiu","0744 166 513"
"2408","12373","1200731387321","1949-08-18","Strada Voinea Nr. 387 Bl. 32  Sc. 57 Ap. 451, Valea Mare (Babeni), 150765","Timiș","0750 431 377"
"2409","12374","8820927424291","1959-01-05","Bulevardul Popa Nr. 685 Bl. 69  Sc. 35 Ap. 728, Nadlac, 905174","Suceava","0738 823 490"
"2410","12375","1970120070870","1972-01-02","Drumul Diaconu Nr. 453, Targoviste, 530445","București","0751 538 365"
"2411","12376","4870505067119","1994-09-07","Aleea Stoica, Petrosani, 880216","Satu Mare","0263 376 839"
"2412","12377","6580606450773","1941-06-25","Strada Dumitrescu Nr. 83 Bl. 22  Sc. 91 Ap. 982, Targu Mures, 398814","Bistrița-Năsăud","0755 478 163"
"2413","12378","2670522451836","2012-11-17","Drumul Gheorghiu Nr. 75 Bl. 21  Sc. 52 Ap. 320, Cudalbi, 219928","Brașov","0726 717 125"
"2414","12379","2510818434251","1929-03-29","Intrarea Julieta Tabacu Nr. 84 Bl. 16  Sc. 48 Ap. 125, Sovata, 113020","Giurgiu","0267 567 173"
"2415","12380","8020628447681","1918-10-03","Soseaua Manole Nr. 26 Bl. 37  Sc. 89 Ap. 984, Pascani, 320693","Dâmbovița","0724 211 969"
"2416","12381","2810303312533","2023-01-14","Aleea Luiza Georgescu Nr. 840 Bl. 69  Sc. 31 Ap. 388, Arad, 680409","Constanța","0231 858 476"
"2417","12382","7890607102015","1929-12-17","Strada Dumitrescu Nr. 23, Rasnov, 586086","Harghita","0259 245 011"
"2418","12383","3731021289310","1939-06-03","Drumul Marin Nr. 703 Bl. 97  Sc. 37 Ap. 358, Baia Sprie, 288522","Galați","0780 969 945"
"2419","12384","8461118423413","1911-11-25","Intrarea Cristea Nr. 96, Alesd, 963043","Sălaj","021 846 1014"
"2420","12385","5820725429841","2019-08-07","Intrarea Ababei Nr. 346, Barbulesti, 270580","Bacău","0255 271 061"
"2421","12386","4841207138966","2013-01-26","Intrarea Pop Nr. 112, Reghin, 654977","Dâmbovița","0721 097 350"
"2422","12387","5510415068669","1955-01-22","Intrarea Filip Pop Nr. 57 Bl. 90  Sc. 11 Ap. 191, Dobroesti, 908146","Dolj","0726 976 807"
"2423","12388","1340108342823","1969-10-06","Bulevardul Leontin Mazilescu Nr. 56 Bl. 78  Sc. 92 Ap. 658, Brad, 505375","Bihor","0252 741 852"
"2424","12389","8280812079625","1930-02-07","Aleea Letiția Niță Nr. 528 Bl. 37  Sc. 13 Ap. 703, Resita, 602108","Timiș","0784 662 202"
"2425","12390","3950404416727","2016-08-04","Strada Eustațiu Barbu Nr. 757 Bl. 52  Sc. 75 Ap. 355, Paunesti, 358052","Dolj","0265 004 536"
"2426","12391","3851109525337","2009-03-17","Soseaua Popescu, Calarasi, 687613","Argeș","0736 807 642"
"2427","12392","7060730327697","1934-05-15","Bulevardul Gheorghiu, Bolintin-Vale, 417911","Sibiu","0256 276 782"
"2428","12393","4050102527569","1958-12-26","Drumul Nistor Nr. 96, Cernavoda, 784308","Sălaj","0258 897 223"
"2429","12394","3141228216871","1984-10-10","Bulevardul Diaconu, Resita, 335337","Olt","0258 682 576"
"2430","12395","4030424458059","1933-08-31","Soseaua Ioniță, Caransebes, 968103","Covasna","0268 862 843"
"2431","12396","6481219271901","1953-12-01","Soseaua Tabacu, Oradea, 636287","Arad","0252 473 048"
"2432","12397","4870128153965","1927-08-01","Bulevardul Voinea, Marginea, 118098","Vrancea","0238 561 864"
"2433","12398","4401021185861","2021-03-02","Bulevardul Suciu Nr. 83, Strejnicu, 118418","Constanța","0711 186 449"
"2434","12399","3191103248888","1945-08-07","Soseaua Nistor, 1 Decembrie, 259469","Dolj","0246 039 303"
"2435","12400","1380109198798","1916-03-04","Soseaua Nemeș Nr. 637 Bl. 75  Sc. 16 Ap. 603, Dumbravita, 726803","Giurgiu","0266 388 802"
"2436","12401","8571218319760","2019-03-13","Strada Aura Tomescu, Dumbraveni, 950928","Sălaj","0768 261 074"
"2437","12402","2251226058266","2021-04-04","Intrarea Martin Mocanu Nr. 55 Bl. 83  Sc. 77 Ap. 765, Savinesti (Poiana Teiului), 981320","Prahova","0263 858 415"
"2438","12403","1980308205436","2013-05-01","Intrarea Fabian Voinea Nr. 124 Bl. 69  Sc. 44 Ap. 105, Simleu Silvaniei, 390331","Sălaj","0259 302 708"
"2439","12404","2260822337288","1966-06-10","Intrarea Suciu, Petrosani, 116285","Buzău","0252 757 791"
"2440","12405","5820431370451","1981-06-01","Soseaua Anica Gheorghiu, Mizil, 871080","Mehedinți","0760 432 355"
"2441","12406","7110706237433","1946-12-17","Bulevardul Emilia Aanei Nr. 521 Bl. 17  Sc. 43 Ap. 490, Valea Caselor (Dragasani), 423310","Argeș","0231 039 797"
"2442","12407","2200912350924","1940-03-10","Intrarea Tudor Nr. 230 Bl. 76  Sc. 98 Ap. 869, Ploiesti, 799362","Arad","0786 908 357"
"2443","12408","1630320199011","1945-12-18","Strada Popa Nr. 40, Victoria, 249376","Ilfov","0754 995 803"
"2444","12409","6060712433379","2016-08-01","Soseaua Florea Nr. 22 Bl. 46  Sc. 46 Ap. 650, Tunari, 886977","Constanța","0721 445 922"
"2445","12410","4220814127880","1993-04-27","Aleea Georgeta Mocanu Nr. 579, Vlahita, 980059","Suceava","0771 517 395"
"2446","12411","4291220223731","1954-06-16","Intrarea Mocanu Nr. 27 Bl. 71  Sc. 40 Ap. 416, Tasnad, 860818","Olt","0733 213 891"
"2447","12412","2770104463841","1988-03-28","Drumul Ardelean Nr. 57, Resita, 867088","Giurgiu","0757 602 538"
"2448","12413","8420106390882","1921-03-27","Bulevardul Mocanu Nr. 82, Mihail Kogalniceanu, 359757","Neamț","0248 984 649"
"2449","12414","8990722351552","1954-12-15","Intrarea Teohari Mocanu Nr. 194, Sebes, 872593","Hunedoara","0259 994 681"
"2450","12415","3571104513452","2005-05-20","Drumul Dobre Nr. 70, Rosiori de Vede, 147238","Arad","0232 117 992"
"2451","12416","3740929428498","1945-11-17","Drumul Carolina Pușcașu, Zalau, 113642","Maramureș","0726 176 800"
"2452","12417","2630504079978","1990-05-03","Intrarea Mitică Aanei Nr. 59 Bl. 92  Sc. 27 Ap. 520, Piatra-Neamt, 134331","Caraș Severin","0758 889 810"
"2453","12418","5100207362425","1923-01-13","Aleea Axenia Manole Nr. 892, Remetea, 780528","Arad","0711 449 166"
"2454","12419","3631027250144","1930-10-31","Drumul Stănescu, Urziceni, 551844","Brașov","0760 452 567"
"2455","12420","8971123260364","2000-11-29","Bulevardul Stan Nr. 575, Murfatlar, 577809","Călărași","0235 428 092"
"2456","12421","2800301182136","1998-10-02","Bulevardul Ghiță Ionescu Nr. 11 Bl. 96  Sc. 91 Ap. 873, Hunedoara, 278882","Sălaj","0723 897 326"
"2457","12422","5761223237290","2023-09-13","Bulevardul Eftimie Nr. 382, Slobozia, 777024","Covasna","0788 885 001"
"2458","12423","2931014369656","1939-11-07","Soseaua Barbu Nr. 73 Bl. 20  Sc. 28 Ap. 580, Bocsa, 166375","Dâmbovița","0770 679 427"
"2459","12424","6560606149211","1961-09-03","Strada Eftimie Nr. 946 Bl. 75  Sc. 65 Ap. 299, Targoviste, 305640","Suceava","0258 583 142"
"2460","12425","5971122124474","1910-05-16","Strada Codrin Stancu Nr. 566, Remetea, 323411","Brăila","0764 169 692"
"2461","12426","8421121298805","1947-09-30","Drumul Timotei Ardelean, Toplita, 588457","Mehedinți","0755 627 337"
"2462","12427","8190616388777","1956-04-05","Intrarea Ionescu Nr. 70 Bl. 78  Sc. 86 Ap. 707, Oravita, 232868","Constanța","0233 291 582"
"2463","12428","3981120018065","1908-04-21","Bulevardul Sabrina Marin Nr. 92 Bl. 20  Sc. 54 Ap. 352, Brasov, 747047","Olt","0730 304 681"
"2464","12429","5000522328551","2021-03-18","Drumul Pop, Babadag, 341242","Alba","0755 818 614"
"2465","12430","2021218333832","2013-09-12","Strada Ababei Nr. 64, Fetesti, 920942","Mureș","0268 474 299"
"2466","12431","4420410317011","2003-07-25","Intrarea Popescu Nr. 81, Diosig, 600823","Sălaj","0250 012 973"
"2467","12432","6620602338409","2018-10-18","Strada Dobre Nr. 508 Bl. 44  Sc. 90 Ap. 857, Brasov, 839973","Dâmbovița","0788 759 450"
"2468","12433","2300304424822","2013-04-19","Bulevardul Albu, Savinesti (Poiana Teiului), 769346","Vâlcea","0760 267 992"
"2469","12434","5340910090769","1995-01-06","Strada Aanei, Marasesti, 781883","Maramureș","0769 538 026"
"2470","12435","1040110369980","1918-10-22","Intrarea Niță Nr. 917 Bl. 67  Sc. 30 Ap. 472, Radauti, 796242","Suceava","0258 310 778"
"2471","12436","2520601394564","1932-07-06","Drumul Ardelean Nr. 438 Bl. 77  Sc. 96 Ap. 282, Brad, 847521","Buzău","0264 585 506"
"2472","12437","7371210082111","2013-02-06","Strada Eremia Dochioiu, Ramnicu Valcea, 703111","Satu Mare","0722 633 829"
"2473","12438","3910225180460","1991-07-02","Soseaua Mocanu, Bumbesti-Jiu, 876547","Arad","0234 827 236"
