,phone_number,birthdate,address,job
2177,0756 228 725,1990-10-21,6eab160e968cf351b17390a1dda2e7d3756b30eb61e69b5ad675bb7d29a1f25b,Subinginer Imbunatatiri Funciare
2178,0745 982 180,2017-12-06,c6263debfb1879be0c541711c6ce9a13f7de557496105027a797f72e28150357,"Lenjer, Confectioner Lenjerie Dupa Comanda"
2179,0257 144 008,1930-12-10,e920f1ebbe4afea770433b56e9dc97ea9aac7badd89038bcbf1024e15f4f5d2e,Mecanic Navigant Aviatie
2180,0260 075 478,1973-08-25,590c6807e454fbd0c0a354bc29897b76162a0868d902f976337a6642e5147c42,Asistent De Cercetare In Asistenta Sociala
2181,0727 976 499,1911-03-29,11fb5a7e80f17ba67b610bc8f5e510fec6b9fec731db3e04340e5ed33c76dc31,Smantanitor
2182,0239 388 277,1949-11-01,04fb1fa14d8f07917fd09a888817cdfc5cb07ae6d86bfd7c9311af6fb96e4c2f,"Proiectant Inginer Textile, Pielarie"
2183,0750 711 729,2017-06-02,46438499f2b687cf8730d30787ebf77191d8a81570312e31a023ad90aca60d57,Cercetator In Geodezie
2184,0788 421 672,1939-02-21,72f40a201492ae1424d4530a907fe20d30972ef5c723e4b1d5d6c6a30a1dcb27,Sef Serviciu/Sef Birou Asigurari
2185,0241 471 123,1923-06-01,e0e455f40cf74f9a431d022f8a7436aad1eb32003f4f2be133fa56b8c44fd0d9,Detectiv
2186,0756 321 814,1972-03-27,38238a8dc4f1c748540424471514d504300e7e182dbb06424ff337c9a5ff3e03,Consul
2187,0232 490 299,2023-05-15,c823d36b5ea5e0912b273b322af0feae9a9ba37bc65201c6cdc1e19dcc8e209d,Inspector Metrolog
2188,0234 467 757,1919-05-12,0ca6c789d384a193a554c4b13c91b47b06b59e87d4a6814471e99aee67f711ca,Incinerator
2189,021 086 8603,1994-08-09,063c9697e92824bc7f0eca30a8ab3ceb20414a2e4cb4f26830a7fab6596c258c,Asfaltator
2190,0249 336 920,2010-08-04,724d4e3e2be62b19f26ef0d9b671251639e0615e403957e16d657b65e45918c6,Impresar Sportiv
2191,0760 056 979,1996-08-01,ed5339370a6a52b0fe7c8e76425e1329f64fd95dd3a9cacfe4b2836c9f9ab553,Spalator Geamuri Si Parbrize
2192,0726 381 697,1954-05-04,9e19443dee43ec9ac0d0367a1018f9b910f81927348b82b48bfb93ce444f5c2e,Ghid Turism Speologic
2193,0268 762 439,2005-02-12,516fd032c3197ba65a9415b9c90e79eb77b7aa12f8d1ac40dd531bbf16ec4ecc,Laborant Operator Centrale Termice
2194,0750 806 720,1984-01-20,9798cd3baba8b7ff9264c1e8aa9c8912b26e03af9888b24f6a38ce8bcbec7011,Delaborator Munitie
2195,0784 532 619,2001-05-19,9f96811284874972eb33e64900af000fb7383234e07500cbb1a702505ed99ed0,Sef Formatie Industria Petroliera/Petrochimica
2196,0737 547 752,1948-03-01,82b3f083b46c48dec0b7a9a94c4d78ecddd915e385242197419f83706baef75a,Asistent Medical (Studii Superioare)
2197,0259 965 624,1947-10-06,cd3697b1e40b41857a2ba4a00f15b9cade6fa29d6ff6d493604e7cdc5b778f52,Subinginer Iluminat Tehnologic
2198,0231 792 255,1990-01-07,5ec443658b92b2aa0cf2131ae58b41610933807cdf7ac6f0ba0d109a442ca56b,Producator Delegat Pentru Teatru
2199,0733 191 131,1988-08-08,633bf83a4e363178bbd0a8dbd38feff8a04435f00a6d194591c20127fdbb2353,Sef Obiectiv Servicii De Securitate
2200,0735 038 425,1908-10-12,6a145df9b9f00caeb583825131482c9bfbcd1f6a10da4d333be8ac36da1030ce,Sef Schimb
2201,0743 020 977,1968-09-23,252bd22c284ee3900715b51bef7cfe9b993228e5ed38536fde1544d6b30c402c,Lucrator Utilaje Specializate Pentru Salubrizare
2202,0762 989 416,1921-04-19,7b46b07d014d8ca683ffa8a5ae357ddec70c8ccc640897d9c533d632ad6e7753,Geamgiu
2203,0265 356 362,1915-02-16,bf276b4e70d0e41ccab86a91d66a003e9d995437f03c0144c83e816fde80430a,Cercetator In Centrale Termoelectrice
2204,0784 106 885,1975-10-01,addec2f3db8134c516d633fa18f6afafc6f1a324b09825c7f3f3309aa5e7ec1b,Asistent De Cercetare In Geofizica
2205,0784 881 776,1912-03-03,9f1f6ab574df73239574c9531f0558fe5f3a0e158eb40d2af5530df779d109a6,Navigator Sol
2206,0236 369 371,1991-10-10,040ad891c2c49679218d3ca14bfd7119f129cd428e8317a3e49afe6899efdc0a,Sapator Fantani
2207,0720 189 973,2016-10-04,ac3c4ec3f5766fc79dd0aed0903b9f97d96ccbf70c6f2f90845f43d1cc4c230c,Electromecanic Statie Pompare Apa-Canal
2208,0742 982 579,1917-02-17,4830f36bfa6c56f725fa362316aa6f6ed64d1cd9fab3433232734a80aac269f8,Editor Coordonator Programe Tv
2209,0711 437 430,1996-11-10,d86b5db4180586fe22fe3d14995225a45954f18812728887351298993f2f70ab,Muncitor In Serviciile De Trafic Aerian
2210,0253 687 513,1946-01-10,1a822cbe3e713bd6b868689e1e10fe0a7c2158c65f57bf3e0f93c7035d947e81,Sef Agentie Navala
2211,0711 038 297,1922-03-31,360c2b68db4c271fb3d0ac670e06f0ec046a3301e93f5cfa49d009ab6313cf09,Mamos Porcine
2212,021 291 5923,1954-04-05,069825cbb4b6540f47668ead5d0a041d6b385e9178fc7562daa64f40653f65d7,Tehnician Reconversie Personal
2213,0756 245 749,1992-07-07,9e1a7f340ad2a8af03c8422b278eb852c66c2051bfa8112aaf0ec3c296844f8a,Secretar Organizatie Politica
2214,0266 787 300,1985-05-17,9b7d6b623d79548e163bef70aa8b230156d46b4f38a01e431a72d4a0860eddc2,Administrator Public
2215,0763 516 269,1984-08-24,236f34c66f6befd56029f14a64b1290d888230b722aabdf59ffc8455b44b47c4,"Tehnician/Tehnician Responsabil Afacere, Metode Implantare"
2216,0732 671 610,2001-07-31,3bf7e687f8f8d6be2fcb1787f3a74bb3d2d7ddfd78ae66414f6d384a07d7d80a,Mecanic Navigant Aviatie
2217,0746 156 848,1993-04-03,f74988f27fc18abb0db4ff8312dcd787b56c1cd852c6cd9bf19d3f67c353fcb5,Episcop
2218,0266 213 141,2008-07-11,37a517830bfbc7b835cb68f004d9ab98c71ccf7a728011d5ad95d707eb8b266c,Asistent De Cercetare In Geochimie
2219,0251 571 926,1913-01-28,0ad817223aa889e6f5778a42a700a87c3f0febd056ecf1146008c5ca8f9ff404,Tamplar Universal
2220,0754 419 862,1966-01-20,26304a06325ace7d9256e91622b32a3d7fac1e7de7e83370a70c9e848ae5844d,Formator Presator Placi Brute
2221,0722 751 778,1942-09-03,a409a0adc0fd902ed5e640ce5c0d57eb64760e075869e403e0264b921afa98d3,Asistent Standardizare
2222,0721 890 803,1977-07-31,c1c449981276540ead96d429bb00dcf21cd2cefa71fa7d9d22acd286b1e8c165,"Confectioner Bidinele, Pensule, Perii"
2223,0757 362 125,1964-06-11,113c26c6640d40e9d8254d6285c78dcc1d914aeaae9cc7c4d63ec482e62e7060,Strungar Universal
2224,0238 994 658,1924-11-25,f7b69fb211b3fc83fdc46a0a7a9cfa2c04f4411e957fe4bb17f20cd77bf25058,Brigadier Silvic
2225,0728 920 790,1940-01-08,048a7778a971d37e362f08cffa94ba2270787fe589f5487128eea7e36b5ac85e,Extractorist In Chimie
2226,0729 437 328,2005-12-11,af8b539063badf05bca844f3953f1fd4841a8044d89b76c97b2773f01661bca5,Conservator Opere De Arta Si Monumente Istorice (Studii Superioare)
2227,0233 414 675,1984-05-14,ad897d5841da37709d671610dac751522d8ee1ab67c1a9cb3547263c1d2c02d2,Inspector De Specialitate Chimist
2228,0786 051 334,1939-08-15,6a4de0772efae84a97a3477569ccd394fb4721575940a60b2fcdb55126fe1d85,Operator De Interviu
2229,0753 351 938,2012-11-27,44df6f9ebfbdf023e7b0f5dd67ca083cba1adb8baa07d760a68b2d7794077338,Confectioner Placi Pentru Acumulatori
2230,0741 062 078,2000-03-20,d0ede3a2d6d38ad4d2537c0663dec6f3faf1a465704fa7af271309eea1f5e1e9,"Operator Camera Diafilm, Diapozitive"
2231,0252 963 884,1914-10-14,2f3b3c87d51fcf6c33d7addeb03f57c18ac90aef90a01b51694b6b093b478174,Sef Birou Exploatare Postala
2232,0255 672 899,2001-05-15,04186cd88e4d9f42a4d7969e75afb67fb269cc50d96293e47d333fa06b5f9c06,Expert Evaluator De Bunuri Mobile
2233,0761 156 287,1908-04-06,92a0a2bdbdd63b7f38a87d72589ffbb84ec6d97822842e574a853d653d9e32d4,Croitor Manusi Piele
2234,0245 202 567,2017-04-01,c3ed691288cbcd2b0497c85aba2f2e31f1f429e9e49dde95040344daec85718d,Modelier Naval
2235,0234 874 947,1915-03-17,c1efdfb559221673be20608c579e966a9406e525ae9108062abe1aca2c1dac8b,Operator Pregatitor Chimicale In Industria Textila
2236,0780 278 390,1949-09-23,83b1624750d2a4c13e8de2a42362ca68107381b8428bf66121a3ffe1ef69cad7,Inginer De Cercetare In Petrochimie Si Carbochimie
2237,0762 711 208,1949-12-27,2c71869c58544f88557a23afe480d9b644787f8d5c30f11b9ec1c437bb849004,Armator De Izolatori Electrici (Prelucrator Produse Electrotehnice
2238,0233 433 517,1933-09-18,5b5bcf08f86e8b151b0d653465d028e86c58de42dbbf431d4951a4c501b639b1,Secretar De Emisie (Studii Superioare)
2239,0735 759 303,1952-09-06,0a6c67070239000543ecef294f82ac317a7ce0d1b13ecdf251c958bbfe052248,Urbanist
2240,0750 706 932,2005-02-06,59d32245c32de3e5fb6fbbe894a73f507fc93fbc18afeeb52ae88338b786c374,Pilot De Port Maritim Aspirant/Pilot De Dunare Aspirant
2241,0723 470 968,1932-03-19,0b9b47f7ec878af61d7afa3f035e84bd0428ae6aff13bdafff233b507b45af0c,Asistent De Cercetare In Fizica Tehnologica
2242,0255 309 101,2010-05-09,de1352c8ce6b2b0fc1e11cffdd30c519b92db02fd440edb2d83d93eec1f2ad50,Operator La Masina De Tampografiat
2243,0753 599 560,2015-08-03,580d033781ea968bd7bb552064bc3bde4cbfb21335481a154b3f7f023241d367,"Acordor Piane, Pianine, Orga, Tambal"
2244,0752 538 345,1920-03-08,200c1c2f1a2feccb7e5aed8a31151a454e3cd8821177e3d2f23e0089e452dcaa,Inspector De Specialitate Chimist
2245,0247 179 180,2000-09-12,dd874db067d44073e104c790d56a430fe0130db08cc19b0994768e9c0d1d8b24,Membru Al Consiliului Superior Al Magistraturii
2246,0255 194 626,2023-05-03,7e32eb4f74a4e09be3232c720091a815f30e0262159b5be94126899b8a24a436,Inginer De Cercetare In Instalatii Si Utilaje Pentru Transportul Si Depozitarea Produselor Petroliere
2247,0770 967 827,1994-02-05,cd3b4036e5597a9217b30f46432974e3b9ca73c3e3ee68f47d27ba6ea507a138,Mestesugar Finisor Mineral
2248,0259 186 286,1941-10-23,971b5d19abd323b81510190b5b64f65180bac988399f4cb7622e12ddcdabbba2,Piscicultor
2249,0759 743 643,1994-02-07,72f7c6b0edbbf307bc354a75858ddd107e3e9de5ecae65378716630368438169,Laborant In Ocrotirea Sanatatii
2250,0258 876 747,1928-07-31,2664d0051280aaa866071bdd55bffab00fa69fd14a3490d74f0e2d0b4609bce1,Masinist La Masina De Zdrobit Si Macinat Pluta
2251,0751 063 971,1986-03-02,c43878eba1f0270453444abafb6c7ea54f0ee5c1f8b1ee4553afbc6ce30989f7,Lucrator In Gospodaria Agroturistica
2252,0253 683 161,1986-04-14,7e9d2d137a5ebe052809cce6f251c3da7f0086b5e82561c87ca6be6ab8683fe8,Lucrator Pentru Drumuri Si Cai Ferate
2253,0746 583 975,1983-07-14,584aea26d7b415941d0a2231b438e927b4ef5e68b1c30e5c779132dc516c0b13,Regizor Muzical
2254,0252 004 067,2005-01-10,288b47fbeab0dbe222a85c02a78d3162aca2ea12fde573cc1469a1232b8c633a,Asistent De Cercetare In Sociologie
2255,0734 273 214,1915-04-10,1747a3ecccf87775d0ad0033086f9f4c57991f8677b0a141bc4c59f307b05e48,Expert Microbiolog
2256,0765 314 064,1974-01-30,e0a3932c432967104fec9eab77d2a5c7871583d6e9646c10e3cc978b0f5686ab,Conservator Arhiva (Studii Medii)
2257,0246 938 692,1951-09-30,42bbf90cbc8d0838e4cbc84076f9553be1201363f4c65fd7687e4ab7d65b812a,Consilier Geolog
2258,0738 201 528,1999-11-28,e9e320aac5270c4eddb51b85868bd0d9e6b6383c10fe7e89302ee747dad594db,"Taietor, Slefuitor, Lustruitor Piatra, Marmura"
2259,0733 396 971,1925-11-20,c6fcddf39bd35c1a71024ddbcc7f714a6456d9ff9d8909a4012eb199febb69c0,Restaurator Tablouri
2260,0241 751 786,1965-04-12,dbbd7de59cb3633f020acaa0b1a201dd9b8943e7ef8cfbcfd15e5daa4b7cb826,Decontaminator
2261,0744 767 550,1949-01-28,a738b0539a913ed59b1a17ae45733b2457386ea37517d10344ef7b34343204c9,Pirogravor
2262,0766 001 066,1930-04-07,d6d4a2c3c3c06587f5f256036a1f84a31a52622109057f32354faee653cab176,Strungar Slefuitor Tipografie
2263,0768 922 562,1960-11-12,749ba18ee2e6fc0505564db1ebbf64b1211fe1dfea5e72ab9081c6fc0f9f549d,Agent Statie Metrou
2264,021 609 4964,1924-06-07,29092c09531f62706547c9217aec2bf3328eeae16340e932a49dac00b9c1dc33,Conducator De Intreprindere Mica 
2265,0260 010 163,1968-02-09,3b6742df0d434320ef992fc91a5bff4b0deeee26348483d8cb74588195b433fe,Masinist La Confectionarea Tuburilor De Aluminiu
2266,0236 260 264,1995-11-17,30f1580bc35b450ff8bd05cacfa53215a8ad397e1cf391a5e040d4b8712bb3aa,Preparator Sampanie
2267,0757 446 460,2008-12-03,02b255f71dba11e11ae9a7c1b89c5f9c4e9902e6a0d06ff0b352f1ae08452e36,Inginer Exploatare Instalatii Nucleare
2268,0740 379 838,1993-08-13,988b3ef0ed7f92c957ba7907fef471ced0983e5c38cb4aae5dc2fac709a9eba1,"Redactor-Sef Presa, Editura"
2269,0754 104 839,1945-10-10,d586fa326e38c41a7cacd29b568daca02a61ff660d0f5c5872ef5454f5385174,"Cercetator In Constructii De Cai Ferate, Drumuri Si Poduri"
2270,0744 819 223,1928-11-30,10e3ac3e2f4bb573216d67f146f87f5e505fd891152097833fbea038bf941505,Detector Pierderi Apa Si Gaze
2271,0247 803 161,1975-08-15,0019e11193b7c6a5e1022c4f8ebe6d8690cfa2ca039416a6a3d407ad07dd0650,Consilier/Expert/Inspector/Referent/Economist In Economie Generala
2272,0731 514 625,1915-10-31,1e8ba5b14992d26d08bbecd167c3de075bd04c00e426628dfbde7a82084be88a,Conservator Arhiva (Studii Medii)
2273,0265 072 850,1961-08-17,1caf175f7e2900d2993e12caba32b8cc6c6e31a29d4107c7eef8a6cd5250e381,"Presedinte Organizatie Profesionala, Filiala Judeteana/Municipiu"
2274,0248 996 881,1986-11-17,6e91fa93a37e89afb27590c5ba24badb168a17b6a733bfd0532bb91274c7c5e4,Inginer De Cercetare In Utilaje Si Tehnologia Ambalarii
2275,0724 645 989,1990-11-20,bd75d5185e2e10bee04d585a5706fdd466a9a7949ff8ab026ff23d25ba93e9e3,"Maistru Intretinere Si Reparatii Masini-Unelte, Utilitati, Service, Prototipuri"
2276,0751 385 010,1957-04-09,2edf53d869e1fcc2d9312a1a760e04579c568830f49c94e232674f183bd03a43,Editorialist
2277,0751 315 098,1992-07-26,b9abf3e25049c32a5ccdd9c492593300d1eaf5a7114ab974cea283bf8d3f2a09,Sef Formatie Comunicatii
2278,0765 953 412,2017-08-09,98bd9a5e759947e8b5829a2f0155b64bd27c7e06bf2013ac13ced992eb2f68a9,Muncitor Necalificat In Pescuit Si Vanatoare
2279,0771 665 970,1965-09-05,6f87319273b6a67c7d32992b5b13df11e6d5c842d3d75d04e0f2a4304cf32f25,"Tragator, Slefuitor, Gradator Nivele"
2280,0727 220 282,1992-01-12,eee04f0b28dfea0ff7fcc7b9fbae119e281a452135a590c546891fee2c5e72c3,Agent De Transport International
2281,0738 311 333,2016-02-01,4e5aa297bdc3f80799cf3a4836a67ead6874b3166b9dbc32a59121019b20676a,Inspector/Referent Resurse Umane
2282,0788 818 919,1988-12-03,3362d99880bdc3b77a8a5b57d547ee17bf515099b129fd925f310f7836f4d95a,Constructor Restaurator De Orgi
2283,0726 347 290,1959-04-10,981607982ad2197ef69829d1a72506714f5983d1d3ac98b013498b5e33a72506,Sef Agentie Comerciala
2284,0733 018 327,1921-02-27,448790259043144ff2efeca161c5530211d5c6bb019817ed81655d5730275f4c,Auditor In Domeniul Sigurantei Alimentare
2285,0727 670 915,1945-07-14,fc74d7ece91b1f22bdecb12e8654f24a9d964739208999c5046ab8f7908db57a,Navigator Informare
2286,0240 748 445,1990-12-24,b06138be58b8dce35a9976a19291c780fc5fbf8d02528d1737815c4bd36a9397,Sef Oficiu Cadastru
2287,0231 496 139,1912-01-10,815b20983a78f2164973b378eee5393520405d3b9e408c29009c26b68c8ad3d2,Cofetar-Sef
2288,0250 355 924,1915-01-30,01f9f8027e8dc23a52fdc30572cf5347334448d146c6fa886b3dc33b4cf7dd6c,Ofiter Antifrauda Financiar-Bancara (Studii Medii)
2289,0763 063 502,1992-01-04,0e4783b926821d94abf792c167b2f5e010dc3f13765cba708198e6b706deeb34,Manichiurist
2290,0726 475 732,1964-02-09,90c35ce188f7d637602c03f8e382cabb4f06a94d4a61b28774756268f071923f,Inspector De Specialitate Daune
2291,0745 207 163,1920-11-04,9f70cce16513d80781345674bf8c8d798b8674e8354bb2b665713175e71a9737,Sef Departament Marfuri Alimentare/Nealimentare
2292,0247 680 997,1964-06-21,ebfcb10fbe03ea233b9dfe8692b8f9995649e78493645a55bde6782b179c02f1,Preparator Conserve Lapte Si Lactoza
2293,0739 275 978,2015-05-23,e735b0497be786e0dde3765cd177a4c4ab0142667d659e421c66710ab8091312,Finisor Produse Din Carbune
2294,0770 697 959,1972-05-17,35b944d892738eec6e973427b06083011c4dbfad1241d180471dfe1037fd37b3,Operator La Deservirea Razboaielor De Tesut
2295,0786 934 773,1970-09-07,96135996fbe424e6a9c0b6ea02fca653bb3192eac922d54f90f2973b51682a18,Sef Grupa Interventie
2296,0734 292 486,1914-12-16,496350a72e878584595f3e6945af599e46ae4dce0ff6b77922f2019da5483ec3,Asistent Analist
2297,0727 556 735,2023-10-26,160122d28ef89c435a9d81636bd122b68b11feb6a081e147a43a3c2fdba7f781,Ingrijitor La Domiciliu
2298,0765 593 265,1932-04-15,25865c049ecca905d040e64722771e2855e57d9221eada40358cba266fd7f2ab,Concentrator-Purificator In Chimie
2299,0259 315 353,1931-09-21,e37a369d0f3a8f28fe14b334422e67994ee6a780c5bc5f054580114ff9eb5d11,Consilier Medic
2300,0784 523 722,1936-05-12,718d29ff3531b8d68a062e151d3ef3ed530148e728d70a9403b90dc4c5f3a485,Asistent Registrator
2301,0237 291 768,2015-02-23,8368a5c27d34108d8f27968f4cae36e86822cbe978862380b94f322f09e0661b,Analist Credite
2302,0752 229 794,1994-06-11,eacdcbcac34b5cdff7105a411184b9fbb33435e9f38b44ad613d03d5526a4417,Traforator Manual Lemn
2303,0725 336 346,1975-05-27,ce03de0332aac1eb627d72dcafa23cd8d0823542fe96f3c1988b60d9f85e9d18,Sef Modul In Industria Prelucratoare
2304,0738 129 910,1933-02-22,5e350c073260443112d267194397ce28918d564aff32debb42cb8f2065922074,Inspector De Integritate
2305,0767 010 549,1939-11-06,6374d163fc7d12bd342eda93b1bc0764ab79f0e3c74d6c99de7b4e97a41dbb10,Finisor-Reparator De Produse Industriale Din Cauciuc
2306,0769 993 000,1989-07-26,a0c3dffea6db34cc6f9bf13a7d3127378b8497ce3821d5d83521a2a4a7fbd348,Inginer Mecanic Utilaj Tehnologic Pentru Prelucrare La Cald
2307,0772 738 056,1947-10-28,4f11d2291a5c9b7a094915331b22869a2bedb620878ff5afd111448e0bb5fa81,Sef Corp Executori Bancari
2308,0735 954 012,1963-06-30,b64f5ed211035a0a7e8377696a18f855c0c894b9cd8f2a8786164beb3415dd0b,Psiholog
2309,0262 350 443,1940-12-14,2569517de1d4faa351726ebef51e968df423ee8657639180286e02c86fc78f6d,Masinist La Confectionarea Tuburilor De Protectie Si A Dozelor De Ramificatie
2310,0723 221 186,1962-03-18,e490c08381df99bf500d32208038a600a9fce65337c8455d8984fcdc84bf8acf,Sef Centru Control Calitate Emisie Televiziune
2311,0763 517 384,1954-11-11,16a8535afa368ef12a3425bc2f67cb485492e3bc65d01dc28c175aa3c2134eb3,Aprod
2312,0247 464 806,1967-10-24,47970e241b5e8af3f70e70eaecfbaf5d93e8f31365c3be0421890dd2b7f8307e,Subinginer Petrolist
2313,0759 920 385,2014-10-03,58e283287cd1f23e370fe0652b7da0a57b1e3518907ba93d34e8111033778b8e,Operator La Fabricarea Sapunurilor
2314,0735 544 307,1972-08-23,239d0eb5fa8ba5399be78bf3f484ae5d841410e9ce3634b11bf6db5996e759a6,Asistent De Cercetare In Medicina Traditionala
2315,0731 462 283,1992-09-30,bc1d17d40c1e93aa7b17fc021deead2506eed7e5fb8f48a1a1eb7192ef0a363c,Sofer Transport Valori Bancare
2316,0738 739 734,1988-06-25,5ebe88d86c70e45fa9c0f8e2a0fd96d454b3fa3914486be78250901efc870a07,Asistent De Cercetare In Fizica-Chimie
2317,0253 293 753,1912-03-17,818678ed7d6e8906ae339c0fd1afb16e8854fd70ccefef61f5b325115ad748fa,Apicultor
2318,0736 731 171,1967-10-25,653d35493dfebaf3b20d184bc91d2911313dba35dd364f2c6fc0576deb0aa265,Agent Capital De Risc
2319,0744 651 883,2003-09-06,f13bb9426aa65bb2b3255017851cc14411a07e72ff0cca0d1e726db4c54ef0c3,Inspector De Specialitate Inginer Industria Alimentara
2320,0788 455 081,1944-11-08,1311b391ab2932ac662b752f06a8f76f1203576523c088077c209f735358feea,Inginer-Sef Industria Prelucratoare
2321,0765 801 418,1939-08-21,611e42fbc7a410d1c929d3a904c5e7ab0521bade1a350233be1fa243ec3b29c3,Director Braserie
2322,0734 376 641,1986-05-11,306ef7bc665dccf90ffa5d725747425dc01b11862f1b09f4c0a47b7ec9f862df,Analist Bancar/Societate De Leasing
2323,0248 765 780,1914-08-17,40acbf2de3ee3436f960b6e5139ca9ee944724b6b1b5319005dd465cca258389,Inginer-Sef Piscicultura Si Vanatoare
2324,0248 361 795,1984-05-13,4827763eebd56a9eeac9c515f813c3150cbaaa5bfd5309d1f2b08ef50b23b052,Asistent De Cercetare In Constructii Aerospatiale
2325,0785 807 073,1981-04-13,0cdf4506bfa23d64c3aefd23d404987e76bbf3194cb135ed6529674d26ab2496,Referent Difuzare Carte
2326,0259 054 040,1950-03-17,350ada8e432268e7489ffa01b0d430617373b1dcf9d1bcd3961229cc4321d122,Maestru De Lumini
2327,0237 875 116,1936-09-06,ff12e3a751d11e42254781c6069909a23355a5d4351b50590c68dce8c2f92581,Expert Invatamant
2328,0731 846 576,2018-12-30,1031e8ef08e3fb1c3d2b4fc521dde6c2688687be6e5458ae444e882f4492800f,"Inspector Specialitate Inginer Textile, Pielarie"
2329,0738 839 396,1945-06-25,1446e74b6ed4359040405ca7bdaab62c98ca91dc4a45633399886b1b77fa0c48,Protectionist Silvic
2330,0257 863 303,1916-09-16,961c2c8ec08f4ea94ab0118db84600acdc29d28d89124493cf53e13498d6e2de,Tipograf Flexograf
2331,0742 885 789,1972-02-02,1f45a8e2bfc02c11a4939777c5b731025b1433a4806fe4d8de52bba3d7e978e6,Evaluator De Competente Profesionale
2332,0231 061 070,1910-02-17,12c0be2f9481879c3933886a6279ad6d8724cae6287c91a5ff9683c65637a935,Specialist In Relatii De Munca
2333,0746 622 006,1943-07-05,56f98116fd305474daffd4f5ca213f62af155903d64f8defcc97ca857ee2468e,Spanuitor Confectii
2334,0756 959 157,1940-09-07,a8f4dd44a7a17e35592663d15c88afcbb769d2946a09e2ae22df0931a60d00a5,Operator La Platforme Pentru Lucru La Inaltime
2335,0727 503 719,1949-01-19,2d05ec3c5b2ad1e3d14d817b560637224cbcef7f2e93d8f49372eb813defd665,Forjor-Arcurar
2336,0265 774 023,1970-08-01,3991f9ad44e9881f77e325f93b371b90fcc5965af68b30ffa8855bfaccaa9d4f,Capelan
2337,0733 265 026,1937-06-23,8118ede3cee7dab8aec1a584d541c61ac32b28acbe406e028918f636e483e822,Cercetator In Controlul Calitatii Produselor Alimentare
2338,0260 987 655,1932-04-03,60bf033ba130166495f639bc7860ffc6868a94d00476ec358f46028414578aef,Director Rotiserie
2339,0711 541 175,1975-04-28,78f25f8b4540e9df11ff317ad548f02737f94fba346d557112d6d5a177d778fa,Expert Forta De Munca Si Somaj
2340,021 388 3047,1935-09-03,1812026c5df15103424f185b8634b7bdf1e65ce7e1495d395cad9b60bfd762b8,Macelar
2341,0243 491 407,1921-05-26,ed5373cd5d681d4fc04108b27477af8e9452fd613e08cddd77e089742dcc22bf,Pilot Incercare
2342,0732 403 681,1990-03-04,2cab2bb2174d299867a4248beda6662e7f1e4debe7d3e5013c7f0cf08311956a,Manager De Zona
2343,0752 130 048,1928-03-22,613bc3c17488c3ed152c26415d0e282b01b09e18ed5b1941cb987ac7706b6e89,Cercetator In Instalatii
2344,0737 064 579,1928-03-05,bed5bb99128ac54556109d5556c3a2414f36f25eacadebbc7f7860c2618e6fed,Sef Executiv Audit Intern
2345,0784 933 852,1927-04-09,f15dd861217cd0d3c74f0c594311a2d7ae812210bfb067f941e714ddb18409fe,Armurier
2346,0786 805 337,1951-03-30,a86631de71a1c75a83e39cfe7aeba2842ce7188fc82d86529e6c6b85384c42fa,Grefier Statistician
2347,0251 663 114,2008-05-06,62e78c00ce0bcd0ff4f0b51a17bd0a10415e7057fe2400335cd2b641331c9ec9,Cercetator In Constructii Miniere
2348,0731 183 426,1934-03-14,0e225261dad44abe8527b2753ca258f0d67ee75e7ffbac8b5a12ef33d94255dd,Asamblor Jucarii
2349,0238 743 010,1997-07-05,a07383665871200975c4b6d802a4cc2cbe2d687d701ea904a36b0280242433ad,Otelar
2350,0263 475 278,1997-09-04,e1bb267b6e3129bfabede567128911562d375056db28e419979c5caf105fc113,Ajutor Maistru Filator
2351,0753 064 389,1947-01-09,0085db87c828b011bbf083bcb54c3b7f26ba8e78e64c068dc3905b8b19c1a1e9,Tehnician Mecanic
2352,0754 744 422,1934-06-17,d308868a68d13a00096a1c2de5983214be4bcfc6e1be492fc49d5d0127dfc171,Contabil Bugetar
2353,0249 171 196,1957-10-05,655cacb466f71909172f2e618d52f93155d770bebf26d14f7b4dda25d2ce0fdb,Laminator De Bandaje Si Discuri
