first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency
Tiberia,Nistor,2770424254574,1981-12-06,"Intrarea Manole Nr. 114, Barbulesti, 427837",0769 241 710,2d:24:4c:51:cf:8e,121.22.193.61,RO64FTRM8247413168517861,VND
Fiona,Nistor,7120512276989,1981-03-06,"Intrarea Tomescu, Curtea de Arges, 729881",0769 838 693,2a:14:9d:30:08:e4,170.203.96.26,RO27BOLR5056068725034481,BRL
Dominic,Toma,7770214526111,1920-02-06,"Bulevardul Dochioiu Nr. 499 Bl. 42  Sc. 29 Ap. 677, Prejmer, 443636",0767 894 054,04:bc:3c:a9:0b:19,172.32.199.69,RO81BARS7183597240504985,FKP
Anton,Dobre,6750730098391,1922-04-04,"Bulevardul Alida Ioniță Nr. 86, Filiasi, 536115",0742 942 235,74:71:6d:60:cf:1c,3.205.33.67,RO48SBIS3905188359589295,EUR
Beniamin,Barbu,6600406027761,1966-03-02,"Soseaua Zina Dima Nr. 93, Cumpana, 167823",0246 640 973,15:54:e4:34:6c:3a,131.187.4.214,RO70VSLL2735652844616118,NIS
Ștefania,Pop,3051012248810,2013-10-08,"Aleea Antonie Stan Nr. 88, Cudalbi, 644233",0244 310 289,ec:d3:91:e9:60:cb,167.154.29.96,RO90ZNIY8953956880998757,RSD
Laurențiu,Ababei,3000923305932,1961-01-07,"Bulevardul Florin Nistor, Ramnicu Sarat, 155668",0741 069 511,87:93:40:02:75:01,46.219.252.59,RO11HEGL8224444413614001,BBD
Crenguța,Popa,4660808252937,2018-12-06,"Intrarea Diaconu, Barlad, 707223",0727 933 387,fc:d3:5d:5f:ae:69,166.25.217.34,RO50UIGT9777604185615471,SDG
Jean,Tabacu,8221011155291,1936-10-23,"Bulevardul Pușcașu, Bolintin-Vale, 221768",0721 816 690,5b:2e:09:c3:9f:2a,174.246.64.45,RO21EISA4269496851338855,AOA
Ciprian,Popescu,8750613466586,1946-02-14,"Drumul Mocanu Nr. 70 Bl. 76  Sc. 58 Ap. 626, Pecica, 911161",0232 335 962,2f:2c:2e:4f:ac:d7,143.11.11.173,RO42GESY7423599620119895,CUP
Dafina,Dinu,7061124431561,1995-01-24,"Aleea Oprea, Strejnicu, 693204",0235 904 339,ae:ad:c2:cf:12:13,203.182.205.7,RO64UUTT3203743423244556,QAR
Agripina,Ardelean,2970912323815,1971-12-31,"Intrarea Stan, Uricani, 303945",0721 060 838,b0:5f:ab:43:79:28,30.4.240.176,RO58LESZ6405699153361210,EUR
Antonela,Mazilescu,8040516116721,1999-09-25,"Strada Popescu Nr. 473, Bailesti, 243987",0731 074 641,50:15:f9:07:61:44,1.136.102.169,RO02HQEE0864429850150572,BAM
Mugurel,Ionescu,5450613144416,1978-08-05,"Aleea Stănescu Nr. 854, Victoria, 529717",0767 162 066,f3:4d:c2:4b:e4:d3,26.201.28.41,RO87ZYQI3942967560868716,AWG
Mădălin,Preda,2690129345015,1953-08-06,"Bulevardul Dochioiu Nr. 48 Bl. 83  Sc. 47 Ap. 828, Magurele, 509951",0754 608 663,67:6a:80:fd:f7:08,37.24.157.240,RO59SQEQ4925356405276582,IDR
Janina,Voinea,6400831183291,2019-11-02,"Drumul Voinea Nr. 85, Cornetu, 222885",0253 412 737,30:3d:54:68:a6:57,156.150.233.28,RO83JLIL8811730912975937,PLN
Eugenia,Voinea,7391208233467,1976-03-01,"Aleea Eftimie, Peretu, 483267",0772 678 539,a2:42:0c:70:ac:61,209.8.170.19,RO24ZYKJ5590174374880240,HUF
Gina,Mazilescu,7870716291128,2011-08-31,"Intrarea Stancu, Dancu, 382744",0747 846 327,00:5d:60:54:6b:0a,85.110.165.202,RO87DPTB9793873935441601,SBD
Dida,Diaconescu,3050823433651,2002-12-05,"Aleea Dochioiu Nr. 624, Tuzla, 386307",0754 324 248,a4:ca:80:f3:3e:8d,147.120.234.53,RO44OVNR5999603341389857,BOB
Nicușor,Gheorghiu,2510114186104,1942-10-15,"Soseaua Pop, Branesti, 112245",0768 351 102,c6:6b:23:37:ea:6a,82.105.67.226,RO41SLTF8286903886484577,AMD
Sabrina,Preda,1550918321531,1931-06-03,"Strada Tiberiu Tabacu Nr. 38, Siret, 682451",0786 643 048,43:48:dc:07:54:03,212.182.200.76,RO44DUBS7175581673042604,CDF
Viorel,Stancu,3220601431597,2021-01-26,"Bulevardul Liliana Aanei Nr. 36 Bl. 44  Sc. 68 Ap. 494, Fetesti-Gara, 410879",0250 135 783,79:52:84:34:4c:75,121.248.155.135,RO07CPFU1830465599280094,MRO
Norbert,Tomescu,5260415010053,1910-06-24,"Bulevardul Grațiana Dinu Nr. 893, Techirghiol, 442300",0752 813 254,f7:d2:b0:d2:02:e8,137.56.68.102,RO45DRKH2701862380064244,XCD
Bernard,Tudor,8630720059840,1952-09-01,"Soseaua Ioanina Stoica, Tandarei, 656723",0247 500 245,dc:e1:4a:2e:a7:f7,64.15.195.67,RO76FKBV6831802484015795,PAB
Ciprian,Dinu,8741215331437,1986-09-17,"Bulevardul Angela Oprea Nr. 57 Bl. 73  Sc. 83 Ap. 505, Pascani, 856050",0252 317 361,9e:d9:e2:7e:f4:29,200.12.30.30,RO08LZQB8845733758559245,BIF
Liviu,Dima,3410704014297,2009-05-14,"Intrarea Aanei Nr. 39, Medgidia, 774912",0741 604 824,9c:2d:b4:d4:53:83,98.224.159.126,RO78QIMF8929285683183102,TZS
Doina,Manole,4680125226549,2017-12-16,"Bulevardul Tomescu Nr. 24, Cornetu, 822334",0728 763 685,25:95:1e:e3:04:ea,10.124.142.66,RO26VPJC7500548174538302,BRL
Ileana,Stancu,8060802367991,1991-01-14,"Aleea Preda Nr. 40, Homocea, 624173",0755 845 832,0e:5f:ea:9f:18:ba,49.214.238.27,RO50VBHR4302985215480703,KWD
Janeta,Ene,3861228078125,1998-04-08,"Aleea Nemeș Nr. 23 Bl. 47  Sc. 24 Ap. 658, Ramnicu Sarat, 130706",0764 724 383,5b:55:fa:aa:2d:d4,21.85.183.142,RO46RFXL7861429887611965,NAD
Bianca,Nistor,4740105117357,1928-04-25,"Drumul Dorel Mocanu Nr. 11, Hunedoara, 895556",0744 613 752,5d:ac:93:5c:38:e5,219.130.211.97,RO46NPJF9782639076861363,HTG
Florența,Barbu,1030505222188,2002-02-14,"Drumul Manole, Nadlac, 371311",0244 286 874,e0:5e:16:05:08:1d,58.158.97.31,RO77ZELI4483987855132147,MGA
Monica,Nemeș,6691019337408,1931-09-18,"Aleea Vlădelina Barbu Nr. 725, Mogosoaia, 723040",0247 407 685,27:05:cd:8f:2a:37,162.213.167.57,RO05MNRY4783444623345205,CNY
Consuela,Popescu,3420513033509,1984-08-12,"Soseaua Stănescu, Macin, 535448",0750 419 220,75:3b:7e:22:08:e5,111.225.30.71,RO11MFUK0933011425236810,KHR
Vicențiu,Florea,3050528054300,1991-08-05,"Bulevardul Marin, Rucar, 809959",0735 022 575,1a:52:9b:f2:c6:51,116.156.174.55,RO76GXCU1664976950252706,KGS
Cazimir,Nemeș,1320512362261,2012-11-04,"Intrarea Dumitrescu Nr. 59, Ruscova, 438913",0785 490 899,d0:04:fc:1b:46:ad,134.109.2.35,RO04TBLO8250068454005126,MNT
Stanca,Ionescu,6380808366179,1957-11-16,"Strada Iacob Diaconescu Nr. 63, Giroc, 139023",0727 867 393,c3:1b:54:ce:06:48,210.101.65.236,RO64ADTH2841246858716882,KMF
Ecaterina,Nistor,6120104435593,1981-12-20,"Strada Stoica Nr. 82, Copsa Mica, 961134",0240 442 530,79:67:44:ba:bb:65,219.67.174.170,RO29GHYA3715135972146375,CDF
Janeta,Aanei,1300526295924,1962-07-29,"Bulevardul Voichița Cristea, Ocna Mures, 133160",0233 027 555,a8:e0:ef:c7:07:f5,74.204.11.158,RO68ZUAE5899287872290646,SGD
Profira,Nistor,5880113112164,1930-03-26,"Bulevardul Ionescu Nr. 60, Negresti, 655252",0767 325 490,8b:a6:3a:0b:33:b1,56.7.124.70,RO63VHAB4710401196042108,KZT
Norica,Aanei,1571119345323,1975-12-28,"Bulevardul Gianina Florea Nr. 993 Bl. 79  Sc. 95 Ap. 680, Harlau, 364505",0253 335 459,c7:32:af:39:b4:5a,92.247.55.30,RO21IZXN6746187863004927,TZS
Mădălina,Nistor,1881109394557,1940-06-26,"Strada Popescu Nr. 71, Husi, 627206",0720 069 569,f4:2d:63:7c:65:17,202.231.181.30,RO07ODBJ1398505925783772,TJS
Nicu,Florea,7271022423332,2004-12-15,"Bulevardul Anabela Mazilescu Nr. 700, Gugesti, 912825",0733 292 630,60:92:17:26:e0:f0,217.240.204.244,RO27OXIU8942962313406276,IDR
Nelu,Dobre,5551110135833,1929-08-24,"Aleea Dochioiu, Cisnadie, 165754",0236 047 135,12:24:ee:d5:a1:16,19.152.99.195,RO68PBQV5399467906393224,MKD
Janina,Mocanu,5590416315001,2008-08-07,"Drumul Ababei Nr. 27, Techirghiol, 813806",0743 440 758,d9:5c:05:e8:8e:9d,135.1.247.32,RO35WEBK5268607500856527,IRR
Alina,Ababei,5661130453278,2010-01-05,"Aleea Florea Gheorghiu Nr. 35 Bl. 43  Sc. 31 Ap. 453, Fetesti-Gara, 633689",0731 684 092,fe:07:33:80:63:9a,66.194.103.2,RO26YHLI5430515934728578,DZD
Bogdan,Tabacu,4271011331098,1941-01-07,"Soseaua Georgescu Nr. 402 Bl. 59  Sc. 31 Ap. 886, Targu Secuiesc, 525695",0763 065 706,9b:7e:75:0c:34:a9,116.161.80.108,RO11COUA1066688376239233,TND
Virginia,Dima,1110513342187,1939-06-02,"Strada Manole Nr. 921 Bl. 14  Sc. 89 Ap. 356, Sighetu Marmatiei, 915409",0266 879 252,b3:a1:07:ba:ae:8e,197.161.198.165,RO21ZECH6968205314138554,KHR
Emil,Stănescu,6711030031048,1987-10-04,"Intrarea Floarea Stan, Valea lui Mihai, 520738",0766 105 132,a6:3e:88:21:b7:a2,179.151.99.91,RO24ZXQL4494493476593577,VEF
Timea,Niță,7631031209933,2003-10-29,"Aleea Jasmina Dochioiu, Tandarei, 208649",0766 586 847,b3:e5:87:5a:2a:9f,11.148.64.29,RO65HAKZ4341926682359191,ZMW
Cristofor,Dinu,1601131374989,1990-06-26,"Intrarea Florea Nr. 18 Bl. 61  Sc. 72 Ap. 266, Beius, 650406",0721 611 702,50:87:64:cc:f0:8d,149.145.181.199,RO16VAIO7917915077847519,SYP
Zenovia,Dima,2841206268974,1932-04-22,"Aleea Emanuel Dumitrescu, Bragadiru, 102074",0736 840 755,d5:b2:ae:56:e1:83,11.102.220.51,RO71GECJ6145962352538645,THB
Alberta,Cristea,8130617154289,2008-02-12,"Strada Ardelean Nr. 792 Bl. 23  Sc. 23 Ap. 179, Suceava, 331508",0249 196 425,4e:c6:45:d8:ef:9d,18.0.14.14,RO93ZYIJ8570240747203179,GIP
Rodica,Tomescu,4030811138289,1989-03-20,"Aleea Nistor Nr. 66 Bl. 84  Sc. 73 Ap. 171, Sannicolau Mare, 272236",0748 111 540,a8:ec:98:1d:7d:63,34.213.9.80,RO20DLDS1876456697960512,DKK
Clementina,Manole,6490922341872,1925-09-15,"Bulevardul Popa, Bistrita, 670324",0757 524 187,d9:61:b3:01:64:53,40.114.113.198,RO43TGFR2347001658686946,SRD
Bianca,Dochioiu,4400921153719,2019-09-01,"Drumul Achim Nistor, Afumati, 266342",0788 532 809,95:8d:7d:85:8e:be,173.168.249.73,RO44PAEQ1094613732902158,KMF
Constanța,Ene,8150509440408,1959-10-30,"Intrarea Aida Marin Nr. 722 Bl. 84  Sc. 45 Ap. 318, Santana, 484042",0261 912 663,95:6e:62:d4:f7:03,186.177.207.12,RO31NVWM0990738477983632,GMD
Ludovic,Mocanu,4630718443532,1991-01-11,"Bulevardul Dinu Nr. 409 Bl. 32  Sc. 41 Ap. 848, Bumbesti-Jiu, 345310",0764 503 235,ea:ea:d5:a1:d9:fd,173.34.43.55,RO61RNMN6846242640026231,PEN
Mitruț,Nemeș,7150814089051,1952-10-22,"Soseaua Tomescu Nr. 156 Bl. 82  Sc. 92 Ap. 510, Rovinari, 858581",0253 553 143,5a:8a:0d:f6:9b:b5,114.7.123.195,RO69JVVP1258151860831243,BHD
Teea,Nistor,7050118233685,2014-12-02,"Soseaua Vasile Preda Nr. 19, Sebis, 618182",0252 795 657,55:a8:5f:aa:08:10,18.47.245.173,RO49VYSR0611328746304342,IMP
Mălina,Toma,1370517327176,1942-06-26,"Bulevardul Dinu Nr. 986 Bl. 83  Sc. 78 Ap. 126, Caransebes, 467240",0740 401 120,c1:10:c9:dd:99:a0,100.152.128.183,RO62ITNU8895394936115895,KPW
Olimpia,Oprea,6720629456435,1925-10-22,"Drumul Nemeș Nr. 888, Husi, 615765",0241 018 320,b0:88:73:58:7b:76,5.35.151.97,RO62PKHS1657121874046407,DJF
Lioara,Dobre,4850212286882,1950-03-25,"Soseaua Pușcașu Nr. 54, Talmaciu, 985361",0753 495 683,ed:f7:f1:f1:10:46,190.195.27.188,RO34YDMV8045059735372548,MKD
Bucur,Nistor,7100908155936,1936-12-12,"Strada Catrinel Ene, Fetesti-Gara, 736268",0265 673 338,31:0d:e2:aa:e0:77,55.108.93.23,RO68IUCF6546796903230929,LYD
Florentin,Diaconu,7511217056611,1943-03-08,"Drumul Anaida Nistor Nr. 32 Bl. 99  Sc. 31 Ap. 900, Gaesti, 741334",0263 369 316,b4:0b:b9:1b:44:fb,177.140.173.64,RO61OZHR5180826346671152,XOF
Ducu,Eftimie,2411021202435,1969-09-18,"Drumul Aurora Eftimie Nr. 18, Campina, 704493",0734 924 855,6e:7c:de:7e:d2:56,140.142.109.171,RO43MGSB1495862190433946,SOS
Letiția,Stoica,8460701389081,1961-04-18,"Aleea Dinu Nr. 67, Galati, 712638",0749 169 920,8a:2d:0b:cf:7e:37,81.146.50.215,RO64OKGC0514428523752596,BTN
Aurelia,Stan,4520302309897,1971-10-08,"Intrarea Albu Nr. 942, Motru, 560612",0724 832 101,02:1c:c5:c9:fe:13,75.251.18.158,RO07WIFI1032785907676846,GEL
Edgar,Nistor,4870401116591,1937-06-07,"Strada Adelaida Barbu, Craiova, 228831",0261 074 630,99:61:c3:28:d4:f8,123.45.39.96,RO75MUDP7747721994676571,BZD
Natalia,Florea,3340729228330,1993-11-20,"Aleea Pop Nr. 81, Roseti, 978458",0725 127 539,91:93:f3:21:f3:b8,156.253.245.229,RO21NEGL4810913631473673,GMD
Valeriu,Ene,2290322441365,2006-10-12,"Bulevardul Radu Pop Nr. 225 Bl. 37  Sc. 65 Ap. 568, Lipova, 190392",0749 664 977,cc:c4:fb:0f:8c:14,162.46.252.39,RO22RTCD0998848046455810,GGP
Dorin,Diaconescu,4851228157960,1942-05-31,"Strada Mădălina Ioniță Nr. 59, Targu Mures, 380762",0251 529 111,4d:82:ef:0b:10:d6,125.205.210.98,RO30BOIQ2050008705906503,BYR
Constanța,Florea,6680302158074,1958-05-28,"Soseaua Carla Tabacu Nr. 699, Sacele, 322529",0232 293 696,ab:fa:e3:97:f7:c0,212.83.163.229,RO95WMFR1189551629446120,IQD
Nicolae,Aanei,6951223373981,1966-09-28,"Intrarea Eftimie, Cornetu, 755890",0729 577 161,c0:1b:44:c1:34:ff,55.20.115.184,RO89NVTF0874893009092803,SZL
Petrică,Marin,5190212137533,1914-03-08,"Strada Dinu Nr. 21, Valea lui Mihai, 369765",0235 959 410,f5:20:48:89:07:91,1.228.109.88,RO28CMTU7315032867225713,KES
Darius,Barbu,3140813420141,2005-03-14,"Bulevardul Nemeș, Sangeorgiu de Mures, 295906",0749 859 248,5d:85:b4:36:20:ee,208.6.122.105,RO61JBUG3475486086188952,VEF
Ciprian,Dochioiu,7720305246462,1948-11-22,"Intrarea Clara Gheorghiu Nr. 74, Greci, 183322",0711 084 030,6d:d7:f6:49:32:fe,68.155.165.105,RO95YDFD6130438794231942,QAR
Mirela,Georgescu,1610415138150,2005-12-29,"Bulevardul Dochioiu Nr. 108, Tarnaveni, 546018",0265 584 166,34:5b:73:fa:64:31,130.34.16.79,RO52RVVZ8232008200329723,TWD
Veta,Diaconu,8960728206034,1972-03-24,"Strada Nemeș, Draganesti-Olt, 592043",0233 966 458,3d:1b:6c:ba:61:4e,59.18.255.243,RO91POSJ3302551242790933,JOD
Nae,Tudor,2640606330481,1942-05-15,"Bulevardul Marin Nr. 942 Bl. 48  Sc. 66 Ap. 452, Marginea, 146620",0726 329 217,76:1a:69:ed:5d:3c,173.11.186.149,RO19COND0307222352635796,ISK
Damian,Tabacu,6540121462519,1989-09-10,"Strada Dima Nr. 14 Bl. 57  Sc. 38 Ap. 321, Hateg, 127165",0754 277 838,05:0d:f0:b2:f2:b5,195.129.243.4,RO48FXPL9264847013885804,MUR
Cătălin,Toma,8281118163826,1925-08-08,"Drumul Tudora Barbu Nr. 236 Bl. 91  Sc. 68 Ap. 550, Balotesti, 701309",0765 658 370,7e:4b:05:1e:9b:de,93.111.247.214,RO64XWII7269785377571645,MYR
Varvara,Dumitrescu,6740418323346,1944-09-16,"Soseaua Zenobia Ardelean Nr. 37 Bl. 57  Sc. 80 Ap. 853, Calarasi, 732632",0241 459 792,23:a2:e8:45:6b:bd,122.163.206.49,RO68BXWX4152440138079748,UAH
Emanuil,Popescu,6220310468142,2001-12-19,"Soseaua Ababei Nr. 20 Bl. 31  Sc. 99 Ap. 318, Lipova, 801915",0731 122 450,9b:8d:6e:0f:ba:a4,88.212.77.117,RO46UJAW1437851946678050,GIP
Teodosia,Diaconescu,5210310043060,1978-05-13,"Soseaua Toma, Ramnicu Sarat, 737130",0256 401 093,6a:75:29:45:b3:4e,80.185.0.212,RO79YGMS2938045023596897,ZAR
Adelin,Mazilescu,6530215023469,2016-02-08,"Bulevardul Pușcașu, Podu Iloaiei, 152702",0269 283 474,fd:9c:7b:03:10:18,83.138.176.84,RO46EDCJ0111528531902639,KYD
Rica,Ioniță,8800507183212,1929-07-14,"Aleea Toma Ababei Nr. 77 Bl. 41  Sc. 32 Ap. 786, Marghita, 931815",0754 712 687,d0:47:22:9a:1b:3e,46.39.40.61,RO33HIVI4213542043691138,TND
Romanița,Tudor,6730330335694,2012-12-28,"Aleea Iulian Niță, Curtea de Arges, 822575",0240 108 124,85:12:de:b5:9e:88,47.15.194.80,RO97WISP8771969095584332,TRY
Anica,Dima,3971225370139,1980-05-06,"Bulevardul David Stănescu Nr. 93, Gura Humorului, 988435",0233 375 889,ed:83:3b:ad:ba:bd,69.110.217.219,RO11SZOS5924600593156775,NIO
Lucrețiu,Tudor,8920809020648,2010-08-02,"Strada Tomescu Nr. 20, Oltenita, 101889",0247 608 956,d2:c5:44:f3:a8:33,161.218.9.223,RO73MGFQ7507614541750072,BMD
Pavel,Stănescu,6360503427281,1985-10-04,"Aleea Cristea Nr. 583, Sovata, 254909",021 279 0745,4d:c1:b3:3d:65:8c,200.248.243.122,RO84IAPY9502025712060666,HRK
Profira,Stănescu,8970417389023,1940-01-07,"Bulevardul Alice Nistor Nr. 546 Bl. 40  Sc. 73 Ap. 831, Nadlac, 439215",0235 362 864,a2:03:15:da:33:d6,39.93.26.74,RO35TMHK5334886092843141,LBP
Edgar,Ionescu,8490809266300,1923-10-16,"Drumul Janeta Toma Nr. 92, Vulcan, 121790",0752 011 429,cf:af:be:06:bc:73,91.173.115.200,RO25UQAE6375898720048152,IMP
Noemi,Florea,3530622327361,1944-03-25,"Soseaua Aanei, Falticeni, 970019",0735 294 394,22:55:fe:b5:34:f0,83.102.243.170,RO42RVLT3850360425809351,SGD
Larisa,Stancu,4160523014064,1957-07-21,"Aleea Popa Nr. 73 Bl. 36  Sc. 93 Ap. 166, Borsa, 302621",0740 113 240,a9:25:e5:47:d6:21,212.62.20.36,RO77GDRG5352652839972784,KRW
Anton,Mocanu,6280230339451,1975-12-16,"Aleea Diaconu Nr. 89, Intorsura Buzaului, 317493",0746 696 447,ca:d5:1e:e7:8c:bf,184.201.16.111,RO91NWZM9552307506907871,COP
Cristobal,Ene,6360701397675,1913-02-25,"Soseaua Nemeș, Vulcan, 445729",0753 621 171,6a:52:0a:fa:71:e8,154.241.18.202,RO65SXYV1786813910708364,ILS
Violeta,Florea,8240917297881,1991-10-21,"Drumul Ene, Filiasi, 631578",0771 657 813,09:4c:d6:07:29:a0,171.158.238.81,RO12RIEX2393372562797217,MVR
Estera,Cristea,5370905109484,2016-02-14,"Strada Cristofor Nistor Nr. 39, Brasov, 779129",021 382 9443,8c:0b:43:7f:bf:c2,199.74.52.116,RO26CHTK7164675506143114,FKP
Bernard,Mazilescu,5860608144493,1962-12-18,"Bulevardul Nemeș Nr. 157, Draganesti-Olt, 890034",0740 724 649,b4:88:67:dd:f1:ea,78.193.47.165,RO31OUKR1181004664162438,AOA
Emilian,Suciu,5691210063477,1914-12-03,"Bulevardul Cristea, Avrig, 904904",0240 465 357,2b:cf:55:43:d1:29,71.254.124.168,RO56RBOW8263105979700150,TMT
Leordean,Pușcașu,1210723271480,1987-12-04,"Strada Tomescu, Topoloveni, 643618",0242 017 891,20:d0:12:6f:0c:25,128.95.80.65,RO52HKVJ7217834863152039,PGK
Axenia,Dumitrescu,6960610426287,2003-04-19,"Aleea Stan Nr. 965 Bl. 82  Sc. 68 Ap. 242, Sibiu, 144250",0244 011 492,0f:dc:91:40:36:4d,26.168.90.242,RO95RYYW5272874402262495,SEK
Antoniu,Tabacu,4910506055371,1920-03-24,"Soseaua Ionescu Nr. 38 Bl. 84  Sc. 48 Ap. 965, Focsani, 932381",0264 444 043,ad:29:ba:4b:90:dd,219.142.109.34,RO47OLIL5343361821284685,TTD
Mădălina,Cristea,6510822236578,2021-02-23,"Bulevardul Luca Suciu Nr. 902, Sancraiu de Mures, 654750",0750 508 111,86:03:77:2c:92:d7,194.17.82.95,RO85KNKZ3611378593533779,LTL
Veniamin,Ardelean,5330726364061,1937-01-19,"Bulevardul Anghel Preda Nr. 999, Cugir, 816253",0743 824 580,1a:b0:6d:b4:85:66,14.135.42.134,RO93XLNB3066749622177990,PLN
Paulica,Pușcașu,4860415142156,1975-08-24,"Soseaua Nistor, Zalau, 915568",0264 036 622,3c:d2:cc:89:34:9e,23.7.122.248,RO16CKAM7054445782364492,NAD
Ladislau,Cristea,3940625074174,1976-10-08,"Drumul Ioniță Nr. 810, Bals, 762028",0242 099 047,d2:f7:56:1f:53:77,24.253.233.100,RO13BIKV8150365480867393,SAR
Flaviu,Toma,8571117099400,1951-03-01,"Soseaua Preda Nr. 827, Motatei, 933723",0741 723 505,3f:ba:83:5a:42:76,83.92.200.14,RO86LKSB5742194197584712,MZN
Casandra,Stan,2090507296668,2021-09-26,"Drumul Voinea Nr. 74 Bl. 84  Sc. 13 Ap. 855, Strehaia, 546760",0745 575 253,0f:86:bf:1b:c9:92,28.130.32.56,RO25AXUP3155337365016894,VEF
Carmen,Tabacu,5250109027340,1959-08-24,"Bulevardul Niță Nr. 30 Bl. 64  Sc. 22 Ap. 739, Branesti, 138188",0722 066 240,8b:81:27:53:b0:30,70.155.169.29,RO45MALB5824291276224458,ZAR
Iuliana,Popescu,8780609336892,1911-02-05,"Drumul Florea, Medgidia, 680010",0735 902 828,bd:15:d6:1b:8a:d8,85.113.113.57,RO60RWJQ1337784628039064,ETB
Viorela,Stoica,1991007446837,1953-07-05,"Strada Ababei Nr. 859 Bl. 24  Sc. 38 Ap. 388, Rucar, 761992",0711 864 113,e6:79:fb:34:c7:77,135.125.215.87,RO19FEOG7101503169115420,CNY
Călin,Ene,7931114028339,2010-09-21,"Drumul Nemeș Nr. 34, Ruscova, 685381",0726 693 471,28:87:55:15:bd:f4,159.161.186.98,RO03DXZH0085851624996793,FKP
Alma,Nistor,5910431024115,1995-11-19,"Drumul Niță Nr. 63, Gura Humorului, 168297",0750 633 041,89:b0:7f:8e:eb:d8,36.121.185.104,RO11SSBE0554126292280946,ZMW
Costin,Stan,8160124172830,1989-12-24,"Drumul Stoica, Moldova Veche, 232681",0780 819 259,1c:ff:1a:73:f7:d2,104.147.80.4,RO69NXWF4283762400223881,SZL
Letiția,Dinu,2140723105175,1974-09-12,"Aleea Simina Dochioiu, Titu, 909262",0726 696 583,65:2b:2b:cb:be:a1,176.108.12.13,RO69AHGZ7348490230403821,CVE
Fiona,Ene,1501127418981,1946-01-28,"Soseaua Mihai Dinu Nr. 195, Gilau, 706298",0757 375 717,1b:79:bd:5d:18:ec,99.37.85.44,RO10YRNM9199675015688710,XPF
Iris,Pop,1861113373246,1925-01-26,"Aleea Tabacu Nr. 330, Jibou, 859608",0727 654 174,66:7c:fb:af:26:20,60.150.195.84,RO61ZDHA4727172564451413,MRO
Ioanina,Stoica,6830413151083,1929-01-11,"Intrarea Melina Ioniță, Radauti, 697409",0725 049 741,01:ad:73:32:a2:b6,102.104.253.51,RO34NIQG3585898209380142,INR
Norica,Diaconu,8900322466272,1927-07-22,"Aleea Popa, Sacele, 113998",0749 108 386,e6:ae:53:6e:7f:56,29.20.160.39,RO71ZYIL2011600398560885,MVR
Constanța,Dima,6690805098508,1970-01-20,"Soseaua Filofteia Ardelean, Dej, 644304",0736 063 698,9b:1c:a2:e5:15:39,79.191.88.26,RO76XYXG5723272393886900,IDR
Irinel,Ene,7401131391863,1999-11-19,"Intrarea Dinu Nr. 80 Bl. 78  Sc. 32 Ap. 651, Calarasi, 218713",0724 491 938,91:32:60:dc:6b:b7,144.147.236.235,RO19YALA8289702605311187,CHF
Ariana,Popa,7541018512552,2002-07-30,"Strada Georgescu Nr. 63, Mogosoaia, 689432",0763 848 178,65:bf:f7:53:b8:c4,78.211.147.230,RO16NLYB6937311557131627,LSL
Eduard,Toma,4880412128644,1943-11-17,"Aleea Voinea, Calarasi, 353431",0771 059 134,d8:db:ee:fb:b4:bf,28.120.58.119,RO25TGSF4499741795479491,LBP
Nicolaie,Tabacu,5020427373772,1959-08-06,"Drumul Popa Nr. 648 Bl. 66  Sc. 69 Ap. 515, Curtea de Arges, 805717",0725 033 335,67:97:c4:55:65:58,48.46.54.95,RO25WZOV3743130363297080,PLN
Petru,Mocanu,2631230362125,1957-04-02,"Soseaua Marin Nr. 74 Bl. 72  Sc. 95 Ap. 415, Salonta, 425577",0750 062 672,13:fb:7c:10:9f:b4,199.245.114.223,RO51ZFVZ5243885301446644,CNY
Vasilica,Albu,1810904245766,1998-03-17,"Intrarea Tiberia Diaconu Nr. 12 Bl. 57  Sc. 22 Ap. 357, Focsani, 534940",0253 931 292,46:fa:55:27:10:e1,62.20.166.58,RO16BVNS9972987148087032,MWK
Voichița,Pop,3050128096931,1938-12-29,"Strada Octavia Dumitrescu, Jimbolia, 605792",0742 044 666,17:2e:81:9d:4a:11,91.121.4.173,RO61FRUV2781241627075988,KRW
Iolanda,Barbu,7091003110913,1999-03-24,"Drumul Pușcașu Nr. 62 Bl. 36  Sc. 51 Ap. 724, Dancu, 248121",0763 844 477,25:41:66:16:b6:43,69.201.121.170,RO20ZSKS1406470487461976,TJS
Ileana,Eftimie,4171002270024,1977-02-18,"Drumul Manole Nr. 43, Rasnov Romacril, 582272",0269 383 628,31:86:bd:2f:b1:4d,116.19.218.106,RO30QESG8927428260869030,PGK
Dorinel,Diaconu,5080621355165,1936-12-13,"Soseaua Dima Nr. 35, Mihail Kogalniceanu, 354586",0730 788 280,13:1a:65:65:f5:13,145.2.91.53,RO13JWPU1415931988146422,FJD
Răducu,Popa,7080131202514,1934-04-22,"Strada Nistor, Sacueni, 537437",0711 409 788,f8:00:08:03:0a:dd,99.130.106.219,RO17KANW6352674557992778,SBD
Alexandrina,Diaconu,3110902224781,1976-01-10,"Drumul Manole, Agnita, 453476",0239 662 734,0e:36:41:98:ec:98,75.241.253.196,RO47FJVJ9861802129228847,MVR
