iban,currency
RO47PSYS6607406183425392,AWG
RO05LIRQ5657267044078147,GYD
RO74HCTP5657064928028836,UAH
RO18APXA2637798308463913,BTN
RO61FPPV1068066251475927,MUR
RO85NPWR3601933732548790,SEK
RO20UTVF5265587656462415,BTN
RO11QGNZ3796487609520750,KES
RO13MMIH6091491425077951,CHF
RO73QYDU7317583531086717,STD
RO69GVPT4152563123272203,XPF
RO65WMXN5559157738731474,TTD
RO41YWNF8549064415090883,SOS
RO20ATJZ8629099549575148,NOK
RO81IWGN1634367145687180,JPY
RO49KWPI1002008892963828,BRL
RO67JYZH1582567948137134,GGP
RO08RPOY8589412539659014,SPL
RO34ZUPX4216915190037441,DOP
RO62XEVV9942586309825739,VND
RO47XWRZ5165354191095415,THB
RO59ABHB9306259871407707,MOP
RO11HKRN9026032463763110,SOS
RO43TNEC7093540184164878,EGP
RO15VLGE4403918976129834,DZD
RO57YWHB5634534947354902,CUC
RO76XTRJ3254122460678734,TMT
RO42WSMW3709609199590174,WST
RO04LFEF6755283900462514,CRC
RO77FPDW8733503351364606,QAR
RO08HQQL5361869470627124,GTQ
RO58FIPS5644899353547863,MAD
RO20QDMQ0818337516812407,CUC
RO87TDZI0021715107420445,SAR
RO57XYXY4123657362485557,BDT
RO90RBLV4864299121548439,MNT
RO54PXWY5323952491255126,OMR
RO35WDRG7189014948123845,SOS
RO70FXJT0597397352757202,STD
RO66KQTD0132188458791561,BTN
RO08DENQ2706744256159929,LYD
RO36IXCP3581446216831897,XAF
RO36OFWS4813075382458303,MGA
RO88ZPJH2861794733403829,NIO
RO19DJAW8352527752544629,ZWD
RO28XKWO8151476293088108,TOP
RO09WWQC9587483271827674,SYP
RO96FOGK6340429696606093,DOP
RO20YXFF8963848984767157,JPY
RO50ENUG0993217394315657,AWG
RO72GEZR4728843681899596,TOP
RO23GGVT9876316953102681,HKD
RO78YOZC6909098285035272,AOA
RO63ZRTV4339961537595518,BWP
RO09PZJO2042499536932541,VEF
RO03VEPI7392685616234481,BSD
RO70CSGT4187858871898116,OMR
RO92UARD7864872619133837,UZS
RO31UVIU9503408359021906,KPW
RO33EIBD7038149361380968,CUC
RO33CEGF4468987168303600,LAK
RO31YTES1844944769002929,KRW
RO16ACYG3152998058185758,CAD
RO34LZZH7995955073988866,SHP
RO81PUBB5599720739531599,HKD
RO71VNRM2642938639135210,HRK
RO90BZQL5224779318308385,CZK
RO27IHNH6748611337901809,BND
RO59DMFB9698225399664080,CRC
RO12DILB1977100578863911,MYR
RO39CBSM2242719990853514,GYD
RO54CLJV1732911096763365,BGN
RO15BSXN7492142501038895,CNY
RO94LCMV4120687624987910,GEL
RO10DQYD8921641496324393,BOB
RO45IBPX7117356158282669,LSL
RO20IOVS2609198451744300,VND
RO87SLGF1759013898818203,MZN
RO64HRTE3798683065728603,CAD
RO18MFHZ9044411643937560,UYU
RO43WGJY2482269608314512,KPW
RO82WBUN4842421780962842,VND
RO77IVHL3241318886569172,GNF
RO04EDCC9772280873313859,GGP
RO62ULJK5612763987188424,KMF
RO73LCGO7025009711638699,SPL
RO79JLGG9324092612480701,SPL
RO56UWMT6346152933421338,INR
RO96VUMW9008652996953766,FJD
RO17HLHG0097396117728392,ISK
RO41GTQS1090884592534754,LTL
RO84JNBR8805473008199520,COP
RO17ZRZM6163864743512024,UGX
RO04FFCD3219524826193675,AWG
RO06XFNC8196691957990537,XPF
RO84LAZI4756593168510067,BBD
RO17KEDS4915846397939786,MNT
RO09JBVZ9672180541992099,PLN
RO20IIMQ9592058131825267,XAF
RO43FJRL5376043062935170,UYU
RO69SHBH4324333128041006,HRK
RO29ZZMH8579705889509076,ZWD
RO71NOTA9562305694773053,KMF
RO19PYXV0860934869997986,LRD
RO24ZQXV4346021782821819,DJF
RO57PICR3400327021594305,MKD
RO66JSVT2697050450324906,GMD
RO68LQOJ3306287147321975,NPR
RO59SEGE1059706850766636,QAR
RO65LIPB7975874104457512,SVC
RO73TNEO9837182064332612,GNF
RO03CRZK4288450198783441,ZWD
RO88XZVP7951482351415745,RSD
RO33ICKH0106573630618945,AUD
RO44AOXQ6457862634034441,TWD
RO93ECXA3836945994866203,KWD
RO08CCJI8982889081910940,UGX
RO94DJGL5320476418538551,BOB
RO48YVVN0414565309865835,SZL
RO27VAEZ2719605995364567,EUR
RO48QLGL9197760248489954,BIF
RO86OXEA2245930513678566,ILS
RO56FRQV6584576898898881,BHD
RO04YGQO2534318820494709,FJD
RO97ROYD4315995061846736,ALL
RO19NINK5656046153638325,SDG
RO71NYYC4551313577660180,JOD
RO49LWUR1459729755599811,MUR
RO20ZEHP8274468599187614,FJD
RO86VQQS0206389901457174,MOP
RO21ZMBN3159125705732162,GIP
RO67NHUB1138831086859440,BZD
RO46OFSL3933128769343901,GGP
RO54ERSP8718022467203564,JMD
RO10JECC3300592197062506,RWF
RO30LOER4647255678100698,JPY
RO73OJPB3571526009081396,AFN
RO68KXLF4858684175917783,GNF
RO68QQNC9002554426642247,BSD
RO04GJWG3589052102267270,YER
RO30TAOL5913693443209769,LTL
RO36NEFJ1574071863863323,SOS
RO24CRUO3173768064875078,XPF
RO95MINN8660743570389947,VUV
RO16CCPC1860406675415264,NPR
RO94KLQC4323327240287123,COP
RO15CROK5483227773463147,CDF
RO54WUUS0453219626641165,KYD
RO42TITO4209967698540013,BMD
RO38JGXJ8638184476278463,ZAR
RO49SMMW0549169844991929,NIS
RO79VIRM7075142970697529,XOF
RO12PSDJ1033824228671158,KYD
RO03CCUF2396909739783815,ETB
RO35PKKC4910285008251392,ARS
RO83EAMR6318653352739352,HUF
RO70IMEG6028263680267118,ISK
RO35BCZH3128441310314004,VND
RO19RCWE6971813475470394,MVR
RO06ZZJD1112127259782762,EGP
RO78LFMF0580719530505784,SLL
RO50QLFF1004822237620701,LBP
RO14QPCR4277068096080816,BGN
RO88MIVP7457068063991202,UGX
RO19GQCP4556026914374667,XPF
RO32IHLC5170610724331268,ZWD
RO39LRII9551694593897757,RON
RO84ASSE7913194183137454,KWD
RO76MYBG8447938963015238,XAF
RO42OMLT3508645640591304,DOP
RO60GMOQ9746647069920586,KHR
RO16NODU5325140555890680,NPR
RO81WYSX2188145200643765,UYU
RO43DNJF5756715906935396,FJD
RO26VDXR2125757038594932,KES
RO67WUNO2228287546604116,BGN
RO26GSGX0491580431111121,LRD
RO09BRBX4452882846767778,BZD
RO03UBAT2802922553028520,BGN
RO30KGBQ1983638182057114,IQD
RO30ZVDZ3376384619189093,BBD
RO17DIPG1223220469241282,BTN
RO65MTUC8339326612675402,OMR
RO81RSUN8357194750536114,SRD
RO05XNEI1059004688793640,LBP
RO49XILP8028737562974213,KES
RO19SSRH6588896754380673,COP
RO16SOOI3879582879072828,LTL
RO45QLSJ7212816049283711,TZS
RO35AWKC6964232569685903,HUF
RO46RSSW9135399464566698,AZN
RO20COYW8934794723370492,INR
RO95LZVL1997063266859903,IDR
RO58IZXX5480557386194795,TVD
RO20TYWH1671145072894973,UYU
RO02YCWH0643013869124883,BHD
RO29RLQU9229132593739141,OMR
RO43ZRIG4199141434244635,MYR
RO09XJDR2626711322022855,JMD
RO07KCPP8316521875356141,PKR
RO20PMAP6849785805967112,THB
RO56WRKO8228042539440680,ISK
RO64WIHY8660664357097068,GEL
RO73XQIE4491239438425928,TND
RO28IXYU7856400287514499,PHP
RO45INTC2821334088860047,ZMW
RO02DPWE7604878408774737,GYD
RO78FELZ3283053050373009,MOP
RO26VNWG7647333725040715,YER
RO62ZZVZ5204903954867715,COP
RO58XYZN4956266837534005,DZD
RO44AZGU9955208097117510,FKP
RO50HNOY1718023233430149,WST
RO47YGLW2892278988020109,SEK
RO91VRNZ0534407378450073,SDG
RO49WSNN4717765638293555,FJD
RO90VNVD1050653071225437,RSD
RO31JLOJ6008777600384590,PHP
RO31TVBV0732653249807889,PAB
RO69LTNW6137729487661797,BIF
RO26AXTH7083689128550849,AUD
RO81ETZS4763710615146572,GIP
RO56JCDB9122095494902642,TRY
RO56UHBW4592491477819396,MYR
RO47AEGT6492004811254930,STD
RO27MNHS1095417695382393,FJD
RO29VSEK5276669545402732,ERN
RO45HJDX9576426564237290,BOB
RO08HBHT8152413144069311,BSD
RO70ZAIT0744062891908686,ISK
RO80HBGA4863943740868629,MNT
RO94LUYY2990237696698238,CHF
RO53NENQ2151451563970403,IQD
RO97UNJP8006324702657612,DJF
RO58EHKN8602229597880474,KHR
RO80VLRE7440652443721920,OMR
RO32JMXW2712926314023056,VND
RO57FLLZ4454255033722107,KPW
RO72RHPR8375823496968824,DKK
RO82BLNP9759852391190984,MNT
RO42XRJU7205129921746513,DJF
RO39CPDG3520376649936007,KWD
RO97MGXV3537785778902684,BYR
RO42GOED7398631722589668,SPL
RO77IPDO4900147571412394,NAD
RO82UYMW0335788842612196,RON
RO84EWJK1983738389986113,NOK
RO46RTYW4596446934316936,DKK
RO34QSPC9656075361109217,CRC
RO15RDDX1517658906391919,PHP
RO08BEAU2568519781189102,OMR
RO89BXYT2925065025638584,EUR
RO36MZJU8808643937144824,DZD
RO53OQGY2562880001845295,SCR
RO39LGIU8715167939466975,ARS
RO26SSIT4108971591337869,GGP
RO88QGMD9371547295283037,MMK
RO50STXY2376258590292649,CUC
RO31GXKB5736876923473163,ARS
RO25EHZC3648689265374248,JMD
RO20KWIF2660355740225053,AMD
RO72XYFY7258853200072933,CZK
RO20BDGA7923739812806192,PYG
RO85ASTW1374356093117887,ILS
RO72BTID8517769429571691,INR
RO40UKMJ6654974197021346,BOB
RO33ZJNG1575360467458706,SHP
RO91JFMA4000337771325677,NZD
RO42CWEF0110935340634017,ERN
RO86DLFI0775312432524213,LAK
RO86ZKER0212643474326987,CUC
RO60ZSRX6164202572413249,DZD
RO70ZJCE6731116294195589,PKR
RO82BVEC4536930020515181,VUV
RO10ZGCC3177752662971324,CVE
RO78HUAJ0625639816999556,PAB
RO76OVSG3122666966751613,HUF
RO49KAWK7452176534866719,RUB
RO12NFBI5306391012304216,STD
RO40KUZT9200515722405089,BBD
RO19HZES4710533072328543,DKK
RO91KTUT6192143900094421,BZD
RO07LXQK2597427224600223,KZT
RO58HGEF8607686238325223,BGN
RO31KQLB7618812961403427,ZMW
RO90MBXJ0349317260304607,GEL
RO97SRTL3759368843460061,RON
RO51KJBF7454465957775951,SZL
RO18NLHB5239266605715751,UZS
RO24HPSH5360089664093083,MWK
RO87WALA4178890970454308,IQD
RO76ERVU7870779132443444,PKR
RO43BEYP0789729162627773,NIO
RO43WHFM6488336725259279,HRK
RO56HALL1500790650181944,SLL
RO18CTCX9640207637681564,PYG
RO91MAVA6652869696767330,MNT
RO89LAXV7759281921124921,MAD
RO43KEIP2241279818721091,BTN
RO33OCGN7136545481077187,TOP
RO18CEMX8968698442996201,HUF
RO62XQGN0192313764913976,RON
RO07EYCD2347357738457507,AOA
RO41RSLR5676287277385972,YER
RO51POMM7149134166314502,ZMW
RO62HBID5530651361868010,VEF
RO58ERIQ7497300168186488,XCD
RO72ZCXW7569631332547221,LTL
RO07QJGV2277599123925383,HKD
RO51IAER1051212375922039,MYR
RO10COQJ4093484035426561,LBP
RO57MHQU4016963753608618,MOP
RO57ELOE5079756644748790,ZWD
RO77ZDXA4033443470618569,CLP
RO30CXJP2350858118210868,GMD
RO10MVOU1112346480671298,PHP
RO78NWGF7966731028503020,SEK
RO83OCBL1583852472805643,TMT
RO76KBGW5477087950438337,AUD
RO82GCPZ8169361964395116,CUC
RO38TJZG3961557502774142,NIO
RO23GPCE6141082006070586,LSL
RO51UEVX2946518196641343,ETB
RO16QLMF0273679098022260,JMD
RO12MIXO5763850815097801,BIF
RO58CNCE9576998856786422,BHD
RO61KERV8435787341109554,BOB
RO77ADCO1117069556619249,HKD
RO41XRUX1462621608061902,GNF
RO85NJYE3578328536588023,XPF
RO35NFRR9086570698230123,SPL
RO32OZLD8346408834063484,MXN
RO09MUAY1170671956189976,FJD
RO24QSQX1337184434572405,TMT
RO75EOJG5564112085044283,GYD
RO17ESPA3216002986595937,UAH
RO07JEPZ9300716285816311,TMT
RO27BDNM7984693401935948,GBP
RO38IDAV7645344867795850,XPF
RO90FKZX8979159536467310,SPL
RO51OEDF4308330665812534,MKD
RO24XGIB2874827538796381,TZS
RO02CGBY4539794161678766,LTL
RO88UPQX3456995436180259,CVE
RO35JGIV2011472231953862,SGD
RO11XYZF0834238743297185,COP
RO54YGRO9568877125782173,SZL
RO40HEVG6151671378944944,INR
RO06XXEY5619851736518383,XCD
RO63LSOD6132787101019636,KPW
RO84BYWX7076167476939330,ISK
RO17JGJI6698579068476197,TJS
RO63XYSX4156374250545840,XDR
RO49IAJM5243563877456962,JPY
RO84PHLG1194922993298505,KGS
RO19OFGL3434540880023018,HTG
RO50LGIG1863024012529445,UGX
RO74VLTH7878259123618849,CUP
RO44CNQX0929867199901524,XOF
RO88GFXL2955157663444601,LTL
RO21KVOQ6953025895847179,PYG
RO50ZOWA8530969252310004,MUR
RO34HMCB5539106318837752,XPF
RO13QKST3188217191370813,NAD
RO38VXUB1772810286481447,MGA
RO41HYHI7672304138009064,TTD
RO81FVQY3766919271766894,NIO
RO49HPHQ9524879985186499,BDT
RO71QYJU9882734149957690,DJF
RO26HLTY8293564944453493,BHD
RO14QVZW7444994376217702,UYU
RO43MFKP2715067941570803,EGP
RO67VCAC4714169898914258,LAK
RO32VHTY9408552713178406,GYD
RO03BBZT8128811787541007,LYD
RO81VTMJ3359406505866718,AZN
RO27OOCK0002270866920138,MGA
RO44QCFX3701127289697555,PEN
RO57QAZA3783815903856355,VUV
RO83JLBY0661702229234670,NIS
RO24KWLG4303848321377613,BBD
RO67XFKW0576304454010269,GTQ
RO07IEKC9422846384718878,LBP
RO98XMNG4734907833895423,DZD
RO79AMTG3324180335374746,ILS
RO11ATBJ8745906464525895,LAK
RO75TZMJ6341507330333927,INR
RO39CUPI3841263464959150,XOF
RO09OUGH2988599481471585,PKR
RO48DZSE1774116808246719,SYP
RO14GFJT4511527213850737,BDT
RO16FMNV2801702849703660,BTN
RO89FPGF3897874428017365,NPR
RO15QRVB2447008520643650,PAB
RO45ZTCV0072784782164427,SGD
RO69XMNM6168615272560276,KRW
RO44BXIE7883374072086320,GHS
RO33CJDK9267764076331425,DZD
RO74EBMU3653278575730339,TND
RO94OGOA7996736403194179,BSD
RO08KLVP3495406032049480,CHF
RO56PTYP2608808080579583,KZT
RO53QKUJ3190209798038389,RUB
RO25RCLA2281026144677688,MVR
RO44OBPQ1159898385961386,BIF
RO21CBKM2854357286656125,AFN
RO78UWDB3351057023048576,LAK
RO88IRFV8075301190799775,JOD
RO13DUXX5874377261630150,AWG
RO62YWET6031889208234714,GYD
RO63XYKS4154446601056051,LTL
RO14CWFQ8709122866819222,NGN
RO20GVGQ3069606706846847,HTG
RO57WPLY6864071981250648,THB
RO46GMNK0611728595638249,DOP
RO91EMAR5616396258773360,LRD
RO25TOTV5022973541012497,KWD
RO45TYPK0106182534652376,NAD
RO33FJCK6651743740102421,VUV
RO37EHYZ3814777523863493,ZWD
RO09GKMX8682622451152367,LYD
RO46IGIR3165993338098373,CVE
RO60QPBB4719995652849646,CRC
RO26VFEO6605091342032079,BND
RO14ANYJ6840012826763488,CUC
RO54XOQF5273315278571802,AZN
RO67PNDD5945652362129648,BOB
RO07FLHO3174812415470606,ZAR
RO88OVHF1104231714178763,MWK
RO06THHD1272609747577284,SOS
RO75TNZP3110425181426557,ETB
RO66RAZY3070880483112596,PKR
RO22RSEV8710450552399726,AUD
RO43SFSH9130561571620211,FKP
RO09YFJQ9591612087048734,HRK
RO19LGNO5913866561060690,NIS
RO80HYGH7318533154698547,LRD
RO86ILIJ5781502000726512,NGN
RO54OUUJ6021569873416540,CUP
RO31AHUZ3216919061164888,IQD
RO85PVGA9171760823755564,GHS
RO73DVSE3280800169002298,JPY
RO75YGET1333552793959747,SZL
RO45UNBR9455269655109093,PLN
RO87BLPK6985504018467544,MUR
RO74OAIP8170386389541830,THB
RO90ZVIJ4188862544063602,HKD
RO07ZVRY4608630405130054,CDF
RO54PQNN2810501248322118,BGN
RO94PJYX3299416779036869,JOD
RO81DNVD0142177833681637,HTG
RO62ZJOJ2777086064673795,UAH
RO34ADUZ0565419487105391,ETB
RO45SFMX8934901241716398,MOP
RO71RZOA7763612260670504,ZMW
RO70BVUV9148670361784967,ZWD
RO43WMTD1065593680644655,RUB
RO31BHVN3651504073278901,RSD
RO70EOCO1644469730173796,GYD
RO88XDKB6231095735697623,MGA
RO55AMMB3763287843183062,IRR
RO93OZCE8133290158134839,PKR
RO67THWQ4955243478862980,PYG
RO70WPUZ7698870192986524,SHP
RO96EZZN7286652357928831,BOB
RO43AXSK5685905056702537,PGK
RO76KCWY2033134255668472,COP
RO14MAGL7585409396188612,GEL
RO84WZYC8540720965196294,CDF
RO27PVCE9080765895415481,SRD
RO14NKJY6299580793748651,LTL
RO47YFWB5866224290453632,LTL
RO57EJFV1438671446792305,NIO
RO32XMSI8607491153663989,PAB
RO78PRCN6680746918219654,SOS
RO33RQSN8744240057195599,CLP
RO94NHNX8133159906640703,BMD
RO76UJIB6752858303292315,YER
RO21SIAX1685301776529498,CUC
RO94TMCP4814318385990001,NZD
RO50NMEU6524431536967749,ZWD
RO45GOYK8467537384919528,VEF
RO82QPBI9781838751601097,QAR
RO64WYPP9643132995906005,BOB
RO44UJEY8892151332455232,IQD
RO43DLVK9627256224185359,CDF
RO97CNAV3053591009780653,CVE
RO90ADUP2245896508111015,VEF
RO49MXET9461527234545246,SHP
RO89QJKS4769436904052794,EUR
RO59QCDM0735046236364369,BIF
RO16YAWS1114532461493555,LSL
RO11YVOT4250117354344425,OMR
RO97WYLC9864504943807649,LSL
RO33QBSS4614367102607963,CDF
RO07PYZS8040717988336564,SRD
RO67FUJF5732940636402907,KPW
RO22MSUH5420051556600921,AOA
RO77VDWA6094306512554152,HRK
RO38WUKN0508166515669534,TJS
RO05PUEQ6015336069541049,GMD
RO27VYTZ5058744736998741,COP
RO56EMNZ9659361449165416,RSD
RO94VMBE3166477026220414,HTG
RO91QUPY6517696339654003,MGA
RO56GKDT2237870490350875,WST
RO45WOYA2179210005202273,ISK
RO03OCBE7013882117699297,GYD
RO78HZKY0247646804766679,KZT
RO37RKLR9792638286279716,BND
RO14XMQI7574345544749348,TRY
RO07GRJV9193556953727590,SRD
RO22FNPV2482676795117671,CDF
RO35ZRJB3657893080084012,MWK
RO85IGSN5482561519146665,KES
RO68DWAU8951395115063433,SBD
RO95UKAV2763329750665034,HNL
RO84HWXI4952406725993785,AUD
RO64OVIS9514235340617967,GHS
RO75WEAS8058383877326695,UGX
RO96SSEP2746487084894947,CDF
RO11SKWI1451997314292722,HNL
RO96IWCI2096902919345737,HNL
RO39BMUA2166234129796347,SHP
RO28DBXA3004593892130818,BHD
RO30RNTI3031775044953560,NIS
RO96NQPB4307655226582956,SHP
RO24FZJW8690895419715226,XPF
RO61IHFV8789529501163359,MVR
RO10HIHE0891578155424703,SVC
RO90WMUZ3765574496727728,GBP
RO11PGWB7929235611217984,MZN
RO06IFPZ2271268568857938,BDT
RO38URDI4978248185746104,OMR
RO22LUMK2960357715917403,SPL
RO44JWYF4972877982396650,IRR
RO81OOKR1774992516080129,MAD
RO91AYLF6110530064041492,AWG
RO79SDOH4554842577483353,VEF
RO53EILJ6238167678202983,HUF
RO77LSGG8624317810748754,EGP
RO18HHJE0522858171456717,ZMW
RO37NTKT9997106623597187,ISK
RO64WCLM9385677713230846,ZAR
RO02JHCS6906001423809647,STD
RO97BWNF7737451955610913,AOA
RO79SXEY8823499398034708,RSD
RO02QZDT7340267692251535,JEP
RO47SIFR8234629541913724,XPF
RO61JVKB8067897814887993,WST
RO17XFLS5042801496006967,TRY
RO87SWAR2151367215562562,JMD
RO80RQOX4799145365140467,JOD
RO95AGXA9041930869646567,ISK
RO86PPLH6598751408340911,AOA
RO13HQNZ2693773122350058,IMP
RO46UTLS2974663817735617,ALL
RO28SJXO7667768516205884,PAB
RO73HRSG7993462888947239,LRD
RO07QNLJ3510584732368530,PGK
RO12TWLX7845774330822814,TMT
RO15MHVY9950130166102497,CDF
RO96SJGQ5669231190868740,COP
RO72GFWK2902179310030740,TND
RO60BAZZ8148642613532442,CLP
RO75PRQB4976963767305567,SCR
RO79OWNS7776695519829688,KPW
RO10GJDA2139462521522403,MKD
RO92NMCO1199121580812853,FJD
RO29LQFQ8059689839962223,TJS
RO62EEPS2226773380171991,NGN
RO39LRIO6195959273713869,NOK
RO13YGMP9796705270737937,HTG
RO15WNZB2022587101695016,DKK
RO08QUXF5881879640732584,JPY
RO59JJUP7297891477141587,BWP
RO82TTMB3871942275992398,SGD
RO10EDJS3926248458336981,SGD
RO44REVH1418440770508307,BTN
RO31DSMV1117651192585895,AZN
RO72HWIH3302598852853959,VEF
RO24UWYF0969102287544515,OMR
RO84EENM1883333185138031,VUV
RO84EDLS1557992690646140,ARS
RO59AFCK2388303080035960,RWF
RO33SJCB6700313399848912,GMD
RO31OIFS5970492601711352,CZK
RO29MWKH5528893924357997,ALL
RO77KBAV8691191793688840,JEP
RO22OZAA5253719836032602,BDT
RO54ETRR7976106082920911,AED
RO41GPRB2495869753107874,XPF
RO37ARZH0693574996301121,OMR
RO75VPMO5299786925638169,MOP
RO53BLMD8168118817076502,THB
RO51GJSP4943074113145970,TJS
RO21BYWB6724772334291434,ETB
RO49WYHL4979148866272217,XAF
RO97MLHO3483123102416950,XAF
RO61NJWA6664173602890283,TOP
RO22JLTK6486130752275322,MMK
RO21MMWG6950563989803637,CVE
RO13IUBZ6865197764703858,ETB
RO84JVBT3994007379270492,UGX
RO82ACFN4812951708454505,OMR
RO51AWKO0298263521623623,ZWD
RO09UNYI0750346505066045,GEL
RO28PHUS4159936656848884,MNT
RO46TEFW9412782558655623,KWD
RO87ONMB4873121037961785,SGD
RO91AMGI3114549272291119,LKR
RO39GKKD1272407055619832,NIO
RO80VVIE7730157647748204,GBP
RO46NJRT2018382386656895,JEP
RO50LWNR9595105169385951,CAD
RO88HJQE3227364319383066,PAB
RO02EZYD9791736349070507,BHD
RO12TQJW4476087529409788,TRY
RO58OYRX7593857375555484,LTL
RO90IHEB1317324646680986,ARS
RO80ZLXQ1902264614744893,USD
RO22ECCE4425135919770665,VND
RO10QPKY8150406360095713,GIP
RO17VGSP0723016646682858,BHD
RO14DBOQ0198687203230423,GYD
RO42TNCZ7025547006718211,CUC
RO39EJFA3624661790310575,VUV
RO16IEAK0450172370648386,AUD
RO73GLXQ2105116114729626,IDR
RO33DJNF2363710339654556,PKR
RO54DNBE7934374078215390,BRL
RO21LTWE6173869123581854,CNY
RO92GOBQ4709539635155371,BTN
RO06NXAY7126118371894352,ZMW
RO79PTWL9647589597995386,NZD
RO93DEHZ7515325224062433,SHP
RO10UWFJ5734240285971167,NPR
RO15VGEA0013469347943228,SYP
RO12TCFN7830404307762167,XAF
RO74NZRU3165689978197163,TVD
RO58WLVF0175552361579159,LTL
RO68PDWO3927914062905721,LRD
RO51MDAC0091816994649935,SAR
RO71TDWC6816855172185008,VUV
RO58DULM5734554246673702,JOD
RO08SPDT5995378164799222,CHF
RO23STTP3541189841754489,SDG
RO25ZMDU7082808871714719,VUV
RO26MVYZ9522361536399772,BZD
RO07IQXQ9610591762147582,HUF
RO92IYZW4602215506916892,GNF
RO58ZHMV6822910978680888,JEP
RO05MRCQ3873655514424679,VND
RO37RIGR0014518829003966,AOA
RO45LFJE2688559052297239,TWD
RO92ZIAH8195699864239621,KZT
RO26HSVR0370931641844509,XDR
RO86HOOS6060163238674278,CUC
RO46OBOM1358669818791759,LYD
RO06MLXQ6091196161677840,BND
RO54OPQK2408761291655729,TOP
RO95HNFJ2100597759870721,COP
RO97OICL8638802541510248,VEF
RO42DNNJ5789275268127557,VND
RO14OQOX0903644324372663,GYD
RO50DBIL8891789283972577,UGX
RO18EPTH7407553666578337,GEL
RO58QTHZ4849592075313563,GGP
RO77BYGB2329985457812310,BAM
RO91WDEA5566659180764012,XAF
RO49GLSR6177161545856278,KHR
RO67YVOB5964450494194261,ALL
RO24HLHI6704247421690306,ANG
RO32CYTO9305066150851067,THB
RO95HZUA0491677485316518,INR
RO58FBID9503921079145280,BZD
RO27NLLX9438859845825701,MUR
RO39QXSP4248254426116981,AWG
RO84FCNW5395574713763691,IRR
RO12XRDX3658361875853018,MOP
RO50FVYO7528088057711456,GNF
RO32BPPY8550443194463270,LRD
RO45WKSQ0319162326921870,ARS
RO02VIIY3141069256650876,UAH
RO24KDWD1821013128192140,CVE
RO21UOUT0578013388129736,LRD
RO50NNAE5809960611606851,MKD
RO54YVFY0646295745242341,UYU
RO84VGFB1536358004559881,CNY
RO47NEPQ8354590159002497,IQD
RO05OSMG0613189088792918,KHR
RO40SIRB6256591483422474,RON
RO83JFYJ3780630794873050,MUR
RO74LWBV3155901193372070,MGA
RO05OLJM2666770124539968,CRC
RO45YIIE2771276834021085,VND
RO16TTUB6532232871246975,CZK
RO06DARX4688866875072583,XCD
RO87JONL6093784725712540,ETB
RO69BZXE7191625573518005,XCD
RO54PYUW8950864684336111,SHP
RO71ZJHD8713661675200064,TOP
RO77ZAUN7666520207925791,CNY
RO51GPFT8780783380132796,LYD
RO75IYVG4350378788954268,TJS
RO88RAXD4778778765268186,AZN
RO36HVLB5597729787523354,HUF
RO89JRRE0152150068908931,GBP
RO69VXWA5208217183692271,THB
RO16QBVJ3037011729752231,AWG
RO29ZXXP9920947893149606,GGP
RO07OYGA4789612747989554,KPW
RO44XNUF9937012098135217,SDG
RO74RYMC6184704362796510,HTG
RO10RXSR6280285822070550,THB
RO06VIIA0810256504406297,ZAR
RO97QYUR4924950209733451,MOP
RO79FGYX2833737780755448,UGX
RO98ZMKE3844672476246980,PAB
RO59SFCC7250125938459351,CDF
RO60GEQB2805618520916923,LTL
RO98NNEA3170042675560606,GHS
RO47SVQQ6825513512107633,TND
RO25AITV6266943032502577,CLP
RO93XMXR6459730659950133,XAF
RO67BZFI9089231464226464,COP
RO63YWYE4504287819415726,ISK
RO15CDWX3567084887061267,ZAR
RO43EXTQ3454613246064634,BMD
RO17AFHP5452386152362316,EGP
RO59XTIW7795222704250422,DZD
RO81XEUP6249360037949100,SLL
RO37HCHJ8822639721937759,VND
RO05SIMI3494366932320159,MXN
RO45XNOT4860798085360984,GYD
RO08TNEP8438716004656115,JPY
RO58MJAZ4009466571421143,WST
RO02ZHHV7305858076700609,LYD
RO09OIJH9570929677399055,IMP
RO44PSJA9266340973043061,BGN
RO90GEDA3787934853967398,KHR
RO93KHVO5120070556977786,TTD
RO28BMRV8275554230804798,TRY
RO88HJIY5895618998734911,LRD
RO41XAVN1716983501372713,JEP
RO55EPXC0988406492584485,GEL
RO52KAXM9283799233631770,PLN
RO56XETH8907975146110211,ANG
RO24QYSC2305136839745278,KHR
RO53ICUK9369747179202621,BIF
RO93ADCR3024194697933923,MDL
RO31VNKG1834453132448937,BDT
RO49XIEY0321648967214491,CUP
RO63KMUU8873214761622166,DZD
RO02MZHP3570687141958216,TVD
RO12GLBM1381604779232996,MOP
RO84ZWNK1153453222970024,RSD
RO22FXPS2541733069833636,TVD
RO51EXGM7291438048818481,XOF
RO65OBDQ5653581626917799,PAB
RO17BMTZ5117118665848858,RWF
RO73MZVD4381949339409163,RON
RO29WVHZ8861148730341072,AOA
RO54PKUQ8324648929958712,MDL
RO69BUWC1313194337339100,NIS
RO20MITR2687724054885230,NGN
RO68JXER6261903045269167,CLP
RO82VGQI9095953383862653,AMD
RO43IWNM2363860645821381,AED
RO82TLHK2715954829356303,SBD
RO54KTYK3671224816082725,INR
RO32UOJR9373920874376565,UAH
RO48GVGC6166981636998012,AZN
RO04LVIJ0393929347485465,DJF
RO51BHHW7560557233628714,ISK
