"personal_number","birthdate","phone_number","job","user_id"
"5070716101211","1919-05-25","0260 408 452","Consultant In Administratia Publica","6771"
"4490826111533","1912-12-17","0726 133 498","Casier Valuta","6772"
"6040902417000","2008-10-15","0253 080 492","Expert Monitorizare Si Control Lucrari De Montaj","6773"
"3500302272454","1989-02-23","0741 701 764","Lucrator Social Pentru Persoane Cu Probleme De Dependenta","6774"
"5640625163502","2008-04-27","0247 050 365","Expert Fiscal","6775"
"6941202304911","1988-12-01","0728 764 878","Fochist Pentru Cazane Mici De Abur","6776"
"6541217069017","1928-11-26","0764 020 288","Traducator (Studii Superioare)","6777"
"5200222210192","2004-07-10","0269 310 513","Formator","6778"
"3360428057780","2007-01-21","0727 656 980","Bucatar-Sef","6779"
"4200929217112","2003-09-02","0255 496 397","Maistru Cazangerie","6780"
"4040724143023","1932-02-14","0784 574 799","Operator La Instalatiile Din Centrale Electrice","6781"
"1791230135713","1923-06-22","0735 486 335","Muncitor Necalificat In Agricultura","6782"
"8230423330036","2004-12-26","0259 102 076","Tocatorist-Defibratorist","6783"
"7820123193164","1984-02-16","0732 883 677","Operator Ingreunator Matase Naturala","6784"
"1620726380343","1929-01-15","0759 638 841","Consul General","6785"
"3930312103368","2016-11-29","0747 836 610","Verificator Valori","6786"
"7051022173459","1925-06-30","0762 764 407","Machior Spectacole","6787"
"3440122059525","1957-02-09","0240 622 491","Consilier Ecolog","6788"
"5101205079961","1959-07-08","0257 874 849","Sofer De Autoturisme Si Camionete","6789"
"3770712125483","1910-04-14","0231 093 106","Preot","6790"
"1840517458235","1998-05-18","0767 084 172","Asistent De Cercetare In Ecologie Si Protectia Mediului","6791"
"7361208529937","2019-12-13","0762 442 379","Revizor Bilete","6792"
"3120416399756","1937-12-13","021 768 8951","Ofiter Securitatea Informatiei (Security Officer ","6793"
"6560709155299","1969-04-02","0764 105 240","Muncitor In Activitatea De Gospodarire A Spanului","6796"
"1000431062062","1940-10-30","021 208 7199","Inspector Aeronautic","6797"
"8041017382877","1973-01-28","0232 963 209","Sef Birou Relatii Unitati Presa","6798"
"1490911303597","1988-09-04","0245 028 333","Prelucrator De Tuburi Si Baghete","6799"
"6991111172987","1973-04-20","0232 527 715","Referent Difuzare Carte","6800"
"2710414388290","1996-05-23","0764 840 958","Saluzitor Franghii","6801"
"5240325518689","1980-04-11","0253 171 358","Reglor La Masini Pentru Confectionarea Elementelor Galvanice","6802"
"8661001298486","1977-11-01","0723 174 757","Slefuitor, Lustruitor","6803"
"6330216289261","1942-01-11","0768 183 568","Sef Birou Exploatare, Coordonare Presa","6804"
"5221217329575","1931-06-10","0757 167 583","Asistent De Cercetare In Biochimie Tehnologica","6805"
"8961020352533","1944-12-16","0721 324 860","Constructor-Reparator De Acordeoane Si Armonici","6806"
"8420122246233","1929-04-09","0735 785 453","Trasator Naval ","6807"
"8530625127501","1931-03-10","0261 215 741","Presator Mase Plastice","6808"
"3800309247695","1943-08-05","021 687 8337","Director Departament Informatica","6809"
"1891216125101","1994-05-02","0239 893 204","Dulgher (Exclusiv Restaurator)","6810"
"4931226524544","1926-02-16","0747 656 788","Distilator In Industria Chimica","6811"
"3680710513487","2019-06-29","0251 247 260","Comisar Garda Financiara","6812"
"4871219511540","1951-09-16","0247 171 423","Funicularist, Funiculare Pasagere","6813"
"7401109521349","2003-05-02","0780 347 996","Sef Unitate Balneoclimaterica","6814"
"3470121016223","1944-12-13","0711 788 819","Proiectant Inginer In Agricultura","6815"
"8130303159539","1945-12-21","0784 867 198","Pieptanator","6816"
"6380910448110","2019-04-24","0257 939 275","Operator Chimist La Chimizarea Metanului","6817"
"4050209037283","2022-02-13","0724 353 119","Vicepresedinte Organizatie Profesionala Nationala","6818"
"7300103390476","1951-02-17","0771 811 201","Trasator","6819"
"6450725106003","1909-01-07","0729 466 780","Corector Transmisie","6820"
"5950511333785","1967-03-04","0763 609 922","Inginer De Cercetare In Creatia Tehnica In Constructia De Masini","6821"
"2231011224415","1931-10-17","0740 534 047","Curatitor De Fatade","6822"
"3420606433861","1955-05-26","0233 917 281","Profesor In Invatamantul Prescolar","6823"
"6030825376355","2015-03-01","0760 130 362","Taietor Matrite Serigrafie","6824"
"8961028450982","1915-02-23","0240 768 580","Frezor Universal","6825"
"8910222453936","1985-09-13","0785 841 596","Electrician De Mina","6826"
"6550520031779","2001-02-28","0734 609 539","Operator Tabacitor Mineral Argasitor","6827"
"7310711025243","1983-09-23","0735 972 656","Tatuator","6828"
"2340230076951","1914-07-10","0257 587 744","Operator La Roboti Industriali","6829"
"8240620377027","1925-10-13","0245 771 789","Confectioner-Montator Produse Din Lemn","6830"
"6680725444499","2016-07-08","0788 500 317","Capitan Secund","6832"
"8211122231536","1978-01-03","0757 618 773","Consilier De Justitie","6833"
"7580325275072","1976-02-28","0722 973 848","Interpret In Limbaj Mimico-Gestual (Studii Medii)","6834"
"5001207344875","1983-12-24","0246 623 398","Director Asezamant Cultural","6835"
"1220813019876","1998-04-29","0728 009 456","Operator La Prepararea Produselor Zaharoase","6836"
"6301120526901","1913-10-29","0757 025 715","Inginer De Receptie Si Control Aeronave","6837"
"5961130036288","1947-10-11","0732 034 867","Expert Inginer Constructii","6838"
"2930906367937","1985-01-09","0269 303 641","Ofiter Operatiuni Financiar-Bancare","6839"
"4370931273730","2001-09-17","0259 149 955","Vicepresedinte Cooperativa De Consum","6840"
"3890808463199","1913-10-05","0720 623 676","Confectioner Imbracare Volane In Piele","6841"
"4770208104465","1920-06-14","0762 530 549","Ingrijitor Animale","6842"
"5821223208251","1957-09-20","0765 686 978","Contabil-Sef","6843"
"2340715095697","2022-09-03","0769 897 692","Director Departament Securitate","6844"
"6070123374636","1974-11-24","0735 946 975","Specialist Control Risc","6845"
"5830128225362","1953-06-26","0768 311 933","Tractorist","6846"
"6540219119175","1979-05-17","0263 953 013","Menajera","6847"
"1201019338487","1958-01-05","0751 813 387","Maestru Acordor Pian Clavecin","6848"
"1470631404458","1962-04-04","0723 436 405","Referent De Specialitate Financiar-Contabilitate","6849"
"8110805465767","1980-04-30","0268 945 867","Confectioner Stampile De Cauciuc, Metal, Facsimile","6850"
"8751028230777","1943-04-27","0780 241 865","Asistent De Cercetare In Matematica","6851"
"8950931307802","1979-11-29","0238 000 224","Expert Eficientizare Investitii","6852"
"2860408300055","2022-06-30","0768 268 621","Manager Imbunatatire Procese","6853"
"3510926283068","1919-03-09","0252 934 833","Artificier De Mina","6854"
"4100920200269","2011-07-13","0236 281 643","Preparator Invatamantul Universitar","6855"
"3391115050666","1925-05-28","0731 360 837","Medic Veterinar Sef","6856"
"1240531068353","1921-02-06","0747 919 407","Conductor Vagon De Dormit Si Cuseta","6857"
"7040105100040","1940-08-29","0785 873 049","Presedinte Complex, Club Sportiv","6858"
"7170921241257","1926-11-13","0263 548 948","Trasator Optic","6859"
"6181008285416","2020-05-05","0757 826 375","Lucrator Controlor Final","6860"
"7161020375397","1998-12-06","0725 268 361","Muncitor Constructor Senal Navigabil, Lucrari Hidrotehnice Si Portuare","6861"
"7700314097281","2015-06-09","0247 548 661","Fotoreproducator","6862"
"1791006456329","2021-10-02","0760 195 519","Maistru In Industrializarea Lemnului","6863"
"2870909374052","1925-07-02","0739 003 306","Gravor Placi Litografice","6864"
"8780215144950","2009-10-07","0247 498 488","Sef Productie Film","6865"
"8080316250404","1985-12-31","0788 157 626","Revizor Tehnic Vagoane","6866"
"3721018183652","2018-12-11","0762 560 058","Cercetator In Psihologie","6867"
"3840626105176","1937-01-27","0770 191 831","Confectioner Protectie Dielectrica Pentru Acumulatori","6868"
"5170424251760","2019-06-23","0741 764 620","Electrician Montator De Instalatii Automatizate","6869"
"6210202527400","1961-10-22","0771 682 514","Proiectant Inginer Energetician","6870"
"2861104520832","1994-12-20","0730 990 933","Agent Turism De Afaceri","6871"
"5610104359541","1908-11-29","0766 535 194","Maistru Instructor","6872"
"4450519103581","1931-05-31","0750 889 359","Inginer Retele Electrice","6873"
"2671227131014","1938-10-20","0764 318 402","Inginer-Sef Car Reportaj","6874"
"8090107186232","2005-03-02","0245 150 992","Asistent De Cercetare In Creatia Tehnica In Constructia De Masini","6875"
"2240118313517","1962-09-24","0744 853 746","Specialist Reglementari/Carti De Identitate Vehicule/Verificari Tehnice Inmatriculare/Inspectii Tehnice","6876"
"1031025012070","1928-04-04","0269 810 666","Montator Geogrile","6877"
"4260626198695","2014-01-30","0754 862 974","Sef Agentie Colectare Si Expeditie Marfuri","6878"
"8090331340546","1952-04-02","0253 757 916","Actuar","6879"
"3710419445966","1992-02-21","0247 498 204","Topitor Sticla","6880"
"6020814234036","1927-12-13","0755 794 171","Sef Lot Telecomunicatii","6881"
"2070317160339","1971-01-16","0233 814 427","Asamblor Jucarii","6882"
"2510116204786","1932-07-20","0268 415 736","Manager Resurse Umane","6883"
"6830515527522","1964-05-18","0251 258 795","Tehnician Proiectant Transporturi Si Comunicatii","6884"
"8970630405080","2014-05-30","0726 824 469","Melanjorist","6885"
"5080518167706","1913-10-03","0761 614 959","Montator Materiale Geotextile Si Geocompozite","6886"
"3490719416955","2004-02-24","0756 553 565","Confectioner Maturi","6887"
"2850529211614","1991-05-16","0741 005 162","Sef Atelier Industria Prelucratoare","6888"
"1020310066384","1960-08-26","0250 971 805","Montor Negative Si De Pregatire A Peliculei","6889"
"1220524410795","1992-09-11","0720 109 238","Cercetator In Constructii De Cai Ferate, Drumuri Si Poduri","6890"
"5911205516542","1968-10-07","0721 469 264","Veghetor Incarcare-Descarcare","6891"
"4450621428517","1980-02-21","0731 116 064","Manager Banca","6892"
"2831209079351","2023-01-02","0749 218 389","Slefuitor/ Sablator Geam","6893"
"6500801203915","1929-07-27","0771 293 900","Cercetator In Astronomie","6894"
"6430522371109","1984-08-23","0260 321 276","Preot","6895"
"1680113199843","1937-07-29","0753 555 203","Ambalator Manual","6896"
"8270331205812","2004-02-16","0746 601 672","Sef Studio Rtv","6897"
"1160312068112","2015-08-20","0786 680 653","Conducator De Asociatii, Filiale Si Organizatii Obstesti","6898"
"4460302153283","2005-09-23","0758 039 293","Dispecer Retea Distributie","6899"
"8020405064406","1908-05-27","0738 294 704","Agent Politie Comunitara","6900"
"1681124319472","1974-03-26","0248 382 996","Infirmier/Infirmiera","6902"
"1280401322001","1916-10-25","0242 367 313","Arzator Produse Din Sticla","6903"
"2140825514223","1989-04-24","0256 294 171","Sef Atelier Reparatii Obiecte De Uz Casnic, Curatatorii Si Alte Servicii Pentru Populatie","6904"
"8401115516742","1934-03-20","0785 844 862","Cazangiu Recipiente","6905"
"4681022519031","1953-01-10","0740 147 022","Asistent De Cercetare In Istorie","6906"
"8590112078449","1978-03-31","0711 421 342","Colector Si Preparator Faina, Sange, Carne, Oase","6907"
"5401002421751","2001-07-08","0257 547 047","Pregatitor Confectii Industriale Din Blana","6908"
"3470727151170","1983-08-12","0759 762 721","Inginer De Cercetare In Constructii Hidrotehnice","6909"
"8601215022164","1990-11-26","0786 570 461","Tehnician Catv","6910"
"8740722158431","1998-06-24","0733 511 416","Debitator-Slefuitor Perii De Masini Electrice","6911"
"1750403453799","1988-04-29","0262 310 395","Estimator Licitatii","6912"
"1871123165386","1976-12-08","0736 877 234","Ingrijitor Farmacii, Cabinete Veterinare","6913"
"1120931345607","1934-01-06","0259 487 480","Solist Instrumentist","6914"
"3801009398014","2007-05-11","0743 654 663","Operator Transport Si Distribuire Butelii De Gpl","6915"
"7020703515539","1981-08-21","0727 011 647","Ofiter Port","6916"
"3340725512159","1910-05-19","0242 264 403","Secretar De Emisie (Studii Superioare)","6917"
"5511120148943","1948-11-01","0739 448 939","Navigator Instructor Informare","6918"
"4900929259381","1995-01-05","0245 305 424","Operator Masini Refrigeratoare (Conservare Prin Frig)","6919"
"3390704306800","1940-05-17","0761 095 260","Finisor Universal Ferodouri","6920"
"8790531081473","1912-01-06","0726 732 893","Sef Atelier Industria Prelucratoare","6921"
"6290919346688","1944-08-13","0784 497 180","Arhivist","6922"
"6900704373769","2020-01-27","0748 959 960","Mozaicar (Exclusiv Restaurator)","6923"
"7780631296001","2013-05-29","0253 238 940","Strungar Produse Ceramice","6924"
"8610908117651","1997-05-19","0769 703 708","Prelucrator Presa Scrisa","6925"
"4050212229041","2016-06-04","0730 380 025","Tipograf Flexograf","6926"
"8130514085147","1917-04-25","0741 732 081","Destramator","6927"
"5380112437167","2001-07-22","0257 540 508","Gravor Placi Litografice","6928"
"3870319529316","1919-09-13","0254 704 648","Ajutor Sef Brigada In Constructii","6929"
"3220918069971","1927-07-15","021 444 5621","Secretar Asociatie Teritoriala De Organizatii Cooperatiste","6930"
"8271020071763","1932-11-12","0238 224 625","Registrator Medical","6931"
"2480718020619","1912-06-11","0720 002 088","Tehnician Normare, Salarizare, Organizare","6932"
"8110522090464","1951-08-28","0247 112 544","Comandant Detasament Zbor","6933"
"2401213091455","2002-05-02","0258 880 926","Tamplar Manual La Imbinarea Furnirelor","6934"
"5471228201928","1938-01-11","0737 448 831","Inspector Scolar Pentru Implementarea Descentralizarii Institutionale","6935"
"6450802297165","1945-12-16","0257 487 356","Asistent De Cercetare In Medicina Veterinara","6936"
"2810319512235","1922-04-15","0784 443 412","Ceaprazar-Sepcar","6937"
"8880824384087","2011-03-16","0753 336 214","Referent","6938"
"6600411035291","2005-01-31","0262 586 163","Director De Cazare","6939"
"6790222021819","2012-10-18","0244 880 784","Inspector Preturi","6940"
"6770826407491","1947-07-10","0724 446 888","Asistent De Cercetare In Energetica Industriala","6941"
"5600118162983","1942-02-18","0759 639 611","Referent De Specialitate Inginer Industria Alimentara","6942"
"6200621320833","2021-03-30","0250 406 986","Lector Carte","6943"
"4831005036764","1962-07-23","0240 649 089","Sef District, Centru, Ocol Silvic","6944"
"6010728345341","1938-07-26","0733 683 307","Asistent De Cercetare In Pedagogie","6945"
"4591027084341","1928-05-31","0723 436 488","Manichiurist","6946"
"7270722024007","1936-08-11","0255 018 527","Cercetator In Medicina Stomatologica","6947"
"3620521382913","2020-01-15","0750 070 478","Expert Prevenire-Reducere Riscuri Tehnologice","6948"
"4181106314404","1996-11-03","0750 985 090","Impletitor Papura","6949"
"6271226448586","2019-03-11","0258 049 943","Maistru Cazangerie","6950"
"3770928215252","1962-01-13","0741 569 770","Spalator Vitrine Si Geamuri","6951"
"6650117419086","1964-10-23","0247 686 432","Asistent De Cercetare In Pedologie-Agrochimie","6952"
"5950114110915","1928-01-29","0762 416 794","Asistent De Cercetare In Petrol (Extractieprospectiune)","6953"
"2320124181042","1919-08-05","0720 960 017","Operator Chimist La Producerea Compusilor Anorganici Ai Azotului Si Ingrasamintelor Azotoase","6954"
"2340512390194","2017-09-19","0764 895 114","Debitator-Ebosator","6955"
"1910212448067","1952-06-28","0258 592 134","Pregatitor Pentru Incaltaminte Si Articole Tehnice Din Cauciuc","6956"
"7060323137108","1993-05-24","0766 412 250","Pilot Receptie Si Control Aeronave","6957"
"2570605044689","1922-03-27","0725 352 001","Consilier/Expert/Inspector/Referent/Economist In Economia Mediului","6958"
"4170807223404","1913-04-22","0263 058 608","Inginer Constructii Hidrotehnice","6959"
"2491221371423","1984-11-28","0235 015 227","Operator Presator Tesaturi Textile (Storcator Textile)","6960"
"8681212359821","2004-09-08","0786 444 784","Redactor Rubrica","6961"
"1900418412481","1984-04-02","0725 060 481","Peisagist-Floricultor","6962"
"2560429176562","1928-05-26","0742 609 940","Presedinte Academie","6963"
"8890102389103","2012-12-24","0265 359 187","Crosetor","6964"
"4490807339201","1961-11-23","0754 606 560","Agent Cumparari","6965"
"7321212105247","1983-10-20","0723 763 318","Prezentator (Crainic) Radio","6966"
"8670803178366","1927-08-08","0253 234 601","Laborant Chimist","6967"
"3771214373571","1936-09-20","0758 309 312","Specialist Instrumente De Suflat","6968"
