first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency
Florea,Nistor,2290328251052,1979-07-03,"Drumul Lascăr Voinea Nr. 415, Simeria, 279233",0739 970 683,a8:b4:8e:fc:1e:f1,191.176.154.247,RO83XIJL3364879411349675,NPR
Speranța,Stan,7561115311879,1982-08-02,"Strada Diaconescu Nr. 193 Bl. 66  Sc. 46 Ap. 161, Slatina, 659182",0755 941 171,84:e6:2a:f0:37:fd,131.231.104.110,RO69OXZA2238267390026641,JEP
Lorena,Tudor,2330230357401,1965-07-06,"Drumul Dobre Nr. 909, Huedin, 692140",0258 472 640,8e:5b:6c:ba:2f:10,153.254.105.68,RO06GTSV5613427886608246,ISK
Ramona,Aanei,8160418341250,1914-05-22,"Aleea Niță Nr. 72 Bl. 30  Sc. 74 Ap. 869, Harsova, 147475",0253 826 940,3e:ee:8f:30:09:db,82.197.179.91,RO77AMMO2994352765953235,KGS
Consuela,Marin,2950609377591,2005-07-25,"Strada Nistor Nr. 68 Bl. 45  Sc. 61 Ap. 135, Bumbesti-Jiu, 303416",0734 484 273,9d:e0:65:8c:b9:14,157.255.21.159,RO23ZNNW7221478681802317,QAR
Niculina,Mazilescu,6201131246402,2016-10-18,"Soseaua Dima Nr. 99, Oradea, 978217",0743 219 167,50:4b:98:26:f1:07,209.44.167.240,RO75RPAQ4833432578898870,PYG
Evanghelina,Stănescu,7780915103971,1930-01-25,"Soseaua Pușcașu Nr. 35, Oituz, 560090",0742 948 117,0e:59:a7:36:65:19,176.74.12.103,RO77YRCF5486722775946636,MMK
Marin,Marin,4071207108159,1946-05-18,"Strada Dumitrescu Nr. 358 Bl. 52  Sc. 40 Ap. 476, Vicovu de Sus, 136902",0237 543 538,61:3b:5b:e9:af:98,47.251.158.237,RO89KSYS7680162227739447,JOD
Ileana,Stancu,4230210291995,1972-10-16,"Strada Ofelia Stoica Nr. 11, Toflea, 650609",0769 557 930,d8:50:fb:16:40:a3,221.218.145.31,RO80CCPW6155767892931448,MRO
Voichița,Dinu,6020808435411,1997-10-15,"Strada Elodia Preda Nr. 372, Sabaoani, 808169",0249 321 403,e1:de:f4:f0:fa:2f,222.251.206.143,RO78VGHD6066310509879419,BTN
Marilena,Dima,4080323411908,1960-11-25,"Drumul Nistor, Jilava, 695964",0780 771 704,c3:de:ea:f9:58:c1,122.40.102.128,RO77RWEF5248405457718639,SEK
Benone,Preda,2771103119517,2017-06-12,"Bulevardul Sofia Mocanu Nr. 410, Paunesti, 175948",0749 920 588,1b:bd:17:f5:b2:34,155.27.139.176,RO03BCEG3819661811012828,ZAR
Pătru,Voinea,1120821095010,2000-07-29,"Strada Florea, Eforie Nord, 806759",0233 804 361,bb:2f:08:71:a6:6b,218.89.6.2,RO10EPVT3719444730620474,ERN
Petruța,Tabacu,2890308030636,1929-09-18,"Intrarea Manole Nr. 509, Babeni, 172640",0255 267 222,eb:5d:9e:e5:b5:c9,164.62.41.217,RO50FUGU6189664289127047,BDT
Bogdan,Niță,8520615083171,1964-06-03,"Aleea Florea, Dabuleni, 842052",0253 462 938,2c:95:61:5f:c9:e3,199.72.55.70,RO89BRXF1517912785037351,KZT
Aurelian,Nistor,8561129254383,1972-06-23,"Bulevardul Dochioiu Nr. 91 Bl. 88  Sc. 13 Ap. 376, Topoloveni, 731991",0743 543 513,83:f5:cc:16:0a:74,104.110.238.187,RO80TXZN4484375733568997,LKR
Mitruț,Dumitrescu,6550414232229,1953-10-04,"Bulevardul Ioniță Nr. 872, Techirghiol, 218107",0245 188 992,3f:b3:0a:11:ba:31,58.147.73.100,RO91LQVL7587565016856188,TTD
Edgar,Albu,6650627185848,1984-04-04,"Intrarea Pușcașu Nr. 694 Bl. 40  Sc. 56 Ap. 864, Harsova, 730595",0722 949 681,cb:89:7d:1e:06:4e,154.13.78.210,RO56DLQU6738791601903886,ILS
Olimpian,Dima,4000829412749,1969-06-03,"Drumul Gheorghiu Nr. 67 Bl. 20  Sc. 34 Ap. 465, Titu, 424329",0755 193 177,59:29:f7:8f:ef:5e,27.116.33.248,RO02DMVS0025488875187367,BMD
Eufrosina,Dumitrescu,1500316107848,1971-11-30,"Drumul Dima Nr. 55, Hateg, 564340",0265 576 422,cb:e3:fb:f7:b5:8c,113.210.25.153,RO11TQJZ5826071597905562,NPR
Niculiță,Barbu,1550501172945,1990-01-11,"Aleea Niță Nr. 678, Remetea, 612910",0736 556 161,f6:e8:2d:6d:f9:c2,74.102.18.157,RO77XNPH9055664537157051,SHP
Emilian,Dima,7930708024450,1969-05-20,"Intrarea Simona Mazilescu Nr. 83, Giurgiu, 984369",0766 714 768,27:e0:0d:e4:c4:36,136.107.198.90,RO33NOPZ7185798358637711,MNT
Marinela,Tudor,7440706036698,1999-09-03,"Soseaua Dafina Nistor, Ploiesti, 420379",0721 978 113,f5:43:d8:44:d0:6e,11.32.4.35,RO29TTTP2200390180118014,DKK
Antoaneta,Preda,4120211269701,1969-10-05,"Soseaua Oprea, Calan, 305880",0258 094 627,8d:da:e3:75:72:b0,55.75.198.185,RO90BDJO5301586776518248,GGP
Pamfil,Preda,2140416260061,1973-05-07,"Strada Mirela Oprea, Teius, 657631",0255 123 914,1f:44:46:2f:5c:69,198.236.231.133,RO18VYIW1750524577221597,BYR
Petruța,Oprea,6721113273612,1936-03-10,"Strada Stan, Dragalina, 343669",0252 239 089,a2:f3:a6:92:7e:ba,188.248.138.215,RO58GMYY5676909885624741,GHS
Agata,Cristea,8940322337326,1931-02-21,"Drumul Ionuț Ardelean, Filiasi, 771564",0266 441 481,e7:41:a0:05:ef:6a,218.158.38.63,RO75YSCW6691262710986207,KYD
Dorel,Diaconu,7521030449926,1998-10-15,"Soseaua Nistor, Iernut, 256197",0268 351 143,c9:28:fb:46:13:2c,171.244.202.148,RO17SUSV7835518580428896,COP
Caius,Florea,7961023350210,2021-11-10,"Drumul Marin, Dragalina, 568403",0243 544 041,5e:28:e4:12:e0:dd,133.74.1.222,RO35XJOG7956694517132889,MNT
Salomea,Ababei,7850516188678,1938-07-27,"Aleea Anica Cristea Nr. 622 Bl. 75  Sc. 49 Ap. 964, Motatei, 878215",0241 796 917,41:94:9e:bd:c2:64,123.162.255.5,RO17XZDT0982067920007325,GGP
Tiberia,Pușcașu,8731106049270,1986-01-25,"Intrarea Tudor Nr. 130 Bl. 24  Sc. 48 Ap. 983, Siria, 398333",0252 482 076,a1:e4:06:c0:a2:7b,51.114.36.102,RO05HCTI8530156842180160,CVE
Ioana,Nemeș,5911104270326,1927-04-07,"Intrarea Eftimie Nr. 81 Bl. 69  Sc. 58 Ap. 914, Ramnicu Valcea, 337748",0725 836 529,01:0b:44:1e:10:f2,144.169.115.148,RO23FDVU9638828761414103,GBP
Dacian,Eftimie,2390211417684,1965-12-21,"Drumul Haralamb Dumitrescu Nr. 246, Darmanesti, 714587",0732 990 335,32:72:eb:da:12:de,5.200.249.77,RO73MFWA0215365464456730,MNT
Adelin,Ene,3320801422271,1954-06-23,"Strada Ardelean Nr. 173, Valea Caselor (Dragasani), 164383",0738 333 164,d3:46:27:2d:10:c9,8.47.88.127,RO12YAMC7398622135745771,AUD
Denisa,Aanei,3681116264575,1983-06-09,"Intrarea Gicu Popa Nr. 804, Targoviste, 174724",0231 922 729,b8:80:63:77:f1:ed,106.38.236.197,RO74ZHRR3686824897594188,CVE
Ludovic,Ene,8610719041833,2017-02-04,"Aleea Niță Nr. 191 Bl. 83  Sc. 82 Ap. 882, Sebis, 826750",0262 749 819,1d:8f:d2:85:32:8d,74.117.210.107,RO97TANS1225856899653005,SHP
Iacob,Cristea,7490320126530,1910-11-07,"Soseaua Elvira Marin, Motru, 831343",0721 819 417,05:8a:c0:36:97:16,121.240.138.141,RO31LLYD7394914081603534,VEF
Adriana,Ababei,2540308367685,1959-04-16,"Drumul Tiberia Gheorghiu Nr. 27, Siria, 683365",0741 668 830,0e:6e:1a:f8:52:e3,7.86.126.78,RO50VXHR2064833163526759,IRR
Iuliu,Dobre,2000712257447,1961-10-09,"Strada Manole Nr. 827, Dumbravita, 453503",0261 386 588,a6:f8:bc:bf:4f:97,139.123.229.206,RO29KFRP5597956862237851,SVC
Vicenția,Ioniță,8880403294921,2007-07-14,"Drumul Pușcașu Nr. 14, Tudora, 543476",0243 330 849,92:70:6a:03:d0:13,128.82.188.79,RO15EFQB0887444857201156,SGD
Evelina,Oprea,5280315424155,1932-06-20,"Intrarea Timea Niță Nr. 778 Bl. 15  Sc. 67 Ap. 238, Cluj-Napoca, 423463",0740 449 119,da:84:89:b8:b1:af,52.161.128.111,RO51BUEX2563057805169724,SGD
Smaranda,Suciu,4260422421785,1989-02-07,"Strada Veronica Diaconescu Nr. 29 Bl. 31  Sc. 40 Ap. 266, Glina, 250755",0247 243 958,8e:73:69:09:32:13,213.65.115.85,RO76RRJT5383771445765284,ALL
Edgar,Ene,8940811131465,1958-07-09,"Drumul Mocanu Nr. 58 Bl. 72  Sc. 52 Ap. 291, Alesd, 306742",0237 406 902,5b:8e:42:d2:90:6b,121.7.20.114,RO39VUKM8425247358777310,GHS
Sonia,Mocanu,8581224333249,1942-02-23,"Strada Anghelina Suciu, Breaza de Sus, 638733",0234 901 293,3b:82:b4:9b:28:80,46.118.167.150,RO31KVFH7707669622420452,MMK
Luiza,Ardelean,6891020115359,1910-07-17,"Intrarea Niță, Intorsura Buzaului, 592862",0780 895 435,49:31:65:19:79:57,117.35.124.23,RO88GDQP9227427142378036,THB
Roxana,Stancu,2600312300411,1931-10-14,"Intrarea Nemeș, Calafat, 333235",0725 045 877,d4:15:40:92:11:a0,65.158.132.232,RO21MKKC4578753630325920,HUF
Florentina,Voinea,6970811052652,2016-01-21,"Bulevardul Popa Nr. 16, Codlea, 502637",0245 648 505,c0:00:52:18:b5:c2,70.39.152.204,RO20OZBM9361443966009207,VEF
Matilda,Stoica,7810508075379,2015-07-29,"Drumul Ardelean Nr. 663, Strejnicu, 646157",0246 612 313,d4:18:61:0e:92:f3,193.204.49.238,RO47JDPC9901886704108019,IDR
Francisc,Diaconu,2980614193326,1926-01-18,"Intrarea Suciu, Satu Mare, 545497",0257 264 831,8f:af:4e:98:dd:a6,18.18.126.76,RO06CNUP5130865324867374,BMD
Nicușor,Oprea,8500406118776,1973-02-24,"Drumul Eftimie, Murfatlar, 149339",0258 358 595,73:5b:ec:14:04:a2,194.58.201.53,RO59INVP6748687120039562,GHS
Fabia,Pușcașu,6600505145733,1989-10-26,"Aleea Simi Gheorghiu Nr. 80 Bl. 28  Sc. 86 Ap. 828, Valenii de Munte, 970989",0726 001 248,72:9e:4e:e8:f7:f2,81.125.76.19,RO63EHPB6623832495056099,NOK
Veniamin,Dobre,2200618398245,1973-01-09,"Aleea Dumitrescu Nr. 86, Ploiesti, 120952",0245 552 163,86:31:ce:c6:30:21,136.106.137.199,RO47LSXJ7052278299920373,GMD
Dumitru,Nistor,5321105519827,1936-01-20,"Aleea Ștefana Oprea, Piatra-Neamt, 470461",0266 893 401,5a:c9:15:d1:0e:24,202.8.193.252,RO15GFBB0548990856301831,TVD
Monalisa,Florea,8610321018181,2018-09-25,"Strada Tabacu Nr. 23, Rodna, 790225",0769 936 701,07:eb:ea:fb:11:ea,175.186.68.154,RO51PRMY1909086966749183,XPF
Beatrice,Mazilescu,7260920469680,1916-07-09,"Soseaua Oprea, Lipova, 718630",0780 461 638,3e:78:f7:19:1f:aa,128.202.52.48,RO08WUPH0903527839576364,PLN
Raul,Suciu,7931109371254,2017-01-31,"Strada Dumitrescu, Constanta, 404239",0254 594 225,88:d9:56:69:18:97,29.130.64.1,RO49ZXZF5519986911042782,GGP
Rodica,Mazilescu,8360628208829,1976-07-13,"Soseaua Todor Ababei, Petrosani, 285182",0744 966 738,24:a5:89:9b:e4:63,65.172.80.31,RO88YOPO5896045037651166,SOS
Rafila,Diaconescu,5310404013111,1977-12-22,"Aleea Tomescu Nr. 34, Marasesti, 400574",0737 162 072,df:21:95:d6:a3:37,78.2.237.102,RO32YVDY8524781438233242,SEK
Ion,Pușcașu,4151110284165,1960-01-01,"Soseaua Nicuță Stan Nr. 92 Bl. 40  Sc. 57 Ap. 433, Iernut, 156802",0244 292 983,a7:89:46:be:87:9f,19.146.125.202,RO83YGXI5991995258126005,KYD
Pompiliu,Dumitrescu,6620611466076,2007-10-04,"Aleea Titus Georgescu, Schela Cladovei, 969323",0772 424 611,97:41:3f:7c:b5:a8,6.184.251.198,RO05GHFS7828972818595074,TTD
Albertina,Suciu,2751209034685,1947-01-29,"Soseaua Pătru Pop Nr. 82 Bl. 72  Sc. 83 Ap. 695, Sighetu Marmatiei, 498477",0769 336 028,d2:c6:de:7f:d8:2f,143.28.222.31,RO49ENQF7123333082703937,IMP
Dumitra,Stancu,5250111300721,1957-08-30,"Bulevardul Edgar Eftimie, Craiova, 481336",0724 072 779,f8:ad:ac:85:b6:3e,38.72.63.58,RO02ENPQ2977882427560984,TTD
Venera,Ababei,4020622457886,1963-10-05,"Bulevardul Diaconu Nr. 67, Dabuleni, 516331",0766 813 748,d1:80:4a:ba:ba:6b,51.53.226.26,RO41PRVE5421936953024860,VND
Ianis,Cristea,3160815340272,2005-12-16,"Intrarea Narcisa Toma Nr. 75, Borsa, 928814",0727 178 438,4f:42:91:64:f7:b0,73.148.63.144,RO66EWNY0035951163017092,SLL
Maria,Suciu,2810423452785,1960-07-27,"Bulevardul Voinea Nr. 83, Roman, 131566",0259 546 950,78:b0:36:c1:8c:2d,106.167.193.29,RO16WWJZ9754045814203161,DKK
Ludovic,Nistor,1480125050876,1995-03-19,"Strada Tabacu Nr. 503, Valea Caselor (Dragasani), 674062",0245 297 688,61:ab:e2:8c:60:51,206.102.153.108,RO58UQRL2997269503686598,GYD
Dumitra,Georgescu,6950823032679,1950-11-02,"Strada Mirela Diaconu Nr. 90 Bl. 13  Sc. 16 Ap. 935, Sannicolau Mare, 827483",0733 948 570,af:cd:ea:4b:6d:11,146.93.250.94,RO36TQDQ7159316951356842,JEP
Mitică,Pop,4841231108964,1920-12-19,"Drumul Ioan Niță Nr. 36, Huedin, 670386",0269 640 346,57:1c:86:4d:f0:8a,194.241.123.236,RO64NQAM7952931594340711,TTD
Natalia,Ardelean,1701113430945,1960-09-27,"Drumul Oprea, Bals, 248464",0725 327 312,d2:e5:0f:09:09:f0,158.76.20.220,RO07QIEN1610644853460224,BHD
Vlădelina,Dima,6130704407229,1940-04-09,"Strada Oprea Nr. 11 Bl. 41  Sc. 49 Ap. 735, Timisoara, 617090",0258 507 724,47:0c:90:ac:be:2d,98.202.205.173,RO04TFEN6833358759159057,KHR
Răducu,Stănescu,8970519023931,2017-03-17,"Aleea Tabacu, Tuzla, 904958",0753 922 761,38:7e:18:76:4b:26,47.46.222.221,RO89VONJ2057894323062113,LKR
Frederic,Cristea,6450407187031,1908-05-10,"Strada Dima, Floresti, 958546",0744 775 294,c3:4a:39:5c:6c:72,210.210.22.237,RO20OGZZ8236318234721423,SAR
Simion,Dochioiu,3930908344301,1993-09-23,"Intrarea Popa, Rosu, 233859",0233 777 758,ad:f6:10:f2:b1:ed,189.102.217.21,RO34OWQY7103982361700974,UAH
Marinela,Albu,3750426435328,1941-08-10,"Strada Ene, Urlati, 594235",0234 565 285,07:e9:98:68:44:f2,53.199.23.80,RO91SXUC8110684295329249,SRD
Tatiana,Marin,2290421232021,1988-11-13,"Intrarea Voinea Nr. 76 Bl. 58  Sc. 13 Ap. 278, Dej, 257122",0246 971 208,2f:ef:d6:cd:bd:21,173.191.12.206,RO66JJXA5336770202968058,AFN
Gabriela,Manole,1020309137521,1914-08-21,"Aleea Nemeș Nr. 480 Bl. 82  Sc. 90 Ap. 893, Hateg, 250966",0254 605 743,3e:f3:b9:b0:2b:c9,38.205.84.12,RO66RLKZ1409146398343841,NAD
Ionela,Stan,3191114138825,1919-11-30,"Aleea Gheorghiu Nr. 38, Ploiesti, 547751",021 629 0896,bf:ce:d7:1b:18:d1,62.62.184.243,RO38RULO5822461577437403,SEK
Anastasia,Albu,1110113431331,1965-02-17,"Drumul Dobre, Slatina, 530627",0740 524 682,e3:81:e4:10:5b:6e,47.132.38.175,RO81SPWJ0373389607085320,GBP
Georgia,Dumitrescu,1810424035658,2006-02-09,"Strada Speranța Toma Nr. 37 Bl. 93  Sc. 64 Ap. 411, Pascani, 923357",0753 241 337,dd:6e:c5:fa:e2:01,209.186.248.105,RO10ISDL4947563929550561,ERN
Lucia,Dochioiu,6480108424761,1923-08-13,"Bulevardul Sorana Stănescu Nr. 68 Bl. 53  Sc. 72 Ap. 388, Breaza de Sus, 886652",0259 296 035,02:00:1a:16:63:35,107.94.241.181,RO89LPNP3716496698694646,SRD
Olivia,Ardelean,3940911249052,2018-04-13,"Aleea Niță Nr. 625, Deta, 159278",0245 541 625,26:ed:3b:81:95:76,42.94.246.145,RO92EJUP1655914169662388,TRY
Lucia,Tudor,8331021529066,2022-04-26,"Aleea Popescu Nr. 279, Lupeni, 207779",0266 890 154,df:9d:6b:0a:fe:d6,68.162.26.226,RO88RCGV1552933290372302,BRL
Maxim,Dochioiu,6870714206992,1963-01-27,"Aleea Cristea, Vicovu de Sus, 773646",0763 123 559,bb:52:39:1a:a3:b3,152.106.187.100,RO75TWGV3246837878062739,MWK
Eugenia,Tudor,3810230149607,2009-01-24,"Strada Diaconu Nr. 64 Bl. 49  Sc. 25 Ap. 958, Fundulea, 924117",0265 471 177,0d:e8:f8:83:23:68,104.205.97.135,RO35IAVY3324015213036758,ANG
Iosif,Oprea,3220909432428,1971-09-20,"Strada Marin Nr. 32, Reghin, 320944",0785 344 039,bd:00:fa:eb:44:32,54.96.190.36,RO52FNJO1148618377223859,XAF
Lavinia,Popa,8251222294910,1928-08-06,"Strada Antonie Stoica Nr. 23 Bl. 83  Sc. 51 Ap. 775, Oltenita, 812003",0251 932 609,30:17:4b:82:9a:de,11.126.210.87,RO43KLMR0347492394084619,SGD
Noemi,Aanei,1450325219066,1972-08-22,"Drumul Preda Nr. 35, Rasnov Romacril, 527392",0261 239 986,d7:e9:1d:23:90:2e,84.162.46.62,RO13PLTC1933476440883290,GGP
Teea,Albu,7380701308530,1998-08-20,"Aleea Dinu Nr. 819, Oradea, 484913",0248 509 214,45:8d:f1:00:9b:69,71.103.101.227,RO11YGTS5756228547790181,XOF
Nicușor,Diaconu,4400518116378,2011-11-12,"Strada Barbu Barbu, Medgidia, 100531",0266 424 685,fd:49:dc:85:41:e0,197.97.41.40,RO75BVTV6159853488448398,IMP
Ilona,Nistor,8130619115893,1939-08-07,"Strada Aurica Dinu Nr. 35 Bl. 64  Sc. 49 Ap. 139, Timisoara, 621348",0769 279 923,6a:99:f5:bd:80:5c,221.111.124.144,RO29FGBD7521120489436118,FKP
Ghiță,Ardelean,5551209010221,1955-11-29,"Strada Nistor, Carei, 105569",0752 776 995,9f:8b:00:b6:9d:7b,23.60.85.109,RO55HGCA9924642503435937,HNL
Gheorghiță,Stan,7280916065236,1927-04-16,"Aleea Lidia Aanei Nr. 15 Bl. 70  Sc. 35 Ap. 542, Cornetu, 922707",0262 501 085,ff:85:59:98:e5:a5,7.64.205.1,RO39LUML1867276445832155,SEK
Paulina,Nistor,1560214273256,2000-02-11,"Intrarea Popa Nr. 667, Toflea, 732438",0249 462 540,ea:71:d1:e9:54:61,171.207.136.153,RO49RUPS9381659512491518,VUV
Inocențiu,Dima,4601117190451,1984-04-19,"Bulevardul Mazilescu Nr. 714, Turnu Magurele, 469277",0764 905 186,e1:d3:8b:b4:30:b8,165.84.10.39,RO90ZULH7047826889807995,TJS
Florea,Popa,2421231411027,1969-03-08,"Strada Mona Manole Nr. 40 Bl. 97  Sc. 21 Ap. 239, Pipera (Voluntari), 929578",0236 100 015,13:4e:99:18:32:76,153.128.181.31,RO12RIFW0974258807515813,XCD
Zaharia,Ene,1750123518590,1994-08-25,"Aleea Preda, Cornetu, 246531",0720 901 237,88:88:88:d8:bd:7c,220.16.245.25,RO56HXCH3108689916019857,IRR
Despina,Ionescu,3020118445511,1995-08-16,"Intrarea Florin Nistor Nr. 337, Lumina, 534065",0730 833 940,bb:07:7a:2c:48:f9,17.196.144.236,RO14ARVE3876229576732671,UYU
Loredana,Dinu,6170411059078,1922-04-25,"Aleea Stancu, Constanta, 923974",0753 976 732,e0:09:c6:5e:4a:9c,160.12.166.69,RO93DUTO3989669358162695,LYD
Claudia,Pop,2460410172534,1955-03-17,"Bulevardul Florea Nr. 45 Bl. 68  Sc. 11 Ap. 418, Roseti, 426248",0264 207 756,a1:99:b4:e5:c6:16,189.125.211.193,RO09BDUI8393734357011104,ZMW
Marian,Tabacu,8140819183011,1926-08-06,"Bulevardul Barbu Nr. 31 Bl. 60  Sc. 47 Ap. 846, Bocsa, 724089",0259 246 662,1c:06:86:6f:af:65,181.158.120.238,RO25YDJQ3213100764061459,ILS
Elodia,Ababei,6461021118170,2020-11-09,"Drumul Stoica, Dragu-Brad, 942242",0724 253 170,a1:11:af:40:4f:f8,55.24.167.236,RO75LSFJ6651774644799427,NZD
Crenguța,Tomescu,1140102518031,2002-02-06,"Soseaua Nistor Nr. 10, Drobeta-Turnu Severin, 254816",0246 902 694,bb:65:68:47:18:8d,52.148.29.216,RO92XJLG4416870559954531,GBP
Ivan,Suciu,4060314367872,1910-04-05,"Bulevardul Suciu Nr. 640, Satu Mare, 192013",0238 692 188,c1:54:7d:35:c5:ea,78.253.164.47,RO03AILE7559268271493640,AED
Vicenția,Dobre,4720102256671,1962-12-08,"Drumul Eftimie, Galati, 247959",0237 339 152,7d:fc:9a:75:09:a5,62.90.190.234,RO24JIVS0660946250758066,BSD
Mirela,Dobre,4760420467714,1939-01-08,"Soseaua Tomescu Nr. 135 Bl. 26  Sc. 54 Ap. 842, Dancu, 570272",0266 571 462,d1:7e:c7:63:26:86,64.92.112.70,RO70JBPC4064873458556259,KHR
Constantin,Stănescu,1781005306300,1915-09-08,"Soseaua Loredana Cristea Nr. 62 Bl. 25  Sc. 79 Ap. 929, Curtea de Arges, 368941",0732 401 716,c5:19:b9:8d:9e:2b,194.20.90.10,RO55QUNV3911574801839069,SHP
Albert,Stancu,4240519355086,1929-12-06,"Aleea Eftimie Nr. 86, Cristuru Secuiesc, 886807",0785 011 362,1a:e9:3e:c2:40:9b,65.100.219.72,RO31MUCH3868530675727537,NOK
Carolina,Cristea,4470411208226,1978-07-03,"Strada Florin Tabacu, Baia, 969253",0252 645 419,ff:4a:ca:a2:e6:40,19.161.232.189,RO98YPVF5865208127160873,UGX
Gregorian,Aanei,1000122054161,1923-12-12,"Strada Aanei Nr. 603 Bl. 51  Sc. 41 Ap. 543, Cugir, 818047",0734 341 125,3a:51:8d:27:39:18,126.159.215.161,RO80OUIB9872526894578091,SEK
David,Dochioiu,1960809519543,2011-04-13,"Soseaua Cristofor Dumitrescu Nr. 924 Bl. 98  Sc. 93 Ap. 856, Anina, 563869",0247 568 771,6e:c7:1c:4c:ff:c7,63.141.110.219,RO04FQYH4495972479805920,LAK
Antonie,Mocanu,1510219170195,1938-10-13,"Intrarea Inocențiu Marin Nr. 249, Tulcea, 880400",0233 899 098,25:90:54:8f:62:cd,25.25.213.31,RO91ANGM3680649866055074,PYG
Mitruț,Oprea,7590310185162,1959-07-20,"Bulevardul Stancu Manole Nr. 27, Techirghiol, 110288",0765 880 158,3c:43:2c:04:1e:77,211.73.73.156,RO05LLQD7218948416170305,CUP
Claudia,Gheorghiu,1090519465603,1961-02-10,"Soseaua Teohari Tudor Nr. 46, Sinaia, 279652",0744 252 138,4f:33:01:9c:98:f9,220.5.22.60,RO09JBZL5419967715132122,BRL
Cristian,Florea,3671121141099,1983-11-21,"Soseaua Arina Stan Nr. 26 Bl. 89  Sc. 88 Ap. 156, Modelu, 335793",0237 638 830,6a:40:e8:a7:ba:e1,63.6.242.169,RO31CTGN9332188125871417,AMD
Bebe,Ioniță,6790819341021,1917-06-19,"Bulevardul Georgescu Nr. 59, Fieni, 569728",0235 325 261,8c:1e:ae:fa:0e:25,8.85.202.72,RO34WBHW6657572373936834,SHP
Iustina,Nemeș,3420126098877,2002-12-23,"Bulevardul Veta Ioniță, Cajvana, 878045",0263 592 899,6c:2a:23:15:10:ea,47.85.35.157,RO48QPMU4671470846037538,ISK
Florența,Stancu,1750203407831,1921-03-08,"Bulevardul Niță Nr. 34, Savinesti (Poiana Teiului), 242071",0267 984 387,45:c6:65:eb:67:39,173.217.56.66,RO71HYEH7179911867009575,IRR
Iosefina,Ababei,1490316458003,2015-05-21,"Drumul Dinu Nr. 310, Pitesti, 531905",021 480 9921,32:02:f8:1e:9e:81,49.104.112.119,RO51LKKV6104422212777874,SAR
Ica,Pușcașu,2480214161906,1947-02-19,"Aleea Marin Nr. 51, Covasna, 607200",0268 033 621,64:ca:d0:b9:b1:7a,190.133.44.42,RO70XVND6591746030891065,CDF
Inocențiu,Tomescu,4691004047708,1999-03-21,"Soseaua Savina Stănescu Nr. 259, Gugesti, 522687",0247 562 462,26:11:28:cf:a2:ca,9.106.181.204,RO81HOAG5685924472006905,MRO
Dumitrana,Dumitrescu,7550428414436,1960-10-02,"Drumul Gheorghe Stan Nr. 30 Bl. 28  Sc. 99 Ap. 109, Macin, 897402",0260 080 982,86:e1:9c:b3:94:0e,132.255.178.166,RO43AFIC5971990551084243,MZN
Sandu,Dima,5010530265506,1966-11-30,"Intrarea Dochioiu, Oituz, 414610",0258 196 598,ae:3c:5b:57:1e:31,181.58.74.20,RO43XVUA4215511111807555,YER
Veniamin,Ioniță,2380515013527,2012-06-01,"Aleea Andreea Albu Nr. 44 Bl. 51  Sc. 91 Ap. 103, Harsova, 137571",0753 920 419,2e:e4:3c:90:6f:e9,46.134.184.35,RO02FPEL0704487431448708,ERN
Anamaria,Niță,3330231515128,2004-09-25,"Intrarea Celia Popa, Zimnicea, 906073",0750 364 430,fe:67:45:47:9e:6c,208.254.33.80,RO88INBD1481711238199450,NOK
Rebeca,Stănescu,7860305305334,1987-01-14,"Intrarea Ionescu Nr. 23, Sighetu Marmatiei, 239638",0727 235 999,3d:3f:53:6b:2d:85,53.194.15.224,RO86LENL9170667417840469,PGK
Daciana,Stănescu,8661018341216,1993-07-26,"Bulevardul Aanei Nr. 317 Bl. 98  Sc. 21 Ap. 944, Valea Mare (Negresti), 133088",0731 995 501,3b:65:fb:28:3c:0e,43.49.24.247,RO09XMVZ9391061977746913,TMT
Eleonora,Mazilescu,2860415090759,1943-12-28,"Bulevardul Dumitra Nistor, Cobadin, 871111",0725 721 967,69:f3:6f:77:ce:9e,21.245.111.108,RO86LCBR3239244004290976,AFN
Lorin,Stănescu,7590304513882,2005-01-16,"Intrarea Eftimie Nr. 373, Arbore, 364629",0248 670 553,7e:f2:f0:b3:38:f5,221.223.222.223,RO48ACRO1883451719396465,MKD
Marcheta,Tomescu,3120415145697,1920-02-05,"Strada Pop Nr. 291 Bl. 23  Sc. 35 Ap. 655, Raducaneni, 449159",0788 156 200,3d:8e:6a:62:12:8c,55.6.165.248,RO41VEXP9984665672258777,ETB
Denisa,Gheorghiu,4890122262906,2013-12-10,"Soseaua Cristea Nr. 711 Bl. 73  Sc. 54 Ap. 993, Bosanci, 707651",0747 741 198,a1:f7:1e:33:f9:30,11.162.168.85,RO49CACQ3600124385199732,MZN
Relu,Tabacu,3101213071859,1947-04-17,"Strada Nistor Nr. 79, Targoviste, 115632",0265 418 460,99:e6:a0:4b:88:d1,32.158.213.253,RO36KXOE6264144075650664,KYD
Robertina,Gheorghiu,4450629243541,1919-08-30,"Intrarea Florea, Rosiori de Vede, 989376",0755 618 178,b9:ae:9f:ee:82:89,174.139.168.129,RO51NMJV2805706859647096,HUF
