first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency,balance
Lorelei,Nistor,4711218232334,1968-12-04,"Bulevardul Cecilia Cristea Nr. 265, Cluj-Napoca, 472512",0233 783 381,45:b1:96:47:5f:51,183.38.191.248,RO68BMGV8450699965062753,CVE,2633906807
Mioara,Marin,5411018295101,1998-08-08,"Soseaua Dima, Fagaras, 240916",0738 967 832,44:3b:cd:2f:f9:28,151.177.243.163,RO08DDUG8561822925642419,NAD,16298074013
Felicia,Manole,1421106149021,1972-08-14,"Soseaua Augustin Dima, Gaesti, 904810",0730 967 868,60:1a:30:55:d8:4c,17.173.125.178,RO55RERC9937449027186873,IMP,80313436476
Cedrin,Mazilescu,6171019367559,1936-02-04,"Drumul Barbu, Voluntari, 339766",0753 355 303,0a:d0:fc:a3:3a:d8,195.40.224.160,RO57TXCI7930850560737383,MWK,50399676480
Nechifor,Marin,8280529391091,1965-09-02,"Soseaua Nemeș Nr. 919 Bl. 27  Sc. 97 Ap. 346, Valea lui Mihai, 191031",0761 544 386,5a:b9:e6:50:e2:59,114.150.119.218,RO48BRAC6758087108294081,VUV,33508168285
Lică,Manole,8970608257108,1914-11-22,"Drumul Cristea, Jibou, 160406",0738 615 230,80:10:7d:79:de:2d,141.184.197.52,RO55ZEFI2851963676561475,SYP,55250222310
Sebastian,Stoica,6381118209767,1909-10-27,"Strada Cristina Ababei Nr. 99 Bl. 35  Sc. 91 Ap. 762, Timisoara, 307518",0788 637 516,46:ef:d4:e3:5b:be,219.12.101.95,RO59JKZS8102410060718976,RON,12677468702
Eftimie,Ionescu,2720731329282,1924-10-09,"Drumul Pușcașu Nr. 306 Bl. 80  Sc. 59 Ap. 638, Targu Mures, 378447",0262 247 304,f2:8d:75:48:d6:1e,196.54.64.81,RO78TFEL6753257361624266,MVR,56047587354
Timotei,Dochioiu,3840231054511,1927-05-25,"Intrarea Zoe Stoica Nr. 980 Bl. 45  Sc. 35 Ap. 988, Moreni, 680708",0722 165 593,94:20:6f:13:0e:be,203.63.49.233,RO53LARZ3551458069502718,HUF,19860194621
Veniamin,Ababei,8400620411377,2021-11-19,"Intrarea Tomescu Nr. 770, Stei, 346575",0247 283 827,72:b0:83:f3:29:44,32.233.31.73,RO44DGBN9334487550292673,XPF,64193455435
Ana,Tabacu,6620502115588,2003-12-28,"Soseaua Stancu Nr. 624, Valenii de Munte, 242027",021 499 5960,59:5f:20:27:2d:38,75.254.156.239,RO19YKBZ7228957056656120,RON,59545437170
Darius,Cristea,1841118236026,1926-03-17,"Drumul Gheorghiu Nr. 25, Alba Iulia, 737356",0736 550 832,fc:77:02:06:5e:e8,188.139.115.239,RO56ABCR9714396434591253,CZK,23978064674
Aristița,Pop,4720504083159,1927-08-19,"Strada Ortansa Ababei Nr. 737, Baia Sprie, 377493",0769 574 727,9e:a9:84:35:99:05,208.247.181.162,RO45PGSO2523652637454882,AMD,38572349176
Remus,Nistor,2940408323864,1957-11-07,"Bulevardul Ernest Voinea, Bragadiru, 316075",0746 396 304,8d:39:01:b3:5f:a7,69.253.10.136,RO02ZDYO0975633697325295,PKR,74709510764
Cerasela,Stancu,5201112231035,1923-11-13,"Intrarea Toma Nr. 878, Bumbesti-Jiu, 274075",0723 395 750,37:62:c4:92:f6:0e,156.149.13.65,RO32OOPR2983256983408988,LRD,29313668687
Lică,Dobre,4950230195922,1981-12-05,"Drumul Cezar Ababei, Rosiori de Vede, 283172",0236 163 065,a9:4d:31:36:72:af,144.43.244.89,RO17YGMY1239566300469994,BGN,67064027767
Todor,Mazilescu,7241112182692,2007-08-12,"Aleea Ioana Gheorghiu Nr. 74, Ramnicu Valcea, 255694",0766 083 604,c4:e5:7d:a9:a9:41,216.223.20.167,RO91VVQV5747056314787781,GYD,78825617208
Sabrina,Diaconu,3910126040124,2000-09-26,"Intrarea Cristina Diaconu, Bals, 424769",0755 690 762,ee:3c:f7:36:43:a6,196.195.139.61,RO09PMXG4789099800956868,JMD,54496463249
Eduard,Nistor,3991127336261,1936-10-14,"Aleea Tabacu, Marghita, 249114",0729 611 230,5d:17:72:37:07:16,133.234.18.36,RO91PPBM0830194158263512,BND,72283857468
Ecaterina,Florea,4370421437304,1966-07-07,"Bulevardul Gheorghiu Nr. 696, Brasov, 192554",0772 817 047,8c:45:e9:41:47:49,172.106.219.162,RO94CMOW4538185248805984,KHR,32150809657
Elisaveta,Nemeș,6670731369654,1967-04-23,"Soseaua Nemeș, Sfantu Gheorghe, 444520",0729 396 398,58:6b:03:74:49:14,116.42.16.44,RO37CDWZ8722020978922775,ISK,2944834532
Aida,Tudor,4421231037247,1931-11-03,"Drumul Ardelean Nr. 57 Bl. 19  Sc. 81 Ap. 292, Peretu, 991330",0243 940 506,d9:21:79:dc:44:c6,78.42.18.146,RO45HILF5017807817089360,BMD,33815067646
Renata,Pușcașu,2330414042765,1945-02-07,"Drumul Nistor Nr. 49 Bl. 16  Sc. 71 Ap. 734, Podu Iloaiei, 331339",0252 041 543,4d:e9:fd:2b:37:07,188.118.176.180,RO48XVRI3964891069637668,AWG,13301802688
Leordean,Pop,7990227175962,1944-11-04,"Soseaua Ioniță Nr. 465, Lipova, 829142",0255 711 151,00:ee:30:51:96:7f,135.175.214.153,RO02IWQX4975516945518790,AMD,39313415942
Larisa,Georgescu,8590310269006,1995-07-15,"Strada Voinea, Jibou, 602283",0244 673 314,f7:b0:ab:e9:0f:bd,28.224.4.115,RO98AZOF9233971116093712,KHR,91583720123
Lazăr,Diaconescu,5011009049068,1934-01-08,"Strada Pop Nr. 33, Gilau, 699515",0250 129 687,95:cf:b5:2a:50:23,54.17.45.21,RO04YIDW2070656312268933,CUP,67667670453
Vasilică,Gheorghiu,8770920515739,1957-11-17,"Soseaua Albu Nr. 91 Bl. 45  Sc. 28 Ap. 516, Voluntari, 778705",0234 614 421,41:a9:c6:87:7c:91,64.191.255.67,RO84RJNT6450537566575572,DOP,47247465096
Edgar,Popa,3310607439975,1934-03-29,"Bulevardul Ionelia Mocanu, Roseti, 533102",0788 553 572,fa:84:18:c1:c4:ec,201.193.220.77,RO57SOOH1394328709466969,SHP,43290613619
Iosefina,Popescu,4680812110206,1928-10-29,"Intrarea Emil Dinu Nr. 520, Babadag, 223802",0238 368 676,c6:50:75:77:13:21,58.55.39.228,RO34OVOB1196273396148550,MWK,20268450075
Florentina,Eftimie,5940911461549,1922-06-16,"Intrarea Marin Nr. 34 Bl. 21  Sc. 36 Ap. 377, Videle, 774792",0725 905 588,30:3b:d8:d6:51:5a,171.80.198.167,RO45OCKM8231075013708494,BIF,20861007577
Geanina,Georgescu,8520508104478,1916-02-27,"Aleea Varvara Gheorghiu, Pucioasa, 853921",0772 779 832,4f:ca:28:83:99:f0,24.210.163.108,RO03OWWP4747562075775010,CUP,17054207501
Filip,Cristea,1490920221301,1973-09-06,"Soseaua Ozana Dobre, Urlati, 592594",0262 647 712,3e:b4:76:b5:84:72,153.64.13.156,RO72AQCL7483268364402484,GTQ,12563406572
Romeo,Georgescu,8730122123906,2023-12-28,"Bulevardul Niță Nr. 980, Pipera (Voluntari), 130301",0733 569 964,27:a3:45:5b:8b:c6,196.155.209.107,RO64ZAAQ2864827999327305,STD,47545176485
Lelia,Stan,6411220186382,2004-12-02,"Aleea Petronela Suciu Nr. 74 Bl. 47  Sc. 82 Ap. 594, Deta, 189687",0755 658 788,90:48:d1:d6:62:5e,28.84.88.71,RO38YCBG1801223240252806,BIF,12660555875
Aristide,Popa,3460921244125,1940-07-22,"Aleea Ababei, Deva, 776111",0728 683 053,bc:75:07:36:ae:11,145.107.44.115,RO10AFXU3388116856397723,CDF,77460011641
Nicuță,Dima,4380428026769,2003-06-28,"Bulevardul Pușcașu Nr. 527 Bl. 49  Sc. 75 Ap. 747, Blaj, 611809",0721 779 526,a0:12:2b:8d:30:9e,165.164.208.105,RO16KIVX1403579229014321,NGN,86557842594
Isabela,Florea,2120528181758,1984-01-19,"Soseaua Iulian Niță Nr. 15 Bl. 30  Sc. 43 Ap. 565, Falticeni, 675932",0767 739 763,18:a8:8d:82:fd:96,142.131.36.142,RO70OVDN9646892168424085,CUC,3574514054
Mitică,Diaconescu,2040601083566,1976-12-04,"Strada Ardelean, Borcea, 324544",0760 131 189,e5:77:0b:37:91:87,8.111.37.0,RO64WZKC0175293894265634,IMP,23633661315
Lazăr,Dinu,7520926135584,1915-09-13,"Soseaua Eduard Popescu Nr. 443 Bl. 10  Sc. 62 Ap. 982, Covasna, 699510",0261 319 602,7f:96:3b:11:73:b2,50.97.44.60,RO54OLKW9596568368038218,NGN,54019184937
Stan,Nistor,7110702015478,1915-10-05,"Drumul Matei Ababei Nr. 96 Bl. 50  Sc. 62 Ap. 755, Campia Turzii, 104839",0743 488 224,e1:c5:ec:3d:6e:74,46.115.6.207,RO65HZPQ2099638288560431,RON,44710911351
Cezar,Dinu,3771123529750,1996-12-16,"Aleea Nemeș Nr. 192 Bl. 29  Sc. 17 Ap. 272, Harlau, 937364",0238 651 318,94:de:87:ad:ab:81,196.100.58.228,RO66OKBC9241832891274359,UZS,94056590838
Liana,Barbu,7150106343674,1955-01-03,"Soseaua Preda Nr. 21, Alba Iulia, 343642",0720 785 757,b8:f8:ae:07:52:f4,145.163.171.225,RO46OQQY6290149217523602,NIO,28587382001
Ruxandra,Pușcașu,3881024412880,2014-12-01,"Soseaua Manole, Targu Jiu, 916757",0762 859 824,15:94:65:cf:6c:47,197.50.175.104,RO97TDBN6352183330601541,NZD,57513272986
Titus,Preda,3051117020924,2006-09-27,"Intrarea Ioniță, Tunari, 234830",0239 724 237,bd:1d:7b:95:ab:44,178.108.9.213,RO19RENK5136882015907636,ERN,31558897251
Ghenadie,Stănescu,3650525412496,1931-04-02,"Soseaua Cristea Nr. 65 Bl. 87  Sc. 10 Ap. 178, Marghita, 118144",0738 335 094,fe:02:d3:8d:b9:bf,14.2.46.208,RO95XQJU7349828648346065,HRK,19573611934
Măriuca,Popescu,6690918389562,2017-02-12,"Drumul Pușcașu Nr. 94 Bl. 94  Sc. 59 Ap. 899, Curtea de Arges, 794139",0755 003 375,3a:c1:84:02:41:f4,74.88.249.79,RO18BVHH7430565619932124,SDG,27624479059
Pompilia,Pușcașu,2830403161440,1934-04-17,"Strada Tomescu, Moinesti, 971163",0757 017 268,34:71:ae:73:ba:35,120.224.20.253,RO77ECMA0797941583712105,QAR,71740247135
Horea,Oprea,2820203283511,2004-08-22,"Strada Stoica Nr. 878, Amara, 762989",0746 964 354,c2:2c:2b:63:16:55,7.189.244.45,RO39EGAK9296651486221225,UYU,82905389437
Violeta,Cristea,3971111455551,1963-08-22,"Drumul Gheorghiu Nr. 331, Barbulesti, 401207",0252 795 152,00:cf:57:15:81:84,100.169.95.87,RO22XQLZ1913706801150683,BWP,88702090491
Iuliana,Dinu,1180931273028,1976-12-05,"Drumul Ioniță Nr. 652 Bl. 61  Sc. 41 Ap. 704, Odorheiu Secuiesc, 474437",0752 405 189,44:2c:82:e3:d4:b0,217.42.244.19,RO11VNNG5707436915507096,MZN,30314734030
Haralambie,Pușcașu,1400109457847,1979-02-21,"Soseaua Eftimie Nr. 41, Campulung, 258862",0755 775 559,cb:26:a7:d0:e4:1d,58.62.160.66,RO48ENCP2066705288306878,XPF,13078628979
Remus,Oprea,5790707268894,1945-06-13,"Aleea Stoica, Baile Borsa, 953801",0786 958 825,cd:72:c9:c5:07:2b,170.128.76.122,RO55VOAI5210852902333245,TVD,94089902435
Brăduț,Tomescu,3110513168515,1941-10-10,"Drumul Popescu Nr. 986 Bl. 95  Sc. 14 Ap. 110, Baia Sprie, 976849",0772 359 734,fb:8c:2b:4e:fc:24,130.101.253.73,RO96ZUMJ6717347650811605,KPW,51734474803
Basarab,Nistor,4860910168279,1989-04-09,"Intrarea Cipriana Georgescu Nr. 10, Rasinari, 995628",0762 041 579,79:55:a0:c2:4c:5b,18.232.55.247,RO47NSVB1550655334078862,XPF,35265220545
Ilie,Marin,3660120176805,1984-11-15,"Intrarea Dalia Suciu Nr. 76 Bl. 99  Sc. 62 Ap. 759, Sabaoani, 998079",0733 474 090,36:3c:df:1f:58:ca,159.156.121.34,RO21MJDM0093942437417790,ARS,87571166251
Stanca,Diaconu,1040802465545,2023-12-04,"Aleea Tabacu Nr. 15, Rasnov, 166303",0234 766 520,5d:a6:2a:20:f8:95,64.60.82.159,RO20CENX8846326362415099,SVC,42421259044
Domnica,Gheorghiu,8040222239826,1985-05-02,"Soseaua Voinea Nr. 130, Draganesti-Olt, 475370",0233 514 582,7d:95:5b:4d:7a:f4,199.100.117.2,RO83CGNN2515897796066059,CUC,14906157870
Dina,Mazilescu,6071018309752,2018-10-10,"Bulevardul Tudor Aanei, Gura Humorului, 608062",0762 958 621,7d:62:17:13:de:ae,174.153.80.108,RO75PZEF6256693210363022,ZWD,68140338799
Pătru,Dochioiu,2971111170779,1985-09-02,"Strada Lili Nemeș, Saveni, 549142",0247 266 701,73:0e:94:95:29:cd,186.23.108.132,RO87BAGY6693648450671087,IMP,69331557201
Roxelana,Florea,4710614126164,1956-01-07,"Drumul Georgescu Nr. 62, Tandarei, 223721",021 785 3158,f9:e0:ae:72:05:50,200.228.17.81,RO36FGEL2741100069082812,TVD,60609624993
Dorina,Popa,6660611431297,1987-04-06,"Soseaua Inocențiu Nistor Nr. 850, Focsani, 633896",0741 636 721,6a:89:79:43:a1:f9,1.220.66.145,RO06WOAP8187715277766914,HTG,97871007933
Tiberia,Popa,7770216302394,1984-05-15,"Strada Celia Eftimie Nr. 41, Zimnicea, 339928",0771 565 398,4b:f4:6a:cc:90:27,175.209.102.187,RO21JMEQ9057408936134133,BND,94251508078
Petrișor,Ionescu,5590107395946,1943-01-09,"Soseaua Eftimie Nr. 291 Bl. 28  Sc. 96 Ap. 205, Ploiesti, 341241",0763 012 651,b1:2d:0f:4b:99:e0,39.199.7.63,RO69UPMZ1303243671642356,STD,90999230775
Petre,Ionescu,3990416398551,1911-04-19,"Soseaua Andrei Dobre Nr. 484 Bl. 89  Sc. 74 Ap. 405, Gugesti, 267707",0726 372 158,0b:08:fd:d4:eb:26,157.173.236.81,RO76LZWQ1891004072989760,TJS,76166792992
Anca,Stan,2101121367914,1983-04-03,"Intrarea Pușcașu Nr. 32, Savinesti (Poiana Teiului), 787509",0720 997 815,f8:54:26:ea:65:e8,206.11.116.173,RO22FIAQ0448245304568422,CZK,96001955075
Viorel,Oprea,6021020353769,1965-12-22,"Strada Ababei, Campia Turzii, 989824",0244 670 397,04:fa:6b:8a:ad:e8,137.1.123.63,RO36IQJE2029999693848219,YER,38796571883
Felix,Cristea,1581017164772,1908-06-20,"Aleea Tomescu Nr. 957 Bl. 10  Sc. 68 Ap. 886, Carei, 293691",0764 972 165,fa:5e:8d:f9:ed:3a,209.13.35.116,RO94LLXD4898428859503781,MGA,73341468310
Lucențiu,Florea,8240413110510,1961-10-21,"Drumul Popescu, Babeni, 869345",0256 416 094,bc:d4:c0:e8:c3:5c,125.240.156.30,RO32JRPQ4257619413353639,UAH,9916386651
Lucrețiu,Tudor,6091002330218,1924-09-08,"Strada Cezar Dinu, Zimnicea, 911341",0267 022 316,c6:42:34:61:af:0d,70.82.255.50,RO92CAHG8340340761418385,BND,6965775291
Iuliana,Cristea,7560502120269,1960-07-15,"Bulevardul Toma, Babeni, 871310",0746 625 933,f3:71:58:5a:99:c0,61.197.232.98,RO30FJMA8353729106151875,AOA,60218250433
Maximilian,Nemeș,8331003124637,1990-08-20,"Soseaua Ababei Nr. 789 Bl. 52  Sc. 44 Ap. 907, Constanta, 682393",0260 477 449,18:2a:f9:75:4c:16,65.238.48.5,RO57HJMJ7922161489432435,UZS,71237941724
Adi,Marin,8460420241312,1933-11-14,"Bulevardul Viorel Stan Nr. 501, Ineu, 570927",0736 729 755,2b:31:dd:e4:4e:ef,26.126.31.182,RO51SLOI7100653847111092,ALL,76517653486
Caterina,Oprea,1900531513459,1983-11-26,"Bulevardul Florea Nr. 824, Tecuci, 268953",0246 890 234,a9:93:e9:99:78:4f,193.236.93.82,RO52UETA3928722553646027,KWD,38824173342
Lascăr,Toma,7450625193802,1980-12-16,"Soseaua Floarea Ionescu Nr. 78 Bl. 20  Sc. 61 Ap. 203, Paunesti, 930508",0243 215 073,63:f1:28:ef:10:8c,69.19.5.82,RO49RMWI3362161125051996,LSL,23831208698
Iacob,Pop,6990811373579,1931-10-03,"Strada Popa Nr. 248, Alba Iulia, 672954",0724 812 895,6c:96:ff:4d:6b:80,96.31.70.213,RO60CSQF0261484242797092,FJD,13770860228
Teona,Suciu,4650609182501,2010-03-27,"Intrarea Eftimie Nr. 21, Remetea, 106463",0262 673 193,42:cf:01:f2:04:59,168.241.162.77,RO72LFQA7858028361090366,THB,75263191407
Janina,Dinu,2000905160607,1953-07-15,"Intrarea Tomescu Nr. 751, Sighetu Marmatiei, 738249",0736 979 071,e7:54:c1:69:8f:19,52.54.255.242,RO96NZXB3601997500185999,ZMW,52136400983
Lucreția,Toma,8081015046027,1958-12-20,"Strada Jana Gheorghiu Nr. 233 Bl. 30  Sc. 23 Ap. 926, Strejnicu, 636480",0743 180 942,46:6a:27:8b:b2:2d,171.208.201.26,RO96YZBI0085239585135198,KHR,52166545771
Toma,Diaconu,2100331519779,1911-05-15,"Drumul Dinu Nr. 59, Beius, 463656",0722 057 937,75:34:e0:8d:b8:88,9.210.239.211,RO83HFKK9865539802577471,COP,49250458781
Adelina,Nistor,8070516288506,2017-11-21,"Bulevardul Dochioiu Nr. 33 Bl. 13  Sc. 58 Ap. 588, Feldru, 602666",0236 930 341,a9:45:92:82:3d:00,27.242.204.188,RO48GVVD0052082810109087,BSD,51152333780
Antonie,Pușcașu,8470130432386,1958-04-01,"Strada Barbu, Adjud, 314668",0759 958 288,3f:b5:0d:18:d0:d2,123.8.200.103,RO88UTFM0702888647619715,MOP,61497759364
Zaraza,Stoica,7780316092363,1922-06-08,"Soseaua Stan, Motatei, 370435",0748 827 781,c6:73:26:9a:d9:30,32.201.54.115,RO87YXLM5040885566333192,BND,35097549203
Ortansa,Nistor,3650609332801,1971-11-23,"Intrarea Tabacu Nr. 883, Otelu Rosu, 686646",0244 026 566,b3:34:69:ce:b3:4e,106.35.87.107,RO04NIPM5160686748569396,GGP,17229766371
Panait,Ionescu,4111110418221,1954-10-30,"Soseaua Andreea Stoica Nr. 517 Bl. 40  Sc. 26 Ap. 224, Negresti-Oas, 971690",0235 058 900,71:d1:bf:72:56:ca,80.169.250.254,RO49UQXA7752399094570144,GEL,85586550542
Damian,Diaconu,6940819390683,1919-06-30,"Bulevardul Oprea, Deva, 896833",0711 354 079,ab:c6:ea:2d:85:d9,206.205.18.122,RO92SLRN8937826897075200,SZL,73544051684
Lică,Georgescu,1451102146249,1952-04-20,"Drumul Marinela Dumitrescu Nr. 99 Bl. 13  Sc. 93 Ap. 962, Buftea, 117985",0724 849 409,c3:ea:20:e3:50:08,218.60.23.50,RO74RTBV8433768696948415,AWG,45470650033
Decebal,Dima,5040714390847,1978-01-01,"Soseaua Stan Nr. 78, Husi, 825925",0720 077 059,b9:31:bf:cc:43:f5,118.234.16.41,RO80KMIT6507374764104978,KGS,69256271027
Dorin,Preda,2090314132056,1951-06-30,"Aleea Suciu Nr. 917 Bl. 36  Sc. 71 Ap. 163, Horodnic de Sus, 351735",0234 840 401,92:a2:01:18:36:bf,158.159.130.70,RO16YTJX9220722696143877,DZD,32901540864
Mărioara,Manole,2201014206573,2008-11-19,"Soseaua Antim Ene, Sovata, 772592",0786 354 649,5f:5a:8a:20:97:0f,169.96.237.243,RO61CGYW3972592293257743,PGK,9601243296
Titus,Suciu,5820506302447,1947-03-13,"Drumul Popescu, Lumina, 819156",0772 072 073,33:2c:0e:ed:63:e7,33.82.79.28,RO02PVIC0304801057821403,BND,20825093736
Petrișor,Ionescu,3380929295125,1987-07-21,"Strada Pușcașu, Chisineu-Cris, 374494",0724 002 117,26:0f:d7:c1:35:63,12.7.50.172,RO77MLRK3620714913686860,TND,72977566145
Steluța,Gheorghiu,2950316428969,1932-03-29,"Drumul Stoica, Navodari, 415656",0749 980 256,9c:f0:1d:f0:87:19,218.54.65.145,RO36DUGR9879973204493738,IQD,94514127036
Romeo,Voinea,3390631032291,1909-01-10,"Drumul Diaconu, Videle, 345131",0739 850 433,cc:95:ad:7c:f8:be,169.159.107.129,RO59FPSX4732923531776855,LTL,83829893762
Sava,Nemeș,6890623137145,2013-03-18,"Drumul Mocanu Nr. 75 Bl. 61  Sc. 30 Ap. 438, Pogoanele, 792388",0767 963 231,f9:45:84:92:ca:cf,175.184.71.71,RO88ULNT0352191137431427,IQD,27409625140
Lucian,Popa,8161110284355,1950-08-07,"Intrarea Manole Nr. 683 Bl. 84  Sc. 36 Ap. 406, Sannicolau Mare, 368786",0785 669 987,26:de:d8:c6:14:9b,221.251.45.174,RO19PHTQ5156915146517849,YER,28883134264
Eduard,Ababei,5640613117473,1988-08-20,"Strada Mocanu Nr. 68 Bl. 23  Sc. 13 Ap. 934, Sadova, 666407",0242 932 463,ef:f9:1b:14:03:0a,185.41.245.63,RO06ALJH7687733038396445,TWD,35673656767
Atena,Stancu,1821121069307,1935-03-19,"Soseaua Lucian Georgescu, Timisoara, 660141",0761 114 286,db:6c:2b:94:ba:25,165.78.44.145,RO88PYDS4031110025427013,ETB,96430739534
Jenel,Stancu,8150131013403,1932-05-16,"Aleea Nicoară Dinu, Oradea, 666952",0260 083 032,4e:f5:6c:a0:2d:94,142.49.4.186,RO36TSMK8893611091694813,CHF,55352076184
Evelina,Pop,2091127188536,1961-10-11,"Intrarea Diaconu, Sabaoani, 847194",0266 671 245,8e:58:29:22:b6:97,193.177.77.163,RO82YHHK1678248196632260,DKK,43573594962
Nicoleta,Suciu,8940513160187,1996-02-20,"Aleea Eftimie, Dancu, 329460",0721 121 614,bc:37:3f:9f:88:96,51.164.148.56,RO54KBVN9520338536652058,HTG,79039764521
Beniamin,Diaconu,1030114131216,2016-12-27,"Strada Consuela Cristea, Negresti-Oas, 394197",0766 750 025,cf:81:1e:1d:9a:29,52.93.92.32,RO07IFFU9092075456140141,JOD,75370148815
Adrian,Tomescu,8981231136096,2004-11-27,"Intrarea Albu Nr. 916, Baciu, 108855",0784 905 647,c3:cb:a1:b3:cb:ef,27.233.125.211,RO03JYBS9097693072507851,SEK,40872025170
Sandu,Tabacu,5280711275801,2001-06-15,"Aleea Toma, Mizil, 956652",0759 369 420,a8:94:c1:86:1f:c2,99.182.253.146,RO55VPJF3764358904044075,IRR,52757316578
Bogdan,Aanei,7410411223818,1953-10-05,"Aleea Iasmina Nistor Nr. 49 Bl. 94  Sc. 76 Ap. 724, Giurgiu, 104820",0258 997 365,3d:b8:49:31:e9:d6,212.39.230.236,RO40XEEW0913561006177999,INR,34609244278
Marina,Nistor,7230225175648,2007-07-18,"Intrarea Voinea, Dumbraveni, 750568",0233 773 951,46:e1:8a:56:b6:fb,165.8.13.102,RO86SICO5865488149273146,KMF,73823413144
Pătru,Preda,1950425142365,2007-03-26,"Soseaua Dobre Nr. 235 Bl. 64  Sc. 75 Ap. 271, Uricani, 283530",0736 943 310,ed:69:b8:71:9a:2a,208.225.139.208,RO32ZEWA5199169760561902,QAR,36280287394
Gheorghe,Manole,7661020218759,1937-05-28,"Aleea Aurică Eftimie, Targu Frumos, 971336",0253 431 411,8b:38:d1:ad:51:ff,176.160.112.249,RO76DDCV8483894698246316,LKR,79635143863
Gregorian,Mazilescu,4771222273843,1988-11-29,"Drumul Nistor, Ramnicu Sarat, 198511",0743 387 492,82:17:7f:ae:d6:b1,18.4.73.157,RO71BELV4069632566043321,HRK,49269197450
Frusina,Popa,7180421119791,1973-11-29,"Strada Marin Nr. 35 Bl. 78  Sc. 69 Ap. 972, Hunedoara, 292837",0769 148 060,a8:49:aa:e9:99:d3,147.222.155.97,RO04FSDT6795594938267304,HNL,80271948160
Ștefania,Barbu,8680628316259,1939-12-14,"Aleea Giorgian Dinu Nr. 92, Sibiu, 239694",0242 762 063,aa:1f:75:50:be:fc,198.208.137.235,RO83LPFM1645580068091579,SVC,66635882814
Zaharia,Dinu,5660906115509,1922-11-06,"Intrarea Stoica, Mangalia, 137446",0737 536 354,34:6d:1d:f3:e1:f0,61.189.28.237,RO47CBDP6868845589415004,PKR,38723579751
Roza,Diaconescu,4460113314972,1989-02-17,"Strada Veta Diaconu Nr. 165 Bl. 99  Sc. 12 Ap. 158, Giarmata, 626795",0735 206 838,66:24:6c:3f:e0:1d,12.76.49.93,RO04LPHH4092003825879240,LRD,98595838771
Laurenția,Pop,3841129105599,1958-03-28,"Bulevardul Diana Dochioiu Nr. 95, Segarcea, 683542",0247 811 415,7f:2f:df:1f:ba:17,151.190.163.172,RO87OYZL6674770679871562,MNT,29681148264
Romulus,Marin,4130211026667,2005-09-05,"Intrarea Voinea, Satu Mare, 984703",0729 328 385,b5:17:ba:e9:fd:77,173.160.112.214,RO35BNFX2306465060008040,HRK,2740190566
Zenovia,Tomescu,2331228407843,1973-11-24,"Drumul Suciu, Toflea, 120589",0768 443 264,fd:a9:c6:26:30:9c,118.193.221.82,RO64MQCK2328948523143944,NIO,37596811112
Alexandru,Preda,4121221029134,1965-07-29,"Aleea Diaconescu Nr. 339 Bl. 62  Sc. 81 Ap. 375, Petrosani, 968323",0761 416 149,a8:49:e0:43:69:ab,218.232.164.2,RO21APDR8067036982124747,JPY,79750582497
Dimitrina,Stoica,7930306402522,1929-03-31,"Soseaua Stancu Nr. 362 Bl. 65  Sc. 55 Ap. 672, Mizil, 242819",0731 451 516,fd:39:3e:b0:6a:9c,15.45.129.64,RO96OEWH9912465582490985,XPF,70359026309
Laurențiu,Preda,7040629118771,1964-02-11,"Aleea Eftimie, Campulung, 851089",0251 052 158,11:bd:72:e3:e9:40,22.237.28.249,RO51TCTU2236048213996800,BGN,88822511418
Eusebia,Popescu,4250705434200,1960-07-19,"Drumul Ionescu Nr. 46, Falticeni, 120897",0248 880 437,26:e7:ad:7b:7f:ef,148.165.50.225,RO50TJPC7835929055561967,ALL,96815250536
Mircea,Eftimie,6790922429550,1953-04-06,"Intrarea Ileana Dobre Nr. 740 Bl. 93  Sc. 74 Ap. 584, Lumina, 583580",0235 671 427,2a:af:85:02:bd:e3,9.0.89.163,RO55BSGL7799639261669667,TND,34387099618
Adela,Nemeș,7750601331369,1962-09-09,"Drumul Dinu Nr. 41, Barbulesti, 618183",0764 864 517,19:8e:f4:3b:dc:86,191.112.197.254,RO11KKSA9400168065652719,CVE,12744325810
Svetlana,Niță,5980811341602,1995-08-31,"Soseaua Stănescu, Matca, 161958",0764 113 074,1d:0c:9d:d3:04:63,68.185.123.171,RO05FNQZ6973822191991707,MWK,56319538591
Nicolaie,Nemeș,4700123359140,1941-08-30,"Intrarea Vanesa Tudor Nr. 17, Peretu, 812904",0732 753 853,6a:52:66:57:36:ae,42.214.36.250,RO49OQSJ1799549603566330,ETB,90942538411
Dochia,Diaconescu,6630126019412,2011-08-11,"Intrarea Avram Nistor, Constanta, 500810",0721 768 162,a3:45:a0:d2:11:a1,140.137.107.191,RO03CPBD4556173365731106,AFN,82166649031
Eliana,Stan,2430124119649,2008-12-05,"Intrarea Lică Nistor Nr. 43, Boldesti-Scaeni, 238891",0260 750 345,16:37:b5:3e:52:3e,206.174.105.53,RO33WCNV7791688217895104,USD,39161473762
Felicia,Mazilescu,6071221080594,1973-04-19,"Aleea Ariana Dinu Nr. 208 Bl. 86  Sc. 63 Ap. 884, Segarcea, 505391",0746 893 956,89:0e:d3:64:d4:08,119.56.214.219,RO44RILN2321639758684794,UAH,14534430450
