iban,currency,balance
RO75WYIK6406731094623635,ILS,34180992184
RO64WAJO8158536380274656,MXN,94496669575
RO07UYCG1280302532797160,YER,57801999582
RO17XQHL9099757155348986,DJF,92961646158
RO92CUKW0525690347089446,GEL,64428821892
RO24PFKA0753553827470705,QAR,99082401509
RO74MTSJ2836254102428196,STD,72199531695
RO53OUIY5832167740967981,CUC,79665793946
RO22SAMT2028404051653588,LBP,54011622719
RO11EPKY4844254102689462,KGS,76652871143
RO41NMBD0179276780398099,XOF,93357680071
RO45GBGL8476862385246525,KWD,87183883572
RO25SRDH3108705771561628,LRD,17841377766
RO65LRHL1915037640581194,SCR,11645234793
RO84BYXT9168390817139391,GEL,99023709789
RO03UJDW2628621221022498,MYR,33660816489
RO02JKFD8249176728192152,TTD,25024461653
RO06BQIK9119628877240382,BRL,11626668363
RO75TGAL8117246739927490,DOP,28285970388
RO54ZLNS3963607400429807,MGA,29253327866
RO67KAMA2092668442507845,SPL,10624880479
RO47QPPN2447989419296551,CNY,17847865852
RO90OPZJ6628758558328759,ISK,76841668089
RO06BLLS8241813288642503,XPF,56734700406
RO69NXEX5202906947785857,BIF,22281617736
RO11CMGB5798684787994430,IDR,23088707403
RO21MAWV8620649708292708,JPY,3676970023
RO88NMZU6380520464159618,EGP,10099320765
RO11CKUU4128866379289930,BWP,76794259567
RO53HXAK2218459723320419,ZMW,53292350535
RO65CYYX2700283029206191,JMD,21012068669
RO26DNAF7199958874354980,HUF,39892972406
RO79EXWK5661376412486646,GHS,6451063621
RO11ZJOC3791608402429860,MUR,13584859527
RO98WFQS5335793521664380,MOP,5362474241
RO28VPUH3411011539717820,NOK,80567973025
RO40JJCL2062303163399758,BDT,88270737050
RO11NHGO6223468174465866,XDR,72992965698
RO16LTJI7532806997191486,SPL,74577481976
RO94VOZC8316562265577645,ETB,25285363483
RO67HXVA6489982406993880,DKK,78201271231
RO52ZXGH9843783380879280,ETB,93342414189
RO50OFZI6636790087556646,TWD,68852463288
RO28ZRFK2979263107883681,KGS,6244216968
RO49QJRJ8792643829608639,XOF,50479669097
RO67SNOE7817102223825528,AOA,88213674070
RO43FLHP6368217205483730,THB,56076673339
RO34DJBD5702272121085280,FJD,98427692543
RO20MSCN3245902993225944,TMT,12264891953
RO79JTYJ4864026085156657,AWG,93351426465
RO20NLDG8455768970319973,BWP,58680111110
RO20EEDK2012183173764142,BDT,62753198728
RO88RVLE7663835648660458,KMF,80020433952
RO41KDVE2624941219066680,CZK,6182665458
RO71CFIF7854872553543592,BOB,69478659405
RO02PUZP8511297195855128,SGD,39060895335
RO96HARB7114059961718578,LYD,89946800306
RO25QPKB1071431460260253,NGN,64601704288
RO41FEIB6593967451680963,BND,79810749319
RO93LJOE6822908554362181,HUF,27692939437
RO93LBTU9544153583689719,KYD,55390620559
RO28QQKV0124124156690960,SVC,82076059112
RO57HBNL6902004889988273,CRC,30306529897
RO12BSNG5091891362450174,ERN,60101280510
RO94PMQN2428087249016818,OMR,22087472513
RO88GYCW5829980596214679,MWK,1237076134
RO22XDTR9781340762808249,GTQ,3720065909
RO74GDHI6339418310148086,ISK,82137908775
RO02NJSN9672909676643051,RWF,1148181730
RO49MCQR1395984746409844,JPY,34609160071
RO25MBIJ7517068815002430,YER,40905123306
RO07ZIHS7950066835123566,PHP,11735881299
RO92VLHO2847830781840319,WST,47094793928
RO94ITKD6022938298711137,BGN,8449771786
RO14NYVV6962165638282685,VEF,9442677960
RO36SNBS8136227418970369,LAK,91701806078
RO48CWWF3928940190505233,UYU,96646989083
RO83GALL0765462419154142,KPW,93989857914
RO09MNQX3918327582660563,MKD,87084723052
RO67SYSB6872944318257642,QAR,55862724747
RO89RUMN1621870537660939,LTL,82939983944
RO39MXGP9476366823307143,IDR,81567956505
RO44WOHG8326890631180719,AWG,57193992111
RO38EGGC9927096843159601,VUV,72478790499
RO34DONI5399198029680740,XAF,78276840265
RO72OGIA1428416054544782,KGS,91262851777
RO65QMYG9181911263927319,MKD,41411774205
RO90YIHR5323433227081974,VND,21507719143
RO39JKER0707833550202627,AWG,18564984464
RO03JCMI1491704031076204,XAF,2559723795
RO32OVXN5153840150118527,HTG,1431431264
RO52UPGP7740621562476084,AED,61791857789
RO39EGNX6130035886314471,PGK,48220805905
RO29VTLC7079421127962018,MAD,27699686148
RO59LHVX3998335006034447,EUR,6728671773
RO08OLLF5750255183026691,EUR,11913561611
RO89LQFB5599724701763532,XPF,83500056920
RO67KLLU1084598719765950,YER,73760781293
RO85ZIQB3245369980742118,KES,22213016118
RO87CGRA4163471192567535,MGA,92862381198
RO91EFWX2272842734854659,ETB,4503390161
RO25SHKL0577176099947170,ALL,81659442574
RO44TIJK1448338866609491,BAM,46610556949
RO72YEFS7844550549988189,AOA,84283340683
RO69EBJC8526571065566078,CZK,92945315544
RO69FQXQ4673657189030840,MYR,77687800102
RO18WDEC6209473576370560,STD,48860349320
RO98YDUD0893941626360721,JOD,41569250334
RO93VZIG3143076291355763,BHD,64808321879
RO06EUFL2554746113161681,PLN,83575719338
RO02GLKL9056445789093316,FKP,77099664352
RO04EQGN9071847637456430,RON,29944048870
RO50WDJY7351524571331010,PHP,88535431191
RO48FMOR2222734822541520,ZMW,30222800791
RO36BEOY7787139044106413,SYP,12083794850
RO75MXEQ0480737092295121,NIO,59646913247
RO61DHGR8301158452362709,XCD,65033643032
RO05DNTY0690875591109409,FJD,66077853708
RO86YSRF3280379998514218,STD,57537010187
RO91FSDA6426046368713402,CHF,41385241153
RO18XQOW0675362473990890,OMR,21486140153
RO64JFBM0574582588423499,JOD,87588465895
RO15KRHZ3633288151254610,UAH,5654570832
RO96KMPU0130464198752849,KGS,85251627588
RO23OJVT8198918612859042,WST,98183462276
RO61ROIY2042331419787438,BDT,50294828248
RO54KQMB5588024373600054,SRD,13694421251
RO13NCCB7119997440236660,JMD,93741396500
RO14HOLR0713914324898810,PLN,27034981348
RO67VWTJ3765674814065274,UAH,26607690707
RO36VFHX3637664927094242,XPF,71943697478
RO25UDER8598062904294507,ZWD,31332736041
RO25XIDO7005267537754164,MOP,24677162863
RO56BNML4751867573756913,LKR,6107225466
RO25AHSJ8575158019942075,DZD,42387283418
RO46VZIE4437412113854126,JEP,89847406748
RO60RNJV4856407351207932,BYR,44228312420
RO94JQAT9479147209296367,LSL,42318612208
RO16LCKC8154255944482290,EGP,11405194150
RO73LBZM2701082711308402,AFN,9889851269
RO12ETFC0262412343610586,ZWD,70073132949
RO76NNMS5738675544279705,DZD,30863139961
RO38VDHF1550389414744976,RWF,91196044490
RO56KMUT3610071227069129,LRD,11930054264
RO82TYID3530353805067438,XDR,66221685015
RO96LEGO3674917832609366,KGS,60116483051
RO90YOQQ4538992976232138,BWP,11727912025
RO37JIVN6968483609745708,IDR,79528411788
RO41RKMY2778259251290087,MMK,93084821784
RO04VDFR5513380148761067,HUF,24871778886
RO25VFOC2218822741442751,QAR,59139057528
RO67LSTJ5251279465108847,VEF,61386877903
RO89OUEU9122888960808097,BGN,54768623507
RO25PVYQ5502602756238909,MMK,52982319142
RO62JUBB3199143587802010,KPW,53998337729
RO55GLMD2187798208984373,GTQ,4249594479
RO88TZLM1249037913002458,NPR,23101231964
RO70SLYS0813117018202782,SZL,5546439915
RO49EJZQ0225860505868345,XCD,62015171201
RO60ESNF7543897116689319,HTG,95413268778
RO21GQMU4191466739281730,SZL,85082222992
RO21LCJB3907862098578856,CUC,57306836989
RO04RRNW4931178993525411,HKD,37440368788
RO97MBDH3927026287347722,YER,85083992763
RO33EHAL4431645954756984,VUV,59000799737
RO87BUGV5346826832215912,ZWD,97176492254
RO19WXOD4882535172929250,SVC,88765750802
RO06ATEE6531275202838692,NOK,87442198561
RO60CFOB7494619720050527,HUF,6660328630
RO07WCPE0855973315073799,AFN,2097844158
RO80PLSQ7839898684917567,LAK,55533171115
RO21SFYT1040461904076465,GMD,10888281644
RO43FQUC7867702079582283,DZD,24154160333
RO42SOBI0571767210990412,MMK,68709085925
RO33OSYN2283481478912576,VUV,36314956159
RO59WUNI5763526141016016,AMD,40305677245
RO19PSNS3641172895975575,KPW,30049102583
RO21ILTS9262241440001233,TJS,74412355840
RO54DQME5211914065278595,NGN,54617170528
RO87EQEH9663604788306881,MAD,60177512215
RO49HXJQ6723581472406030,UAH,90139414128
RO63VMOI6889931999641998,SRD,99100120393
RO55SDCS9679613441700614,LBP,86178701021
RO64FPGZ8523723317786880,UAH,99953527475
RO95PEDW7894450482591290,ZAR,32135339987
RO23PYXL8261035748474913,ARS,93528121987
RO88CKWA0808872016172748,KMF,41445654565
RO32BRBL4372630659965272,VND,85223527213
RO93UTSO1831176762126030,MGA,90058885849
RO08HLMW0302966575833240,AOA,90936519653
RO51CRYR4692228762249467,CAD,26525869130
RO54VOVP4651899848288736,EGP,28380237651
RO77TCHS1401354975186997,ZMW,73153954604
RO59QMCZ2339526410689183,PLN,79828789430
RO19ZKGF3601545451438063,AOA,3570597189
RO28JSCB6926582325834972,ETB,70327592415
RO47FNVH8400976567030526,SOS,23685405735
RO87FYXM1749239365372080,GNF,75322185743
RO13GSQN7165382956571841,EUR,37089386203
RO34CHYE4858638876769094,KYD,76763867223
RO06BSDY3674036529430134,SVC,87815085494
RO10TCGD7955627469305215,KZT,17735504628
RO75EMNC5300163771056180,BYR,56019180956
RO39AVKN6915086696144261,MRO,709294627
RO97AHMI6443330363074867,JEP,98857294362
RO42OMOR5653674634735675,GIP,99137697286
RO31BTFZ9192016153280703,TND,99449159677
RO49ISEC2259820870480091,SOS,59011310016
RO84HFIN9574162693738124,BND,87197933088
RO02XRZR4000677303397280,CAD,55164742186
RO07XODD7936018373202320,CDF,6517497776
RO35DHIJ9177518387958722,CHF,60187239670
RO97MUXT3041853178984706,MDL,94804077884
RO36UODD0151414780801798,SYP,69818918460
RO94UCLV4439340028142913,INR,11778920096
RO02IBUT2502358475459391,KZT,69282015383
RO83KNWB6164225716007953,LBP,701086837
RO02RZFE6369626361136523,ERN,3987254567
RO96NWLL1421490453991427,BIF,17741110192
RO48MPLO4491848042953108,EUR,74529962168
RO81CQMM8751418466641727,RWF,49739524209
RO28ANYO3074227822455047,XOF,57543275857
RO26FFWM0684667180871434,FKP,11062024636
RO42JLRZ1879628486953911,IMP,28891105172
RO75QFEN8036922085113216,JMD,45386244842
RO63HJJU1693490889511080,JEP,32376806402
RO79KHTY7176459452902499,QAR,86327370089
RO75TECN0520357939100060,GEL,93946165365
RO44AUCL8678129781561259,IRR,98536135308
RO12JDWE1866544420732648,TJS,86650091651
RO97ITLJ6589733140200457,CRC,91476908755
RO80KVTI3814165212463414,SVC,5801018314
RO39LWDY5027202680120282,COP,97630874910
RO60VPUT5002731501746774,HUF,26139936274
RO33DOHU2374742146101558,AUD,95719775682
RO52UDAF8081629168086825,EUR,13982056603
RO94XPBH9668382948919534,GGP,57598657878
RO19SGOE9541513582889696,PEN,18925478627
RO20HKHZ5742764479588082,PKR,68025362715
RO28ZDBO7888240800004512,CDF,31210752453
RO22QXLQ2025622937575751,BND,35333999261
RO33YXFX8792820012806015,PEN,10714955410
RO95KEQK0409334087946590,AED,19346407590
RO75IWGN3627469217282496,JPY,44614273723
RO11DLUH1261777718608087,CLP,4069480986
RO59OSNS2900828883796920,SAR,6035942095
RO95IHRJ7009732933220247,BBD,38666196604
RO65WHHW8412997224304937,MAD,75470386781
RO27BECD0449287673645114,INR,89909867581
RO32MXXV8717068430754211,GGP,62798663793
RO60AWGD9034141612452745,GBP,18120766946
RO69IGOG7159119488790186,PLN,76659091295
RO76VSGN1017935411149557,SAR,848696775
RO80XKGW2588943703790061,HNL,18637552665
RO55EIID9163164131163484,LRD,81211945325
RO72NWIC5984164203329184,HRK,20515117589
RO79BSSI5732322379721289,DJF,43106251764
RO87YCNV6634071749190500,JEP,5445097235
RO62CEQQ3158359627440082,KYD,20285635880
RO09ATLC4198504172857409,KGS,16871408584
RO53SOVB0709515113909929,RUB,14207035077
RO29YAGN8750204125736819,SEK,78643930464
RO03BACO9787035437055553,CUP,21100836633
RO97VLMD0224293372083976,XOF,57798059995
RO31NPXX4105042398389589,DKK,6921242934
RO39WQBZ7462743486989508,ZAR,54537015283
RO80FNOK3433495806124205,KGS,53315234384
RO48GHII4238105549468387,ERN,17526039749
RO95EJEU8436548677654381,TND,15325313066
RO83WSGY4590270333750905,BWP,71384994948
RO55NYBL9481471286870350,PLN,50826693955
RO85ZVRK2762444258786854,CLP,15555520826
RO73DVFD7273728652701485,CZK,27450345761
RO09DADS8817306779845590,CAD,51254551808
RO51EQUV0108517787970660,KYD,37459076020
RO42GUSV5607291740679247,RUB,4116879908
RO92OWLV1107438808026215,ALL,12021669237
RO72TJSL2513194039082864,BSD,75830906667
RO53CBWY1492904796118624,DOP,34705028621
RO91MVNU8407212517316690,KES,95052454508
RO94DJMI9562167406434321,RON,62035870279
RO18NUJV9188682081130267,AWG,63001164994
RO22BNQD6862815695986791,XPF,34250001355
RO08WHEG5308048510825108,PHP,17459341202
RO55IHQZ9079082283600765,SHP,72309625125
RO18IKTK2880286412277211,BRL,56504100125
RO68ENTI5845414099375635,CHF,55762047530
RO61FVZH4715998138076979,FKP,65521634602
RO54VMTJ3540194802254279,BYR,74468323484
RO36HAAV5295432923470783,GNF,63002015932
RO09XQRE1151575002414856,MUR,58818106953
RO17XIQU9557300897573888,LSL,92957825330
RO09BQBW9169135250062654,BAM,33309937399
RO69WETN3257502567825682,IQD,24359993994
RO40MRRT5040823091198973,MRO,98252974472
RO88OJCX4647589448341954,ARS,41083253703
RO92ZWNL8989653112276204,SGD,18916925464
RO75JXUG3511942048221741,ISK,52442540149
RO08WXDU5107387020570493,CUC,26272302671
RO48VFSL4732450696515826,SHP,8899088389
RO58IITG3244754208684878,AOA,22262736414
RO05OPLE0787938834636901,GMD,15538681577
RO67HJAT0720272409833675,CHF,12409549400
RO57OJZC8611334104189752,VND,71816424457
RO23LKLH0730061574662648,PHP,14599369157
RO87CADP5939257091060073,DOP,93912702471
RO32XLZN0811982831533608,QAR,88627377116
RO70AGBP0686479915293702,VUV,65800383625
RO15CKMH6958458163301403,SDG,92618959320
RO36BTVP8695628256367788,BHD,86647672327
RO46YBTA4002390477814392,CUC,8442277297
RO64QBPU2468485106155985,RON,35616244083
RO10CQXH7830355180894287,BZD,57899737927
RO22KQZF3374811609637413,SGD,26716591204
RO61TGCP7601584396282070,AFN,1865792623
RO08XSUU0674739882073527,VEF,6940100609
RO18BIGB1313020847013165,LBP,15472278538
RO24EWGM1228496803481652,BND,30715891952
RO58TFVK4012733722195750,IDR,46893135820
RO82JKKK5162361976997102,BBD,80618250962
RO87NEVQ3256321476831843,RWF,7127609025
RO60UYRF9240184753000964,AED,20571649415
RO86PXMY5757159795860102,GMD,65131480111
RO86RMPF3307829638117751,XAF,59802669265
RO11ARKD4733951606468745,THB,8617477636
RO11UWDT2686618456151546,ZAR,11195403384
RO36PQLC5700453686297327,GMD,82233784444
RO56RMEY0390449420353267,RON,30673837440
RO93MSBJ3289362160993252,TJS,28054923507
RO03AEWJ9503643466782015,HKD,85395457528
RO95ZTID5644357650826934,ANG,62071962372
RO75PRAO4005302741922372,MDL,33768187222
RO89ERUV2583477591390406,SOS,7276417618
RO40TBHU5543526148103305,KYD,95638970637
RO74HYNL0615102379791641,KYD,86828879228
RO08PUZJ8924156857270314,MUR,11630293032
RO62LHFE5887056861547806,THB,31016033592
RO56ZZUZ7798139129312812,GGP,3937618577
RO58HVGG7380601807510408,BND,26846706436
RO08NFXE9532604216841627,KMF,87692564727
RO49LCJG5189030943445695,KPW,27626538178
RO84JJVG8276934296054759,CLP,73204643292
RO66KVJQ5097203532475144,IQD,25830591816
RO78LZEG1671112216830389,TVD,72275306609
RO04DMGI2745903665224587,PHP,58809436980
RO94BLMD7044699117794687,ERN,54703735042
RO23VTDL8315278724292576,LSL,93081477470
RO79QTKA4330905899879537,AED,38697647565
RO81FXWJ8808124044615521,RWF,36047506407
RO09RIFD7624215507354060,GHS,39315609219
RO09WMGV4764225187964003,BRL,40484017872
RO14MGXJ3129662805234837,ILS,42315387710
RO20XYIU7928339732566971,EGP,13121572920
RO75HNKV6486854479086426,BGN,13806229277
RO61XMCO4921071245641007,XCD,89633429711
RO23EXPK3392692206733897,DZD,24237932836
RO28NFQB8964711657469647,MAD,27855612841
RO78FJAW0098398580036084,NIS,71115137425
RO85AYEP5992353874630917,NIS,13936231368
RO56BUYN8862889870085575,BRL,69805756889
RO80FIZP2683877635034846,ZAR,85292909163
RO98PRGC7520289215132308,TJS,86873474308
RO95NAWY2392139065505928,CUC,52315383576
RO52NFFM0365841031576033,LYD,24759888353
RO36LSJI5895102637950785,TRY,36319593085
RO30TAUI7466042102085318,NOK,83617965070
RO10BQCV1817379737575701,MMK,34609583645
RO32DNHA0828662448323359,ZMW,16394438536
RO39OJGO8009438552798355,UZS,78663329391
RO02SLNW6796316304844415,NIS,18823680595
RO77FCXO6577019088708931,MOP,3829243954
RO93SVKP9634450912972525,LTL,16608641142
RO81SVAL9435839132918719,BND,87419282564
RO35KDJR9424750901339422,ILS,26694772719
RO10KNZP2030914476615180,SPL,24643243487
RO10CTJJ7533331537480334,BGN,65534591990
RO76ATGT0544091240632042,BWP,1295980255
RO17BRCY6507966943092293,AMD,47149811756
RO19FGIS7172157761483363,MRO,97629331779
RO74KMVM9182187754615792,AOA,19448630752
RO28WHQT5003275510057704,KWD,38211638714
RO45DNWL0158856780367663,KRW,59542152707
RO92WFPE3730954686512472,JOD,97161122159
RO45NVEM0559016609810624,SPL,9164179114
RO85TRGK8030277288352621,SRD,84667861862
RO62VNBZ2732958119262802,WST,83158158732
RO87SDUJ0743291239961018,MRO,57181096985
RO90MTVC8049473258666375,SEK,21529713367
RO73YSTT4515821082776125,TRY,64769872269
RO20ZBLE9373491719560061,LAK,78965092669
RO74CMEL0235011199695655,ANG,50560594103
RO70FSNY0077528587870848,SVC,1070626934
RO38KXLG2209203986320384,SEK,90255143331
RO30RTEX3251186406065229,BGN,12070272202
RO13XVNW2757707310370607,RSD,81039981492
RO69BHHT1903961913914056,SCR,49683713703
RO51DHMC7731141075787050,TOP,94302517323
RO23WUCO6907829305152242,HTG,46737220280
RO40TGGJ5018046171238586,ARS,642009698
RO97CKLQ0796438715732335,XDR,26576491812
RO49NDVJ5143405169470771,TJS,29179928574
RO51YKJD1684937710063594,XPF,54858473831
RO81TQHP3951736020151508,ERN,41671141328
RO60UYZP7291629642564129,XDR,28834555328
RO45FBMJ2284509307981904,ZWD,64469722930
RO98COJB8624192442968762,UZS,8564593683
RO56VMOO2116143348180199,EUR,93911897570
RO21UQZB7322911421500778,TTD,26491120661
RO24RFFK8724527841754831,CDF,90122241337
RO39YTBB0162336727508294,SBD,67950862415
RO96QRZY9136693946838036,ISK,96887562989
RO28LPCA4126655460793700,KYD,36178114446
RO48FOYN7412132054111946,KRW,4717942945
RO43UDVI7788069283796942,XPF,52092405845
RO54NFWU9604952200834305,YER,60224119972
RO88YOJE2155726354558658,GGP,71886188254
RO38AZET2564094875185971,KPW,14913265894
RO23IOAR9603844013645038,GTQ,38417816189
RO72GWKG2113549195708459,FKP,32442038508
RO04CYMD7587456684716807,LKR,59586999898
RO29NMMQ8974971929341183,YER,85868876131
RO23ZSSW8228192572090644,KWD,94248298748
RO83WIXL2001466279593581,VEF,95156314490
RO74MYEN5465665456516347,NGN,52103014887
RO79JYVY4897572678760186,KMF,44689492714
RO11SPTF5850199491252644,XAF,68735710999
RO13QLTL3939248938108189,ZWD,76048437284
RO25QZUZ0284766646728999,INR,91075450719
RO90WOWI3719070525381518,JEP,71611398631
RO49AJFV9488585497642923,AWG,83350928989
RO21JVLD0347004780965504,TOP,3196192841
RO07ZZAZ8592178599735894,BZD,12986335325
RO38EYPH9267115842577072,AOA,87597785986
RO64RGOI0189699228536743,DOP,40312483837
RO03AWRH9371863681114985,RON,24759415415
RO26IVQL9531273596338354,NGN,18853002951
RO95QOLV7360858060594028,RON,57079426822
RO45OAPZ9448647857143844,SAR,93487665979
RO72LPJH7853054882290367,KZT,28005007573
RO97YQJC2400216761234803,PHP,72159917565
RO80KKPS1498586062284794,AWG,39610348541
RO72FJXJ7146029721235751,WST,60719032379
RO36HEUG3680974657073157,PLN,10307026227
RO77EQXY4808370137414004,CZK,92365178943
RO24WFMZ9762136073097799,XCD,97441090683
RO05EZSJ9336535820577429,TVD,73326558069
RO06EVSP3632018830090647,QAR,73126015973
RO33KDEZ6122531846662333,BBD,63061956513
RO58WCUO4091236829673334,SLL,64484330832
RO34LGGR1252142635319144,DJF,72562869481
RO50YWDU0875045010009789,GHS,14339440893
RO11GMAS2709714588064273,BMD,59543576590
RO09TTMR6021509505316291,CRC,11613821771
RO13LRQB9494292623831205,XDR,58248890939
RO55OOIC6275892976130584,CUP,53271744505
RO97VOQZ2327348272426148,CHF,6795226941
RO56JIBD9508408276868405,ILS,14118808515
RO96WUMQ2307005502982089,COP,70544770992
RO76LPRF1351713389718329,QAR,17042466717
RO28MHJQ2416109314734586,VUV,21987634662
RO36ZKGH3702391669076525,KWD,31222526620
RO54SGDE0991808226761414,DZD,82924387759
RO27DRTJ0121932988284815,BRL,27289079729
RO31MIWY5023102588949249,LBP,35588571023
RO88CIPP0653420512525208,GIP,79222438364
RO04RZMG9547934985248765,IDR,88999321685
RO30OGEA3690104679837128,KGS,55818247753
RO21MQDD6552748856339557,FJD,32326374557
RO87MXJB9799860810568486,XOF,70461964474
RO34PFJX8424485977513319,PYG,51149368979
RO90HYXL1522733087181068,ZWD,6118752554
RO13EBHA3121822550098015,TND,84438443067
RO62NORL2405054485264075,MRO,49662993416
RO76GUDI7962390378864799,DZD,46712681090
RO29BRSQ3288548156369525,GBP,58445986415
RO41RLHS9022026261700591,KMF,254468936
RO59FFSA7798845190993560,FJD,96933320901
RO11FUJX5791635476440438,UGX,30783769455
RO74AOYM0276479368783906,NPR,21621444665
RO70DRDD9046656985716620,BTN,80996893324
RO43OBPI3853961087742021,UAH,31279925488
RO47JIHU4084749431776013,IRR,77308899277
RO65IIWF6286893972416107,GHS,98174856442
RO65YIYP4043445111049498,MUR,75084677131
RO38YXAD0607327295027740,MGA,97331245668
RO45WJPR5635560157808884,AOA,57236152287
RO23JCKJ3343505719388359,MNT,52259707958
RO54TXSY0729071056198630,XOF,24957435651
RO83JLWN2897975480716627,OMR,4254820726
RO04LZLA6365015854193193,BAM,81016097181
RO49AQNC6813171358884764,GHS,66827722912
RO77HXBA3286137364124508,WST,83757370416
RO40GFKV4182901745655029,PGK,21758012060
RO58OWDI2992513800948903,LYD,34149582490
