first_name,last_name,personal_number,birthdate,address,county,phone_number,mac_address,ip_address,iban
Monica,Marin,8100306086200,2003-04-28,"Bulevardul Suciu Nr. 696 Bl. 10  Sc. 69 Ap. 387, Mangalia, 572195",Teleorman,0754 940 869,fd:79:27:2d:36:ea,168.58.179.207,RO08CWLZ5835318580900625
Petruț,Georgescu,3310114148925,1961-11-28,"Intrarea Dumitrescu Nr. 89 Bl. 47  Sc. 33 Ap. 165, Focsani, 190860",Teleorman,0751 684 769,fe:11:92:30:eb:9b,80.224.29.134,RO93AMDS5494330683169243
Doru,Aanei,7900430341681,1973-10-07,"Soseaua Georgescu, Baia Mare, 448837",Vâlcea,021 575 0137,ef:aa:3d:eb:4c:f0,175.109.156.39,RO39JDXJ9541371371925772
Antonela,Tabacu,3020209420453,1987-09-11,"Drumul Manole Nr. 763, Strejnicu, 913524",Neamț,0731 479 729,49:7f:f0:62:1e:00,201.220.32.195,RO16WZII7557037340478325
Pătru,Diaconu,3620202160394,1970-11-26,"Intrarea Gheorghe Ardelean, Baciu, 877642",Bacău,0788 686 468,9f:94:e0:48:08:94,10.126.183.240,RO90YNEX4673009592855183
Vlădelina,Pușcașu,5071224467909,1923-05-03,"Intrarea Floarea Tudor Nr. 22 Bl. 10  Sc. 99 Ap. 867, Dragasani, 160803",Sibiu,0764 034 855,b0:44:46:92:79:6d,155.149.150.170,RO88MBBM6429428971641178
Răzvan,Ene,8970320392282,1944-11-29,"Strada Estera Preda Nr. 926, Nadlac, 170710",Maramureș,0731 672 346,7e:00:74:c1:79:1f,92.94.184.64,RO14ISEZ7889329071211230
Alexandra,Dochioiu,7920716208390,1970-06-08,"Soseaua Ababei Nr. 739 Bl. 62  Sc. 50 Ap. 362, Sfantu Gheorghe, 220049",Olt,0250 136 460,11:5f:9b:cc:9a:00,45.124.156.42,RO42ALFR9708684309731831
Lucian,Tabacu,2600630044314,1967-05-06,"Strada Aneta Nistor, Toplita, 105164",Cluj,0743 205 009,71:44:67:4b:4c:9e,214.242.246.136,RO86ZYSF9012876255241384
Aristide,Tudor,7231001232375,1951-02-24,"Bulevardul Sava Niță, Sebis, 515670",Călărași,0232 193 217,02:17:c2:ce:3e:4d,72.121.82.161,RO91OLBU4715219738897540
Marcu,Barbu,6551014341428,1981-10-07,"Aleea Ivona Florea Nr. 90, Mangalia, 180429",Brăila,0769 365 877,1b:bb:b6:2d:6d:96,157.76.123.0,RO37IVPB7647563089834012
Lucreția,Manole,3470302093161,1997-11-26,"Aleea Toma Nr. 59, Pancota, 387069",Hunedoara,0238 356 708,9c:c9:8c:e9:74:47,175.30.121.18,RO30NCHP5732738037559109
Safta,Dima,4470931126651,1954-06-09,"Strada Estera Dima, Raducaneni, 696717",Gorj,0268 573 488,a5:5c:38:4b:d4:ff,184.154.33.195,RO11NCCL4081947685732746
Jan,Stoica,7481113157428,1971-11-15,"Bulevardul Suciu, Alesd, 299781",Vaslui,0265 338 442,9d:77:e6:03:fc:0f,15.148.126.170,RO02XAJO6876164708026837
Cazimir,Diaconu,3020211230068,1922-04-14,"Drumul Niță Nr. 740 Bl. 92  Sc. 31 Ap. 451, Brad, 868435",Brașov,0261 075 684,0c:c6:8e:90:a1:f3,11.130.64.181,RO77VUQL4116032452774634
Jenel,Nistor,2760120034271,1982-05-20,"Soseaua Stancu Florea, Iernut, 894966",Bihor,0739 099 112,2f:48:26:9a:2f:d3,6.108.205.239,RO56SJEB0786899727975366
Gicu,Toma,3640709057030,1966-05-18,"Aleea Monica Mocanu Nr. 90, Aiud, 660626",Ialomița,0748 029 795,b5:46:28:00:d6:5a,136.247.127.169,RO39FNMB2199941930818961
Claudiu,Niță,2340223029291,1926-02-12,"Aleea Voinea Nr. 808, Tecuci, 222198",Neamț,0250 746 883,7b:50:e2:a5:01:b7,17.76.246.36,RO24KEPZ4527952319656621
Pleșu,Barbu,8350620141150,2024-02-29,"Strada Roza Dochioiu, Vaslui, 846824",Vâlcea,0772 194 020,d3:79:92:c9:72:c5,96.68.124.226,RO86CYJV0463656890453719
Cătălina,Ionescu,4880828240397,1941-02-28,"Strada Toma Nr. 59, Ploiesti, 878430",Mureș,0729 606 319,7f:7d:8c:de:2d:ce,71.183.146.30,RO30JOZD1454492977986868
Carol,Dima,4400520194675,2012-09-26,"Strada Nistor Nr. 75, Fundeni, 505617",Hunedoara,0765 853 249,f8:1e:e1:3a:f8:90,155.100.215.169,RO46ZMSP2101188146103055
Iulia,Oprea,8091025286821,1991-10-29,"Drumul Achim Diaconescu Nr. 870, Giurgiu, 141473",Prahova,0760 987 636,e9:38:c3:87:d4:31,137.0.57.227,RO15CMVL3514519022115532
Adrian,Niță,8480311152861,1983-08-25,"Soseaua Nichifor Dima Nr. 47, Cudalbi, 130320",Caraș Severin,0253 524 577,b9:b6:3d:89:7b:b3,120.49.254.226,RO79AUMG0811381788845702
Domnica,Diaconu,3991119162556,1978-12-27,"Soseaua Niță Nr. 93 Bl. 20  Sc. 39 Ap. 277, Saveni, 757470",Suceava,0256 234 207,4f:f9:06:28:98:42,2.60.120.225,RO63SCYU7719250413344347
Romina,Gheorghiu,4740511143852,2018-12-22,"Bulevardul Cristea Nr. 14, Galati, 385091",Caraș Severin,0241 883 313,08:cc:4f:55:a9:b9,43.156.12.136,RO98GIIN3050049636225747
Nicodim,Marin,2911026516228,1923-12-05,"Aleea Marcel Ioniță Nr. 74 Bl. 32  Sc. 10 Ap. 685, Tudora, 444472",Satu Mare,0246 636 518,36:ac:89:68:4b:ff,171.32.239.210,RO21RTEC3845994728977326
Adelaida,Diaconescu,6360613196890,1975-03-06,"Strada Suciu, Schela Cladovei, 251677",Hunedoara,0248 223 333,e4:7e:c4:05:0d:dd,223.143.63.44,RO18DDYJ9091564607012531
Camil,Toma,7580117195278,1938-06-29,"Intrarea Iancu Ioniță, Schela Cladovei, 305396",Giurgiu,0768 951 512,6f:f1:35:eb:73:fe,158.234.191.255,RO48NPLI0249396571777864
Camil,Dochioiu,4180831030843,2009-11-09,"Bulevardul Dobre Nr. 46, Anina, 528264",Arad,0780 514 279,41:c7:ef:ce:39:67,149.217.180.149,RO92PNKG2353942631954734
Dumitra,Georgescu,8870527129007,1918-06-05,"Soseaua Cristea Nr. 65, Ineu, 498767",Bistrița-Năsăud,0720 599 856,ce:22:05:a4:4a:10,174.176.202.250,RO84EDMI0157399597043369
Horea,Ardelean,2670520062815,1974-06-13,"Drumul Ardelean Nr. 140, Teius, 971930",Dolj,0721 478 788,ac:fa:3a:8d:72:60,155.70.248.18,RO10TYAA2525360403379012
Anda,Barbu,4490328332261,2018-06-17,"Soseaua Silvana Preda Nr. 494, Rasnov Romacril, 587216",Dâmbovița,0253 809 472,eb:f6:e3:1c:e2:3b,188.183.63.116,RO80CAYS2817341689720691
Elvira,Barbu,1800612078706,1986-08-03,"Intrarea Jenel Dima, Balotesti, 190992",Sălaj,0265 681 110,62:28:56:1e:a2:ee,184.126.174.70,RO95FBQN7711722187119071
Ianis,Diaconescu,3071216215092,1947-04-18,"Bulevardul Ionescu Nr. 778, Cajvana, 929594",Mehedinți,0764 562 590,ae:97:f8:2f:e1:68,192.132.115.114,RO11QTBM4851853769433052
Matilda,Niță,5420630435367,1930-07-03,"Strada Mocanu, Stei, 612882",Giurgiu,0720 232 193,c8:c9:3c:4a:42:88,29.8.71.245,RO59ELEX8826266163277744
Cedrin,Ene,4661123282763,1967-04-26,"Strada Lucian Oprea Nr. 459, Constanta, 947441",Hunedoara,0239 377 894,2a:3d:d7:f6:7e:50,93.42.96.200,RO68YSVB7571679579948375
Casian,Marin,5401020424592,1972-05-30,"Intrarea Nistor, Targu Jiu, 367797",Gorj,0251 664 932,78:a7:33:ef:eb:80,151.233.17.82,RO35UAZE7468954927244344
Relu,Tomescu,5221001328064,1959-03-17,"Aleea Toma Nr. 339, Vulcan, 154301",Sibiu,0742 685 378,35:ce:33:cc:94:41,94.74.53.243,RO04UFIJ2172075578505520
Bănel,Florea,3710123437549,1989-06-09,"Aleea Tabacu Nr. 432 Bl. 82  Sc. 14 Ap. 133, Alba Iulia, 581658",Arad,0258 335 017,0d:22:75:4b:d1:0a,183.164.193.188,RO55BXAZ9098456392098035
Varvara,Toma,8910719222021,1999-05-15,"Aleea Cezar Albu Nr. 38 Bl. 43  Sc. 31 Ap. 242, Targoviste, 226489",Cluj,0758 022 397,5d:2c:0d:61:79:bd,67.181.44.29,RO66VXIR2178336066736624
Livia,Tudor,7831214182990,1914-06-27,"Aleea Toma Nr. 241, Covasna, 926525",Arad,0256 947 349,fc:f2:55:91:c7:c8,200.127.26.9,RO21EEEE0195676735038300
Julieta,Cristea,2430818379423,1999-10-29,"Intrarea Bianca Diaconescu Nr. 54 Bl. 89  Sc. 37 Ap. 446, Savinesti, 608158",Vrancea,0732 282 093,f7:20:51:3b:b0:44,159.126.185.101,RO71LACG5755252908094945
Diana,Dima,4530115410790,2001-09-01,"Aleea Tomescu Nr. 70 Bl. 99  Sc. 26 Ap. 600, Podu Iloaiei, 570176",Brașov,0780 716 612,fa:9e:35:82:94:8c,141.66.194.169,RO89ZELP9242064339422115
Sânziana,Eftimie,4900430036586,1960-10-28,"Strada Ardelean Nr. 88, Galati, 853254",Harghita,0771 906 130,7e:a6:3e:5d:54:50,217.166.66.125,RO93VOYV4052992824328411
Andrada,Popescu,5570419413671,2019-12-11,"Strada Corneliu Barbu Nr. 529 Bl. 53  Sc. 77 Ap. 362, Corund, 574353",Timiș,0254 941 153,74:38:b9:70:09:3e,37.46.100.39,RO77FTPM1688933184890887
Achim,Georgescu,5200229195241,1911-03-23,"Aleea Mocanu Nr. 534, Cajvana, 289518",Vaslui,0248 155 564,96:10:32:38:8f:1a,208.213.215.14,RO95SFZF7465401732024604
Aurora,Stănescu,5830919102858,2007-06-01,"Aleea Stan, Tufesti, 965812",Alba,0786 103 058,32:25:c8:d3:6b:b3,51.42.236.79,RO31CSQB9847909175532319
Vlaicu,Preda,6700225529220,2017-01-05,"Aleea Florea, Brasov, 430211",Călărași,0745 651 515,17:80:67:75:45:f8,106.158.250.29,RO62HUOC3831194801424460
Ligia,Florea,7130114237323,1910-12-21,"Strada Sorana Tudor Nr. 87, Covasna, 859833",Vrancea,0254 072 731,b2:36:4d:b5:da:aa,9.81.186.215,RO19SMCK5037830499708432
Marina,Nistor,3410901013825,1962-08-07,"Drumul Stancu Nr. 795 Bl. 63  Sc. 99 Ap. 513, Rasnov, 570792",Covasna,0263 885 171,90:5c:3e:19:8b:bd,186.188.79.44,RO71FITS1579758753380088
Lăcrămioara,Florea,5061003252146,2002-02-23,"Drumul Nemeș Nr. 106, Pancota, 916137",Brașov,0262 155 697,0b:a3:b6:68:41:fc,112.3.86.217,RO72JXEE4422539595784819
Celia,Voinea,8390323272677,1940-09-05,"Soseaua Veta Diaconu Nr. 11 Bl. 99  Sc. 27 Ap. 237, Galati, 498780",Vâlcea,0267 755 875,dc:f9:44:59:70:a6,84.79.70.54,RO77DHGF0754557040939833
Angel,Mazilescu,6770115139041,1954-02-04,"Intrarea Voinea Nr. 98, Peris, 590470",Maramureș,0727 543 203,c1:97:96:23:b5:9d,47.64.138.224,RO19WWTY9813824589258555
Nicoară,Popescu,8740423460657,1962-09-27,"Intrarea Preda Nr. 99, Sancraiu de Mures, 141890",Satu Mare,0264 403 948,80:17:10:ac:c0:67,207.146.199.234,RO47DLSM9226364582314653
Clara,Voinea,4950628254601,1951-05-06,"Aleea Robert Ionescu Nr. 675 Bl. 36  Sc. 51 Ap. 368, Miercurea-Ciuc, 768242",Maramureș,0788 885 503,39:b4:70:b5:b6:72,129.254.81.41,RO89HARH8339737208916261
Rafael,Stoica,7350213292117,1994-08-06,"Aleea Dima Nr. 377, Petrosani, 270290",Teleorman,0760 907 913,81:43:bc:ab:9b:7e,125.188.216.212,RO75QIXA8667215299422802
Evelina,Diaconu,5990711460946,1917-07-25,"Intrarea Haralambie Marin, Marghita, 290553",Arad,0265 048 408,08:a0:0e:50:ce:7b,85.68.197.215,RO37XCSZ5535715336206031
Emanoil,Niță,8831223190788,1971-01-17,"Aleea Eftimie, Otelu Rosu, 715785",Hunedoara,0769 982 535,9b:ed:11:a2:91:03,184.135.76.25,RO76QHGT7994285869151467
Aurelia,Ene,2441223399152,1961-08-26,"Drumul Florian Nemeș Nr. 260, Rosu, 716572",Sibiu,0745 327 051,99:7d:0c:d0:c5:9e,37.150.81.238,RO75BAGA3901114504648766
Marin,Nemeș,8510510431262,1953-11-16,"Bulevardul Gheorghiu, Focsani, 489800",Hunedoara,0746 432 973,85:98:18:4c:fb:58,5.164.119.204,RO46UKJX3222124439396575
Marina,Nistor,5931220514606,1974-05-22,"Aleea Preda Nr. 83 Bl. 10  Sc. 70 Ap. 832, Harlau, 589931",Maramureș,0258 142 177,5e:1e:14:7e:be:a5,22.189.177.158,RO89EOIM8397057916691481
Ruxanda,Mocanu,6281224123557,1973-10-05,"Aleea Marinela Pop, Targu Neamt, 494253",Brașov,0745 468 791,70:52:88:c2:c0:4a,197.64.107.208,RO61KEXA5397573841035129
Marilena,Barbu,1940529174113,2013-05-11,"Aleea Albu Nr. 831, Campia Turzii, 614538",Caraș Severin,0755 059 159,7a:b6:3e:92:62:3a,207.235.184.170,RO96QHVC3109215641960586
Olimpia,Tabacu,7210810359988,1970-01-11,"Strada Aristița Ababei Nr. 264 Bl. 39  Sc. 24 Ap. 677, Corund, 697149",Timiș,0729 994 182,dd:a5:c6:29:1a:3d,177.115.125.125,RO14RYWC7624053092627442
Măriuca,Gheorghiu,5350906162094,1944-04-17,"Strada Andrei Dochioiu Nr. 87, Nasaud, 660493",Bistrița-Năsăud,0780 835 275,1d:77:5b:d9:40:3a,188.83.141.231,RO61FSTC9741892755372407
Maia,Preda,8320525374881,1979-01-30,"Intrarea Toma Nr. 902 Bl. 36  Sc. 37 Ap. 488, Voluntari, 195655",Vaslui,0251 325 088,a0:b2:02:dd:a0:37,25.36.253.223,RO43WPYS8987258010448713
Bartolomeu,Tudor,7471213198037,1939-06-24,"Drumul Pătru Nistor Nr. 453, Sovata, 951058",Gorj,0734 359 959,34:04:29:c7:43:58,182.240.59.162,RO35SWMS0483470729814628
Marian,Cristea,3890122348294,2017-11-24,"Bulevardul Ardelean Nr. 32, Buftea, 313066",Buzău,0786 484 594,65:92:00:bc:c2:bf,191.56.248.47,RO59FLMM9323524801722802
Livia,Toma,3431031054587,1984-10-16,"Bulevardul Dinu Nr. 48, Strehaia, 959955",Hunedoara,0727 724 051,f6:e8:0b:e6:90:82,128.43.45.44,RO18TZFL2675540178302514
Tudora,Tomescu,5260303437919,1991-10-25,"Soseaua Emanuel Nistor, Cornetu, 680682",Vrancea,0749 875 424,38:33:72:e8:be:53,80.48.74.1,RO47UWLJ5517617455884742
Carla,Toma,2291120141220,1964-05-10,"Drumul Stela Florea Nr. 85, Cudalbi, 243215",Bistrița-Năsăud,0262 012 525,8d:07:3b:9e:e0:1e,45.229.180.158,RO31JVBY2508485948175305
Florentin,Pop,6160312413579,2014-05-01,"Soseaua Suciu, Barlad, 621942",Buzău,0247 139 101,3d:b5:de:52:a0:d9,59.246.79.220,RO93WJFF0355809869111078
Ernest,Ene,4070715178317,1989-07-09,"Strada Eva Florea Nr. 66, Mogosoaia, 487271",Brăila,0760 790 910,40:5f:8d:f3:d1:ce,44.9.220.1,RO17XXWM3694176963037922
Sânziana,Suciu,3691118040623,1984-05-28,"Bulevardul Nae Dochioiu Nr. 122, Corund, 671398",Teleorman,0729 356 029,fe:b3:bc:72:79:93,136.171.236.49,RO21VTCA7619223482067800
Vlaicu,Popa,1380117397939,1942-01-06,"Aleea Adelaida Eftimie Nr. 12 Bl. 29  Sc. 92 Ap. 301, Calan, 544893",Teleorman,0723 897 405,17:3f:cd:94:d5:84,22.189.80.17,RO88LHKU7220024339758467
Stela,Diaconu,7670302029532,1988-07-29,"Drumul Manole Nr. 816, Segarcea, 203365",Brașov,0245 990 915,e9:ca:c3:8f:73:b6,12.71.127.139,RO65NNWG7287026553421331
Elvira,Dumitrescu,7331203221172,2004-02-21,"Intrarea Vicenția Marin Nr. 427 Bl. 78  Sc. 81 Ap. 308, Fagaras, 904407",Vrancea,0723 040 878,83:8e:6d:fe:49:29,200.222.33.68,RO76MIDP3859043916343214
Todor,Barbu,1121101272251,1923-02-18,"Bulevardul Cristea Nr. 304 Bl. 84  Sc. 10 Ap. 972, Rucar, 659680",Iași,0741 391 248,b8:0d:b0:59:a0:46,173.75.16.133,RO13LXMI4595201060015391
Malvina,Ababei,6860525045045,2013-07-09,"Bulevardul Ionescu, Feldru, 310811",Neamț,0268 797 389,e7:1a:0d:d7:94:5f,213.218.77.33,RO94HVGO5795121004225032
Nicoară,Stoica,6470607454867,1910-08-12,"Intrarea Ardelean Nr. 771, Gaesti, 632791",Galați,0238 877 822,a7:b8:ea:1b:fa:75,137.64.5.212,RO19UMXI6881254944402980
Iuliana,Florea,3230207196940,1964-04-23,"Bulevardul Dochioiu Nr. 160, Ruscova, 600717",Prahova,0732 260 088,87:65:44:5f:de:54,102.252.154.42,RO70ECRI6271619428756915
Laura,Tudor,1050513418259,1944-02-18,"Drumul Barbu Nr. 545 Bl. 30  Sc. 35 Ap. 448, Aiud, 374106",Vâlcea,0248 622 146,78:cb:cc:28:ec:e6,170.56.202.253,RO98AKBB6091198075039656
Viviana,Gheorghiu,3680303252681,1918-05-16,"Drumul Cristea, Targu Ocna, 700143",Olt,0748 927 247,01:38:e0:c6:b5:ab,207.92.130.153,RO31JKSE5473256821532627
Horațiu,Niță,8610126232373,1939-04-29,"Bulevardul Florea Nr. 20 Bl. 83  Sc. 51 Ap. 530, Cobadin, 520540",Teleorman,0762 599 540,53:94:15:90:50:fc,182.221.38.233,RO68YUOI4862589381375250
George,Ionescu,5381004235241,1951-03-24,"Aleea Ene, Lipova, 744707",Constanța,0237 505 369,c7:dc:90:0f:55:20,89.200.146.217,RO87PTMV7043257799399002
Ioana,Ionescu,2261111398571,1936-07-11,"Aleea Suciu Nr. 766, Caracal, 803396",Bacău,0742 398 391,b5:8a:c6:60:b9:d9,16.120.107.145,RO36NYTB3328586119708770
Severin,Pop,5581022027335,1911-08-19,"Drumul Tabacu, Sangeorz-Bai, 146293",Călărași,0743 966 251,7a:ba:9f:45:33:70,184.89.152.102,RO85WYCD8543661397203506
Silvia,Ionescu,1140119046718,1929-11-26,"Bulevardul Vicențiu Preda Nr. 451, Codlea, 550485",Iași,0266 414 311,47:d3:de:73:53:65,64.221.125.32,RO56GJYD3041441271487316
Melina,Tomescu,6081216410993,2002-02-20,"Aleea Tabacu, Dobroesti, 133709",Gorj,0751 528 685,c7:d0:de:31:b9:52,36.165.117.76,RO04JQVG6935196348699035
Horia,Mazilescu,3630605180226,1989-08-10,"Soseaua Barbu Nr. 81 Bl. 74  Sc. 65 Ap. 706, Bragadiru, 783832",Giurgiu,0243 388 992,9d:95:02:ab:a9:c6,14.98.126.77,RO75ACIU7472695771076800
Amelia,Stoica,6400320102808,1982-02-04,"Drumul Măriuca Dobre, Medias, 869065",Cluj,0755 874 681,6a:9d:17:13:74:10,146.48.225.118,RO84FUFQ2830624337887359
Octaviu,Diaconescu,5200817037676,1973-10-30,"Drumul Niță, Murfatlar, 232531",Argeș,0785 095 141,6d:05:92:b4:f5:ba,185.197.122.212,RO98LKUJ2544888115644546
Costin,Albu,5080218024597,2022-08-13,"Bulevardul Mazilescu, Agnita, 987171",Ialomița,0243 455 474,00:f9:ec:26:f6:66,60.216.240.14,RO15RKXP4932304925686894
Lascăr,Dinu,6560331463941,1980-05-13,"Bulevardul Pușcașu Nr. 55 Bl. 69  Sc. 42 Ap. 734, Eforie Nord, 234456",Călărași,0243 688 717,d6:08:fd:69:4e:b1,219.240.93.56,RO85WOKD6862859500928640
Olimpian,Cristea,3810412284507,2018-09-16,"Intrarea Florian Florea, Titu, 229666",Timiș,0764 113 104,08:90:3d:79:e3:8d,145.145.121.93,RO04BJCT8868837816485258
Alis,Marin,2470919399224,1912-07-29,"Aleea Sofia Ababei, Slobozia, 594562",București,0727 931 576,a2:d6:19:ae:58:09,60.54.138.16,RO33XHVK3511320806837379
Inocențiu,Popa,3710413050329,1915-12-05,"Bulevardul Ludovica Stoica, Satu Mare, 536372",Timiș,0231 674 350,1c:0b:4d:a8:c7:76,91.201.32.224,RO25EAPL5823469561394257
Constantina,Florea,1350226261791,1930-01-19,"Intrarea Stancu Nr. 84 Bl. 91  Sc. 25 Ap. 292, Arad, 503592",Bihor,0725 800 691,ba:f1:17:52:48:42,122.199.116.46,RO48VBGT4859384582591613
Ileana,Toma,5951005148617,1997-10-18,"Intrarea Dominic Eftimie, Huedin, 713554",Dolj,0255 562 212,f9:b0:34:59:6c:4b,53.212.86.94,RO17NJAB7405958315136446
Dorinel,Aanei,7951011513196,1964-05-27,"Soseaua Carol Suciu, Cobadin, 765154",Brașov,0254 704 461,93:a4:c2:15:48:c8,32.221.166.107,RO34FMQL3901725452828958
Roberta,Dinu,2950612265904,1970-08-26,"Strada Bebe Ionescu, Falticeni, 977836",Mureș,0765 682 788,e7:44:2e:bb:ff:e7,149.64.99.138,RO67HMGS7686531477305650
Angel,Ioniță,6801120372786,1973-10-02,"Drumul Tabacu Nr. 93 Bl. 71  Sc. 73 Ap. 263, Tecuci, 639419",Bihor,0245 856 818,3f:1a:11:38:db:90,197.255.102.210,RO53DNHL9421428420712378
Eduard,Dobre,2621201054273,1912-02-02,"Strada Emilian Cristea Nr. 66 Bl. 75  Sc. 23 Ap. 993, Slobozia, 440225",Iași,0769 399 925,82:83:e2:e2:af:b9,47.245.131.52,RO56KQKA3217128937478399
Lorin,Dima,3231216193131,1991-06-10,"Bulevardul Avram Voinea, Babeni, 622731",Arad,0243 877 459,e5:26:c7:b9:7a:dd,180.219.50.212,RO58RDJM4843660082885142
Rebeca,Nistor,7341014091480,2000-11-01,"Drumul Nemeș Nr. 11 Bl. 30  Sc. 69 Ap. 775, Diosig, 308191",Neamț,0258 334 858,49:64:a2:40:db:e8,172.154.139.1,RO69EPJV6303568712413803
Monica,Ababei,5040526107347,1968-09-08,"Bulevardul Popescu Nr. 24, Gherla, 844260",Dolj,0765 447 974,ec:4b:f2:5b:d7:34,33.154.215.159,RO26LSVK8896780586753119
Dochia,Albu,3880204518734,1916-12-23,"Intrarea Preda, Campulung, 735953",Vâlcea,0236 548 678,e5:6a:3e:2d:3f:f1,70.125.66.190,RO73ODVM2758092121386849
Paula,Ababei,2920118101638,1980-02-11,"Drumul Valentin Popa, Zimnicea, 639121",Buzău,0266 659 652,da:ca:f7:b1:0b:42,210.26.217.185,RO64KYIP5524681434885871
Simi,Nistor,6191002460499,1926-05-09,"Soseaua Nistor Nr. 60, Rovinari, 866591",Teleorman,0766 886 951,c3:86:52:1c:db:ad,89.9.130.51,RO47IHGP4147508686202854
Claudia,Dochioiu,7611222174701,1909-05-03,"Aleea Cosmin Eftimie, Moldova Veche, 381147",Hunedoara,0765 365 568,d5:21:eb:07:aa:e1,99.81.157.247,RO97BKAC0514932918674911
Lascăr,Mocanu,3370308327129,1915-07-13,"Drumul Oprea, Eforie Nord, 509739",Harghita,0725 341 640,4e:47:a1:99:05:47,194.46.87.127,RO12OZZR3533742915412124
Antonia,Stan,1480702356195,1984-08-19,"Drumul Diaconescu, Baia Sprie, 625478",Neamț,0243 086 839,36:46:9a:21:d5:3e,53.226.92.169,RO66VSRL9436431239206679
Aleodor,Dobre,8350612114867,1957-05-02,"Intrarea Antim Nemeș, Sinaia, 287185",Brăila,0741 560 008,64:6e:fe:2a:eb:d3,91.58.2.11,RO22OCPS2071863617422322
Minodora,Stancu,8281003224898,1992-07-12,"Aleea Saveta Mazilescu Nr. 73, Ianca, 714077",Alba,0751 000 616,e7:94:34:4c:51:73,12.40.146.60,RO58FZGI5527809165094101
Emilia,Gheorghiu,6211012321591,1957-06-14,"Strada Niță Nr. 265 Bl. 95  Sc. 30 Ap. 312, Covasna, 127516",Bistrița-Năsăud,0238 717 807,1d:cf:51:dd:a0:24,165.107.249.213,RO47KPKE6955076926784662
Dafina,Ioniță,5840721183174,1994-10-01,"Bulevardul Voinea, Lumina, 599929",Alba,0721 152 710,a5:62:5d:03:53:73,17.65.152.144,RO70LSON2514713140202708
Mircea,Popescu,6291016430457,1932-02-10,"Intrarea Basarab Eftimie Nr. 83 Bl. 22  Sc. 26 Ap. 226, Curtici, 231645",Olt,0724 347 766,9c:3b:b4:ec:db:2b,194.172.158.1,RO42XUMW5045897794479886
Nadia,Manole,6020909157439,1933-09-07,"Bulevardul Tomescu, Alesd, 407834",Bistrița-Năsăud,0740 865 504,bc:c2:80:85:c1:54,113.239.244.167,RO17KHTR8906545065347252
Ion,Popescu,8170821272179,2005-08-17,"Bulevardul Valentin Aanei Nr. 43 Bl. 99  Sc. 29 Ap. 858, Moldova Veche, 902255",Argeș,0258 420 228,56:6c:86:1f:75:e2,71.73.148.172,RO70SYSW6190080817695259
Florina,Popescu,4820316400145,1984-09-14,"Drumul Pop Nr. 374, Roseti, 514642",Constanța,0771 152 138,ec:9a:aa:2b:6f:8a,153.235.193.103,RO86AYRM2686355403019655
Xenia,Pușcașu,5560904294508,2020-07-01,"Strada Aanei, Sebis, 626380",Vaslui,0260 191 550,ab:6f:d6:07:09:21,121.98.26.210,RO19NBWP2494260559878079
Iustinian,Barbu,3561022158931,1924-09-27,"Soseaua Anatolie Tudor Nr. 45 Bl. 74  Sc. 69 Ap. 107, Tecuci, 158472",Mehedinți,0711 193 366,2f:7b:93:7f:a5:58,3.157.147.109,RO69OCZL4144336406489104
Stanca,Stan,1991204278808,1925-11-07,"Soseaua Tania Georgescu Nr. 232 Bl. 96  Sc. 33 Ap. 170, Targu Mures, 548968",Buzău,0233 362 465,10:85:cd:44:95:eb,3.218.245.57,RO17SRDT5491893997406201
Dumitrana,Albu,6890330224880,2005-04-04,"Soseaua Dima Nr. 43 Bl. 35  Sc. 12 Ap. 622, Borsa, 466834",Bistrița-Năsăud,0738 766 470,9c:cf:65:d2:a9:24,29.39.171.68,RO16KFIZ6581143009368943
Ancuța,Diaconescu,3701001162153,1967-02-20,"Strada Octavian Dima Nr. 496 Bl. 82  Sc. 90 Ap. 263, Gherla, 505530",Olt,0772 269 532,5d:ff:ab:61:02:a5,29.199.28.64,RO44VLZI7598468456803421
Rafila,Stan,8030501140573,1912-07-05,"Bulevardul Ionelia Toma Nr. 410, Arbore, 725435",Arad,0253 192 979,18:89:04:08:42:a9,219.255.25.154,RO60HFRS7039746184712388
Horea,Dinu,2760814217811,1922-06-07,"Aleea Mazilescu, Targu Ocna, 826356",Mehedinți,0237 260 445,8a:ea:f7:43:44:f0,163.232.199.107,RO59OQGT3163816974822198
Anastasia,Stănescu,3781205196041,1976-06-06,"Intrarea Aanei, Moinesti, 643271",Neamț,0728 126 261,d3:94:18:ef:09:39,42.226.179.50,RO66VBPD5750852404926249
Salomea,Dima,3480811257774,1953-06-04,"Intrarea Toma Nr. 11, Lipova, 278281",Iași,0733 091 914,c8:cb:21:27:11:dc,101.247.161.103,RO86MQSM0915907573784509
Leordean,Mocanu,1010816461582,1962-08-14,"Drumul Pușcașu, Campia Turzii, 281577",Constanța,0262 990 667,05:be:fe:5e:5d:44,126.209.143.220,RO93ZWEQ2537410063556385
David,Florea,6500402118501,2020-09-21,"Strada Stănescu Nr. 83, Mioveni, 421382",Bihor,0733 033 537,f5:03:86:bc:d4:73,65.90.242.232,RO13SUKP5341971505870884
Silvian,Dobre,5720827058326,2021-03-28,"Soseaua Diaconu Nr. 138 Bl. 49  Sc. 92 Ap. 993, Roseti, 806563",Mureș,0788 858 250,e5:62:ef:30:03:bf,190.247.43.59,RO63DWXM6429275432888686
