last_name,first_name
Stancu,Jean
Niță,Ozana
Cristea,Constanța
Popa,Corvin
Cristea,Sanda
Oprea,Fiona
Diaconescu,Theodor
Suciu,Victor
Pop,Emanuel
Albu,Sandu
Dobre,Cedrin
Aanei,Nora
Ababei,Ionuț
Mazilescu,Ionuț
Albu,Marina
Aanei,Radu
Stancu,Lică
Eftimie,Liviu
Barbu,Henrieta
Pop,Constanța
Cristea,Marina
Pușcașu,Paraschiva
Marin,Flora
Albu,Agripina
Gheorghiu,Adela
Dobre,Simina
Oprea,Tiberia
Mazilescu,Liana
Barbu,Crin
Niță,Arsenie
Tomescu,Marta
Cristea,Sidonia
Dobre,Bianca
Oprea,Ion
Ioniță,Marin
Nistor,Stela
Voinea,Nicoară
Stănescu,Silvana
Tomescu,Adam
Barbu,Ramona
Aanei,Voicu
Marin,Liana
Nistor,Alis
Niță,Lidia
Diaconescu,Noemi
Dima,Leana
Ene,Zina
Popa,Dida
Georgescu,Doriana
Stănescu,Livia
Nistor,Andra
Voinea,Ivan
Manole,Leontin
Eftimie,Dariana
Stancu,Nidia
Stoica,Livia
Barbu,Luciana
Toma,Vasilica
Nistor,Crin
Stancu,Florența
Nistor,Călin
Dochioiu,Lucrețiu
Popa,Andrian
Dima,Izabela
Marin,Speranța
Ababei,Dorli
Ioniță,Olivia
Aanei,Ghenadie
Ababei,Sergiu
Gheorghiu,Mara
Eftimie,Andrian
Barbu,Iosif
Gheorghiu,Silvian
Popescu,Zamfira
Georgescu,Narcisa
Dobre,Leonard
Preda,Vasilica
Eftimie,Cerasela
Popescu,Natalia
Ioniță,Catrina
Nistor,Malvina
Pop,Zenobia
Ababei,Achim
Pușcașu,Marian
Manole,Catrinel
Stoica,Corneliu
Popescu,Eliana
Albu,Lazăr
Niță,Ludmila
Tomescu,George
Voinea,Evanghelina
Popescu,Ionuț
Nistor,Jeana
Preda,Astrid
Eftimie,Severin
Eftimie,Ileana
Ionescu,Svetlana
Mocanu,Maxim
Aanei,Dalia
Gheorghiu,Elodia
Diaconu,Melania
Tabacu,Eftimie
Manole,Dida
Ene,Doina
Ardelean,Iosefina
Mocanu,Anamaria
Pop,Angel
Oprea,Achim
Nemeș,Milena
Popa,Olimpia
Diaconu,Anamaria
Tomescu,Sava
Manole,Janeta
Dinu,Panagachie
Nistor,Fiona
Ionescu,Victor
Nistor,Saveta
Pușcașu,Măriuca
Dochioiu,Emilian
Stănescu,Arsenie
Nemeș,Atena
Georgescu,Jean
Preda,Olimpiu
Stănescu,Teea
Dumitrescu,Pompiliu
Pop,Axenia
Toma,Petrică
Mazilescu,Bartolomeu
Mocanu,Simina
Dochioiu,Anica
Diaconescu,Demetra
Nistor,Geanina
Ene,Ianis
Eftimie,Noemi
Ioniță,Adi
Dinu,Oana
Diaconescu,Daria
Dinu,Tania
Dobre,Relu
Eftimie,Adam
Georgescu,Bebe
Tomescu,Despina
Oprea,Vasilică
Ioniță,Simona
Nistor,Janina
Mocanu,Sofia
Popa,Andrada
Albu,Irinel
Stancu,Dragoș
Georgescu,Ana
Toma,Cezar
Manole,David
Nistor,Carolina
Pușcașu,Elvira
Voinea,Nae
Diaconu,Milena
Cristea,Rafael
Albu,Ionel
Barbu,Mariana
Manole,Silviana
Ababei,Lazăr
Florea,Liviu
Manole,Nicolae
Popescu,Olga
Dobre,Antonie
Suciu,Barbu
Niță,Roberta
Tabacu,Gheorghe
Cristea,Casiana
Pop,Salomea
Nistor,Mirela
Popescu,Vicenția
Albu,Amza
Stancu,Emanuil
Diaconu,Narcis
Tomescu,Zamfira
Ene,Axinte
Stancu,Ana
Gheorghiu,Oana
Tudor,Nicoleta
Ioniță,Lelia
Nistor,Alexe
Stancu,Teodosia
Cristea,Mădălin
Pop,Marcheta
Aanei,Aurelian
Gheorghiu,Ioan
Diaconu,Julieta
Mocanu,Artemisa
Nistor,Fiona
Nemeș,Daciana
Tudor,Dumitra
Preda,Ștefan
Pușcașu,Ruxandra
Tudor,Leopoldina
Toma,Ilarion
Niță,Pamfil
Dobre,Gheorghe
Georgescu,Ina
Florea,Cosmin
Stănescu,Dumitra
Dumitrescu,Anica
Ardelean,Zina
Niță,Voicu
Albu,Monalisa
Florea,Salomea
Stancu,Rafila
Aanei,Gianina
Popescu,Zenovia
Popescu,Iancu
Stănescu,Geta
Diaconescu,Diana
Popa,Antonie
Stoica,Iacob
Stancu,Viorela
Ionescu,Vincențiu
Manole,Iuliana
Stancu,Raul
Preda,Alex
Gheorghiu,Astrid
Dinu,Ilinca
Nistor,Anton
Georgescu,Camil
Nemeș,Bogdan
Manole,Vera
Voinea,Aristide
Tabacu,Marcheta
Niță,Oana
Diaconu,Anemona
Diaconu,Eftimie
Toma,Axinte
Tomescu,Atena
Mocanu,Corina
Florea,Dochia
Gheorghiu,Costin
Tabacu,Paul
Ardelean,Ludovic
Popa,Codrina
Dima,Claudia
Barbu,Lăcrămioara
Dinu,Teea
Gheorghiu,Anda
Dumitrescu,Paraschiva
Cristea,Liviu
Ene,Florența
Nistor,Xenia
Ene,Petrișor
Stan,Anemona
Nistor,Petre
Diaconescu,Fabiana
Ababei,Anuța
Toma,Laurenția
Aanei,Vicențiu
Nemeș,Sabina
Ababei,Georgel
Pușcașu,Anghelina
Stoica,Codrin
Nemeș,Cecilia
Niță,Nicolaie
Tabacu,Janina
Dochioiu,Izabela
Tudor,Lucrețiu
Tomescu,Paulina
Toma,Bogdan
Voinea,Floarea
Tudor,Adelaida
Pușcașu,Evelina
Tomescu,Iustina
Dochioiu,Eusebiu
Marin,Mona
Popescu,Demetra
Dumitrescu,Otilia
Diaconu,Antoaneta
Stoica,Haralamb
Diaconescu,Luminița
Ioniță,Augustina
Barbu,Albert
Florea,Petruța
Tudor,Blanduzia
Aanei,Aurelia
Manole,Semenica
Voinea,Paulica
Nistor,Letiția
Eftimie,Catrina
Popa,Darius
Ioniță,Letiția
Georgescu,Silviana
Ene,Aleodor
Ardelean,Voichița
Mocanu,Mădălin
Oprea,Denis
Stancu,Roza
Pop,Daniel
Tudor,Adam
Popa,Iuliu
Nistor,Marcheta
Gheorghiu,Timotei
Tomescu,Dorin
Stan,Alexandra
Stan,Sofia
Stancu,Pătru
Tudor,Casiana
Ardelean,Marga
Pușcașu,Rebeca
Dima,Luciana
Nistor,Crin
Stan,Eftimie
Ardelean,Alexandru
Dobre,Stelian
Dinu,Anda
Suciu,Demetra
Nistor,Alberta
Dumitrescu,Alexandrina
Preda,Angela
Dumitrescu,Dorel
Stănescu,Aura
Aanei,Marina
Dinu,Larisa
Ene,Atena
Albu,Cedrin
Voinea,Coralia
Pop,Larisa
Eftimie,Ileana
Toma,Mioara
Ababei,Frusina
Marin,Agripina
Oprea,Mariana
Voinea,Vasilica
Toma,Simion
Dumitrescu,Eusebia
Dochioiu,Călin
Dumitrescu,Cristea
Marin,Cornel
Ababei,Daria
Ardelean,Gheorghe
Oprea,Caius
Mocanu,Aurică
Tudor,Milena
Stănescu,Tania
Oprea,Leontin
Tomescu,Antonela
Niță,Vicențiu
Pop,Victoria
Mocanu,Eremia
Preda,Olivia
Mocanu,Lică
Ene,Dorli
Stancu,Ștefania
Nistor,Angela
Stancu,Ștefan
Stan,Roza
Diaconescu,Irinel
Suciu,Axenia
Aanei,Niculina
Manole,Vicenția
Albu,Horea
Cristea,Elisaveta
Nistor,Rodica
Manole,Claudiu
Dochioiu,Heracleea
Oprea,Violeta
Preda,Suzana
Dumitrescu,Mircea
Aanei,Sava
Dobre,Ștefana
Oprea,Benone
Tudor,Nicu
Stancu,Livia
Eftimie,Vera
Stănescu,Viviana
Mazilescu,Maricica
Pop,Janeta
Ababei,Visarion
Dochioiu,Flavia
Florea,Caius
Stancu,Marga
Cristea,Agnos
Stoica,Tinca
Stănescu,Camelia
Dima,Stelian
Ionescu,Milena
Ioniță,Loredana
Ardelean,Fiona
Preda,Narcis
Dochioiu,Nicuță
Nistor,Vasilică
Cristea,Georgel
Manole,Silvia
Barbu,Roberta
Popescu,Mirona
Popescu,Angel
Gheorghiu,Marin
Stancu,Octav
Eftimie,Sandu
Ardelean,Rodica
Tudor,Dumitrana
Dochioiu,Octaviana
Stoica,Gheorghiță
Pop,Teodor
Nistor,Sabin
Popa,Antoniu
Nistor,Matei
Eftimie,Gina
Nistor,Gina
Dima,Cosmin
Georgescu,Malvina
Albu,Nicoară
Popa,Iosif
Stoica,Antonela
Toma,Nicușor
Diaconu,Robert
Aanei,Cecilia
Preda,Corneliu
Ababei,Oana
Diaconescu,Anatolie
Nistor,Valentina
Dima,Margareta
Voinea,Mugurel
Georgescu,Narcis
Ene,Decebal
Cristea,Profira
Voinea,Camelia
Suciu,Panagachie
Cristea,Teodosia
Nistor,Isabela
Mazilescu,Jan
Diaconescu,Severin
Stancu,Rafael
Gheorghiu,Daciana
Stoica,Pompiliu
Dochioiu,Niculiță
Ionescu,Ludovic
Dochioiu,Edgar
Preda,Raul
Ene,Gabriela
Florea,Oana
Tomescu,Tudora
Ababei,Octavian
Ioniță,Horațiu
Popa,Alexandru
Toma,Eliza
Tomescu,Izabela
Ene,Irinel
Tomescu,Giorgiana
Popa,Iulia
Albu,Denis
Preda,Claudiu
Oprea,Ofelia
Ardelean,Mara
Dobre,Jan
Dochioiu,Iulian
Popescu,Silviana
Nistor,Cosmina
Dinu,Bucur
Pop,Tiberia
Ababei,Bebe
Ionescu,Lazăr
Popescu,Aleodor
Diaconu,Ion
Dochioiu,Benone
Georgescu,Iridenta
Ababei,Robertina
Voinea,Marcel
Nemeș,Doriana
Diaconu,Dora
Georgescu,Valeriu
Dima,Stan
Ioniță,Ariadna
Aanei,Frusina
Mocanu,Silvian
Nistor,Ancuța
Albu,Dariana
Suciu,Lioara
Stan,Gelu
Dochioiu,Aurel
Eftimie,Casiana
Dinu,Octaviu
Preda,Haralambie
Popa,Domnica
Ionescu,Robertina
Nemeș,Loredana
Mazilescu,Cristina
Preda,Simi
Tomescu,Axinte
Stoica,Adelaida
Nemeș,Rada
Tomescu,Ghenadie
Dinu,Cecilia
Suciu,Larisa
Eftimie,Jan
Dinu,Romeo
Suciu,Vanesa
Florea,Sanda
Toma,Viviana
Stănescu,Marian
Mazilescu,Pompiliu
Tomescu,Tudora
Nistor,Loredana
Stan,Profira
Ababei,Amelia
Diaconu,Monalisa
Toma,Petre
Mocanu,Angel
Pușcașu,Arina
Niță,Consuela
Ioniță,Antoaneta
Manole,Geta
Tomescu,Leordean
Tomescu,Elisabeta
Stancu,Camelia
Dobre,Mihail
Mazilescu,Luciana
Mazilescu,Silviu
Ioniță,Fabiana
Pop,Laurențiu
Diaconu,Sergiu
Ioniță,Corneliu
Gheorghiu,Monalisa
Ioniță,Betina
Tomescu,Alexandru
Voinea,Stelian
Oprea,Ludovic
Cristea,Constanța
Ababei,Alida
Nemeș,Alex
Stan,Florin
Ababei,Florina
Stănescu,Antim
Stoica,Axinte
Ionescu,Dacian
Marin,Albertina
Dima,Corina
Aanei,Tamara
Dumitrescu,Cristina
Oprea,Nadia
Manole,Ludmila
Stancu,Codruța
Mocanu,Virginia
Pop,Gică
Manole,Albertina
Mocanu,Emilia
Cristea,Elena
Diaconescu,Lidia
Tudor,Miruna
Albu,Leordean
Oprea,Casandra
Nistor,Sorana
Stan,Olimpian
Ababei,Doriana
Dima,Ducu
Stancu,Tudora
Suciu,Laurian
Stănescu,Ștefan
Stănescu,Tamara
Ene,Clarisa
Barbu,Codruța
Nistor,Cătălin
Florea,Ionel
Gheorghiu,Ionuț
Nemeș,Anghel
Popescu,Cristofor
Florea,Amedeu
Dumitrescu,Marin
Mazilescu,Natalia
Barbu,Gherghina
Preda,Lavinia
Nemeș,Ica
Stoica,Ancuța
Marin,Rafila
Dumitrescu,Cedrin
Suciu,Ludovic
Mocanu,Dina
Popa,Denis
Eftimie,Florina
Dobre,Marina
Stan,Titus
Tudor,Carla
Ioniță,Tania
Stoica,Cecilia
Stancu,Tudorița
Dochioiu,Florența
Ioniță,Daiana
Pușcașu,Dacian
Cristea,Costel
Preda,Hortensia
Ababei,Dumitru
Preda,Ionuț
Dima,Ovidiu
Aanei,Visarion
Mazilescu,Aureliana
Voinea,Malvina
Mocanu,Violeta
Oprea,Teea
Toma,Caterina
Tabacu,Horia
Stancu,Pompiliu
Stănescu,Grațiana
Ioniță,Violeta
Dinu,Măriuca
Voinea,Răzvan
Suciu,Norbert
Barbu,Flavia
Mazilescu,Daciana
Dumitrescu,Gabriela
Stancu,Julia
Dochioiu,Marilena
Toma,Adriana
Stan,Bogdana
Stănescu,Mărioara
Barbu,Dida
Stoica,Călin
Suciu,Aureliana
Manole,Alexandrina
Gheorghiu,Anca
Dima,Ortansa
Tomescu,Tiberiu
Popescu,Alistar
Ioniță,Estera
Ionescu,Stela
Albu,Ina
Stancu,Cătălin
Ionescu,Ciprian
Ardelean,Nelu
Mazilescu,Filofteia
Ardelean,Emanuel
Dobre,Teofil
Oprea,Sofia
Georgescu,Atena
Mazilescu,Tudosia
Popescu,Sava
Popa,Filip
Marin,Iridenta
Tomescu,Iustin
Dobre,Cătălina
Nemeș,Vlad
Oprea,Romeo
Stancu,Delia
Pop,Măriuca
Aanei,Claudiu
Nistor,Luciana
Dumitrescu,Radu
Tabacu,Rica
Barbu,Cazimir
Tomescu,Vasile
Barbu,Dalia
Niță,Relu
Diaconescu,Simona
Nemeș,Iosefina
Popa,Horia
Florea,Simina
Toma,Luca
Georgescu,David
Diaconu,Adina
Diaconu,Ionela
Diaconu,Norbert
Marin,Remus
Popa,Valeriu
Voinea,Constantin
Manole,Carla
Ioniță,Janina
Popescu,Iasmina
Pușcașu,Stelian
Toma,Cosmina
Tudor,Ludmila
Dumitrescu,Geta
Dobre,Dorina
Tomescu,Clara
Nemeș,Sandu
Dobre,Crenguța
Dumitrescu,Gheorghe
Dima,Pamfil
Dima,Evanghelina
Stoica,Alin
Mocanu,Silviu
Albu,Pavel
Ene,Pompilia
Tomescu,Ioan
Albu,Benone
Niță,Codin
Marin,Doriana
Mazilescu,Horea
Manole,Georgeta
Popa,Beatrice
Preda,Eremia
Tudor,Marcheta
Florea,Carol
Ardelean,Silvana
Suciu,Dorina
Mazilescu,Dafina
Tudor,Caius
Tudor,Albertina
Diaconescu,Teea
Nistor,Mădălin
Dima,Catrinel
Popescu,Emilia
Popescu,Giorgiana
Florea,Melina
Manole,Mugurel
Albu,Nelu
Ardelean,Milena
Popa,Frederic
Georgescu,Ica
Nistor,Damian
Ardelean,Lucia
Dinu,Arina
Dima,Gherghina
Dobre,Sava
Stancu,Aurică
Georgescu,Virginia
Nistor,Tudora
Barbu,Jan
Gheorghiu,Antonela
Tomescu,Erica
Stoica,Ileana
Ioniță,Maia
Marin,Rebeca
Preda,Ilie
Pop,Gabi
Ababei,Elvira
Stănescu,Dana
Dinu,Haralamb
Popescu,Lucreția
Tudor,Coralia
Barbu,Octavian
Barbu,Delia
Dima,Dalia
Dima,Filofteia
Nistor,Antoaneta
Ardelean,Tudorița
Diaconescu,Timea
Popa,Octav
Tudor,Petrișor
Dumitrescu,Crina
Gheorghiu,Silviana
Marin,Matilda
Diaconu,Consuela
Albu,Margareta
Voinea,Marcel
Nistor,Clementina
Nemeș,Amalia
Ioniță,Florentin
Nemeș,Ancuța
Popescu,Dana
Ene,Eftimie
Dumitrescu,Anghelina
Marin,Narcis
Mocanu,Renata
Dinu,Codrin
Preda,Alida
Oprea,Janina
Ionescu,Tiberia
Mocanu,Eleonora
Manole,Ivona
Popa,Ada
Georgescu,Dina
Voinea,Doru
Popescu,Miron
Toma,Bartolomeu
Suciu,Aurora
Ionescu,Panagachie
Gheorghiu,Celia
Ene,Nidia
Manole,Giorgiana
Stancu,Carla
Diaconu,Cornel
Nistor,Simina
Nistor,Maricica
Barbu,Dumitra
Niță,Viviana
Ardelean,Dora
Ene,Clara
Ioniță,Andra
Toma,Giorgian
Pop,Roberta
Albu,Dida
Preda,Denis
Pușcașu,Ionela
Tomescu,Alistar
Georgescu,Zeno
Tomescu,Manole
Nemeș,Cosmin
Eftimie,Lazăr
Dobre,Matei
Mazilescu,Caius
Barbu,Narcisa
Pop,George
Toma,Dafina
Toma,Cosmina
Pop,Cecilia
Toma,Horea
Dochioiu,Olimpian
Ionescu,Octaviana
Stănescu,Costin
Aanei,Edmond
Barbu,Iolanda
Georgescu,Vincențiu
Niță,Pamela
Aanei,Romeo
Eftimie,Didina
Pușcașu,Norman
Popa,Iasmina
Tabacu,Nicolae
Suciu,Luiza
Gheorghiu,Florina
Dima,Marius
Mocanu,Bartolomeu
Pușcașu,Janeta
Albu,Irinel
Nistor,Narcis
Aanei,Eusebiu
Popescu,Voicu
Manole,Victor
Ionescu,Zenovia
Tabacu,Floare
Tudor,Petrică
Nistor,Mădălina
Cristea,Ștefania
Marin,Romeo
Dochioiu,Grațiana
Pop,Minodora
Florea,Hortensia
Albu,Gregorian
Pop,Catrinel
Tomescu,Beatrice
Ionescu,Ladislau
Dochioiu,Carmen
Ionescu,Noemi
Niță,Stancu
Ioniță,Octavia
Tabacu,Narcis
Gheorghiu,Romeo
Manole,Margareta
Ioniță,Dorel
Tudor,Sabin
Marin,Laurenția
Ionescu,Estera
Aanei,Dorian
Stoica,Andrei
Albu,Jana
Diaconu,Anișoara
Popa,Sebastian
Manole,Leopoldina
Tudor,Stelian
Stan,Voicu
Albu,Mihaela
Mazilescu,Norman
Dinu,Claudia
Pop,Ileana
Nistor,Aneta
Stancu,Dorian
Popa,Filofteia
Toma,Valter
Dumitrescu,Visarion
Georgescu,Floriana
Ionescu,Luciana
Tudor,Veta
Oprea,Sandu
Ardelean,Mitruț
Barbu,Daciana
Popa,Mugurel
Dumitrescu,Inocențiu
Dochioiu,Anton
Nistor,Natașa
Diaconescu,Cristobal
Nistor,Alin
Ardelean,Cornelia
Ababei,Sânziana
Florea,Constantin
Ardelean,Erica
Tudor,Veniamin
Mazilescu,Norman
Niță,Albert
Dochioiu,Clementina
Gheorghiu,Varvara
Diaconu,Giorgiana
Oprea,Dida
Nemeș,Severin
Oprea,Răducu
Cristea,Octaviu
Ardelean,Codrin
Preda,Steliana
Toma,Arsenie
Diaconescu,Casian
Manole,Gabriela
Suciu,Ovidiu
Ionescu,Emanuela
Mazilescu,Sabrina
Stănescu,Gențiana
Stoica,Severin
Mazilescu,Roza
Stănescu,Antoniu
Ardelean,Rafael
Diaconescu,Vicențiu
Ene,Elvira
Barbu,Eugen
Tomescu,Antoaneta
Tabacu,Ștefan
Diaconu,Melina
Tudor,Basarab
Tudor,Elvira
Suciu,Viorela
Niță,Anuța
Popa,Emil
Nistor,Axenia
Tomescu,Augustina
Popescu,Ilarie
Ionescu,Didina
Mazilescu,Aida
Ardelean,Anda
Toma,Ica
Niță,Catrina
Marin,Filip
Pușcașu,Cristina
Nistor,Jean
Tabacu,Zoe
Tudor,Paraschiva
Niță,Varvara
Aanei,Manole
Mocanu,Marilena
Mocanu,Jean
Ababei,Floriana
Mocanu,Viorela
Tomescu,Dochia
Pop,Beatrice
Suciu,Aristița
Preda,Mitică
Barbu,Frederic
Ardelean,Crin
Ene,Relu
Ababei,Lucia
Pop,Teodosia
Niță,Tatiana
Mazilescu,Rafila
Albu,Vicenția
Florea,Daniel
Pușcașu,Maricica
Dima,Agripina
Stănescu,Vincențiu
Mazilescu,Petruța
Barbu,Cosmin
Preda,Panagachie
Mazilescu,Ioanina
Cristea,Valentina
Dima,Silviu
Popescu,Alida
Nistor,Gicu
Voinea,Cristobal
Dima,Ludovic
Diaconescu,Nicuță
Ionescu,Georgeta
Ionescu,Olimpia
Florea,Gabi
Niță,Sidonia
Popescu,Barbu
Aanei,Gabriela
Nemeș,Rafael
Stan,Julieta
Eftimie,Ernest
Dima,Rafila
Dima,Luiza
Mocanu,Leontin
Eftimie,Mina
Dochioiu,Antonia
Stoica,Ioan
Aanei,Anda
Ioniță,Dorian
Preda,Sânziana
Stan,Natașa
Ababei,Lidia
Toma,Cornel
Oprea,Eusebia
Stoica,Iancu
Tabacu,Corina
Popescu,Frusina
Voinea,Grațiela
Voinea,Ionuț
Mocanu,Florina
Toma,Iustin
Suciu,Angel
Ene,Speranța
Oprea,Leordean
Ababei,Amedeu
Ababei,Nichifor
Dumitrescu,Olimpia
Stan,Livia
Pușcașu,Alexandra
Dobre,Valeriu
Aanei,Ilona
Dumitrescu,Daniela
Pușcașu,Ariadna
Dochioiu,Zenovia
Mocanu,Atena
Cristea,Măriuca
Nistor,Svetlana
Mocanu,Nichifor
Eftimie,Sorana
Popescu,Costin
Niță,Nora
Dobre,Dana
Dinu,Anișoara
Tudor,Bucur
Dumitrescu,Adrian
Popescu,Nora
Tudor,Florea
Nistor,Iuliu
Pușcașu,Gabriel
Pop,Petruța
Stoica,Nora
Mocanu,Emanoil
Mazilescu,Camil
Nemeș,Adrian
Toma,Cornel
Popa,Florea
Tudor,Dafina
Cristea,Liviu
Popa,Semenica
Nistor,Sabrina
Preda,Aureliana
Mocanu,Domnica
Ardelean,Mirona
Ene,Ovidiu
Dochioiu,Iurie
Tudor,Julieta
Stan,Crina
Nistor,Paraschiva
Diaconu,Octavia
Gheorghiu,Edgar
Nemeș,Flaviu
Toma,Marin
Gheorghiu,Anda
Nistor,Nicu
Nistor,Damian
Dobre,Dumitrana
Tudor,Mara
Ababei,Octavia
Tudor,Ianis
Diaconu,Antonela
Dobre,Grațian
Dumitrescu,Emanoil
Toma,Vasilica
Ene,Ghenadie
Mazilescu,Marga
Nistor,Viorel
Diaconescu,Vasilica
Preda,Maia
Oprea,Carolina
Stan,Alistar
Albu,Dominic
Pop,Cosmina
Pușcașu,Gică
Stoica,Barbu
Dima,Nicoară
Gheorghiu,Amalia
Popescu,Denisa
Georgescu,David
Albu,Dumitra
Dumitrescu,Simi
Voinea,Malvina
Dochioiu,Petronela
Barbu,Ariana
Nemeș,Ionuț
Stan,Victoria
Dobre,Bernard
Diaconu,Catrinel
Manole,Anton
Nemeș,Augustina
Dima,Aurel
Dobre,Marina
Tabacu,Iris
Pop,Nadia
Stancu,Matilda
Dumitrescu,Marga
Suciu,Stancu
Stancu,Amedeu
Dinu,Romanița
Ardelean,Cipriana
Aanei,Pamela
Diaconescu,Nicoară
Cristea,Eusebiu
Preda,Ica
Pușcașu,David
Voinea,Dorel
Ardelean,Suzana
Toma,Luca
Albu,Svetlana
Dobre,Sanda
Dima,Aura
Mazilescu,Ernest
Nistor,Luciana
Marin,Heracleea
Oprea,Emilian
Stan,Zaraza
Tabacu,Robert
Toma,Sanda
Eftimie,Iancu
Cristea,Larisa
Nistor,Antonela
Eftimie,Sinică
Dobre,Pompilia
Voinea,Speranța
Dumitrescu,Nichifor
Dochioiu,Angel
Gheorghiu,Iosif
Popa,Valeriu
Voinea,Ruxanda
Ioniță,Edmond
Dima,Grațian
Ionescu,Tudosia
Stănescu,Bebe
Eftimie,Violeta
Preda,Heracleea
Mazilescu,Speranța
Stoica,Zamfir
Aanei,Andra
Tomescu,Mihai
Albu,Liana
Diaconescu,Beniamin
Florea,Diana
Stoica,Gențiana
Ababei,Simina
Albu,Bogdan
Nistor,Darius
Albu,Anica
Tabacu,Anemona
Dochioiu,Axinte
Popa,Monalisa
Marin,Antoniu
Diaconescu,Silvian
Nistor,Brăduț
Cristea,Bănel
Suciu,Petru
Barbu,Mina
Stănescu,Cleopatra
Albu,Blanduzia
Niță,Marcela
Ioniță,Grațian
Manole,Valeriu
Mazilescu,Florica
Toma,Elvira
Marin,Lili
Mazilescu,Sinică
Florea,Ludovica
Gheorghiu,Corina
Aanei,Lorena
Eftimie,Iustinian
Stancu,Olimpia
Barbu,Remus
Nistor,Ioan
Suciu,Mircea
Barbu,Petrișor
Albu,Alexandru
Voinea,Demetra
Georgescu,Agnos
Ardelean,George
Stan,Georgian
Eftimie,Laurenția
Dinu,Aurelia
Dinu,Anastasia
Aanei,Marilena
Nistor,Tinca
Nistor,Eric
Ene,Octavia
Diaconu,Maxim
Toma,Silviu
Stancu,Iolanda
Voinea,Catinca
Mocanu,Codrina
Manole,David
Tudor,Alina
Oprea,Aneta
Marin,Iustina
Mazilescu,Florea
Preda,Raluca
Nemeș,Eleonora
Manole,Daciana
Barbu,Eric
Suciu,Mihai
Diaconu,Axinte
Tudor,Axenia
Cristea,Minodora
Ardelean,Demetra
Nistor,Eremia
Ardelean,Avram
Cristea,Maricica
Diaconescu,Fiona
Eftimie,Andrada
Mocanu,Aura
Ionescu,Artemisa
Ardelean,Fabian
Marin,Visarion
Ionescu,Titus
Aanei,Rodica
Preda,Suzana
Niță,Ilarie
Ioniță,Stanca
Dochioiu,Petre
Stoica,Lili
Gheorghiu,Horațiu
Dinu,Vasile
Dobre,Codrina
Stancu,Alina
Ababei,Iridenta
Dinu,Ghiță
Dobre,Alin
Aanei,Teodosia
Barbu,Panagachie
Mazilescu,Iulia
Marin,Coralia
Stoica,Vera
Pop,Zaraza
Dochioiu,Nicolae
Marin,Eftimie
Nemeș,Geanina
Dumitrescu,Simi
Tudor,Basarab
Stoica,Ana
Pop,Lorena
Pușcașu,Nicolae
Nistor,Valentin
Nemeș,Florența
Georgescu,Magdalena
Ardelean,Gherghina
Manole,Dinu
Tabacu,Livia
Dumitrescu,Alida
Aanei,Matei
Nistor,Pătru
Popa,Aurel
Ene,Eliza
Niță,Dorinel
Popescu,Adriana
Florea,Teea
Pop,Albertina
Eftimie,Dariana
Preda,Eva
Preda,Amalia
Diaconu,Panait
Popescu,Georgian
Gheorghiu,Jan
Oprea,Petre
Ene,Vasile
Popa,Margareta
Florea,Iris
Albu,Theodor
Stănescu,Svetlana
Diaconu,Dorli
Stănescu,Codruț
Marin,Alina
Oprea,Cristofor
Voinea,Zaraza
Eftimie,Eleonora
Mazilescu,Dumitru
Diaconescu,Ruxandra
Ioniță,Alexandra
Mocanu,Cătălin
Stan,Olivia
Pop,Stelian
Dima,Ladislau
Dochioiu,Carla
Ioniță,Vlădelina
Nistor,Adam
Eftimie,Lazăr
Diaconu,Dochia
Ene,Nadia
Oprea,Dorian
Ababei,Olivia
Tabacu,Mirona
Popescu,Tincuța
Suciu,Irinel
Barbu,Mitruț
Florea,Edgar
Diaconu,Olivia
Nistor,Cleopatra
Ioniță,Luciana
Nistor,Antonela
Dumitrescu,Vasile
Nistor,Mălina
Toma,Leonard
Voinea,Carol
Eftimie,Vincențiu
Toma,Floare
Dima,Stela
Manole,Arsenie
Mazilescu,Laurenția
Dinu,Vincențiu
Dumitrescu,Iulian
Toma,Mădălina
Marin,Benone
Toma,Ruxandra
Ene,Traian
Dochioiu,Vladimir
Nistor,Elisaveta
Albu,Octaviana
Pop,Stanca
Suciu,Hortensia
Oprea,Miruna
Georgescu,Marian
Pușcașu,Alma
Ene,Leonard
Nemeș,David
Voinea,Emanuil
Barbu,Anastasia
Ionescu,Catrinel
Gheorghiu,Pamela
Ene,Dorina
Toma,Eduard
Nemeș,Monalisa
Marin,Iurie
Marin,Monalisa
Voinea,Ada
Suciu,Manole
Georgescu,Izabela
Stănescu,Miruna
Stancu,Sabrina
Ioniță,Octavia
Cristea,Ionela
Tudor,Ramona
Ababei,Valentin
Eftimie,Marilena
Popescu,Lică
Stancu,Alis
Tomescu,Cleopatra
Suciu,Emanoil
Oprea,Ernest
Aanei,Elena
Stancu,Tincuța
Dobre,Antonie
Manole,Ovidiu
Dobre,Olga
Ioniță,Anatolie
Cristea,Fabiana
Dobre,Basarab
Tudor,Erica
Pop,Catrina
Popescu,Petronela
Albu,Caterina
Stoica,Severina
Dumitrescu,Gicu
Aanei,Carina
Aanei,Domnica
Gheorghiu,Svetlana
Georgescu,Caterina
Tudor,Alexe
Aanei,Vladimir
Gheorghiu,Daiana
Ene,Jan
Ababei,Mălina
Pop,Gelu
Tudor,Laurențiu
Tudor,Dafina
