"personal_id","personal_number","birthdate","address","phone_number","user_id"
"1654","6930507358646","2007-08-20","Intrarea Suciu Nr. 35 Bl. 71  Sc. 51 Ap. 518, Valea lui Mihai, 581546","0232 906 113","6627"
"1655","1940829117773","1912-12-13","Intrarea Popa Nr. 12 Bl. 99  Sc. 98 Ap. 619, Tufesti, 442567","0721 216 766","6628"
"1656","4390701447561","1997-08-17","Intrarea Narcisa Ionescu Nr. 636 Bl. 30  Sc. 41 Ap. 340, Diosig, 999421","0250 077 655","6629"
"1657","7260815461963","1949-02-11","Strada Dinu, Sadova, 486053","0753 304 713","6630"
"1658","3091227104309","1909-06-16","Strada Tabacu, Pantelimon, 274651","0748 092 040","6631"
"1659","4030307432612","1968-11-12","Strada Crin Stan, Galati, 423304","0235 420 925","6632"
"1660","7820625121809","1955-08-26","Drumul Oprea, Remetea, 699740","0766 529 517","6633"
"1661","3270426371321","1990-12-11","Strada Toma, Satu Mare, 516417","0729 589 139","6634"
"1662","7620317379944","2017-12-19","Aleea Tudor, Deva, 553228","0734 324 438","6635"
"1663","1530611168749","1968-10-09","Drumul Lică Niță Nr. 186, Sfantu Gheorghe, 914925","0750 054 742","6636"
"1664","4160521282460","2008-11-01","Aleea Preda, Borsa, 165459","0763 088 862","6637"
"1665","6071105417662","1970-07-17","Intrarea Jean Marin Nr. 901 Bl. 76  Sc. 81 Ap. 281, Turda, 690383","0250 025 737","6638"
"1666","5020922015183","1951-06-06","Strada Stan, Intorsura Buzaului, 362048","0785 750 722","6639"
"1667","8550131297411","2019-07-05","Intrarea Suciu Nr. 946, Cisnadie, 540198","0742 813 363","6640"
"1668","4750130348510","1920-07-19","Soseaua Diaconu Nr. 709 Bl. 78  Sc. 96 Ap. 392, Roseti, 305909","0741 748 590","6641"
"1669","1461025036515","1992-08-26","Intrarea Aurelian Tudor Nr. 164 Bl. 94  Sc. 95 Ap. 753, Husi, 866929","0253 848 709","6642"
"1670","3640420286748","1987-09-22","Soseaua Popescu Nr. 984 Bl. 64  Sc. 10 Ap. 484, Tandarei, 620346","0231 928 224","6643"
"1671","1750131268470","2013-07-18","Strada Ardelean Nr. 27 Bl. 63  Sc. 84 Ap. 679, Valea Mare (Negresti), 650450","0266 487 501","6644"
"1672","1710413113959","1943-07-29","Strada Dobre Nr. 38 Bl. 25  Sc. 76 Ap. 164, Cugir, 134480","0767 181 849","6645"
"1673","1380301114317","1918-08-27","Intrarea Ababei, Otopeni, 327035","0251 168 581","6646"
"1674","8400418422404","1975-11-18","Bulevardul Tomescu, Diosig, 154283","0253 832 889","6647"
"1675","1360422525868","1996-05-05","Drumul Sânziana Georgescu Nr. 92, Slatina, 240604","0764 105 848","6648"
"1676","5800504219061","2019-12-10","Bulevardul Diaconu, Moisei, 335222","0730 995 514","6649"
"1677","3111123358025","2005-03-11","Strada Angela Diaconu, Odorheiu Secuiesc, 411804","0729 111 615","6650"
"1678","5000508050495","1967-12-03","Drumul Domnica Tomescu Nr. 24 Bl. 21  Sc. 53 Ap. 771, Baraolt, 496690","0770 845 489","6651"
"1679","6150328064433","1978-06-22","Aleea Niță Nr. 10, Piatra-Neamt, 213700","021 553 1750","6652"
"1680","8441122079601","1993-08-03","Bulevardul Diaconu Nr. 73 Bl. 33  Sc. 66 Ap. 762, Bragadiru, 667914","0754 715 476","6653"
"1681","2961208132780","2017-03-31","Drumul Aanei, Negresti-Oas, 173562","0763 655 284","6654"
"1682","2651010324611","2012-01-03","Drumul Gheorghiu Nr. 435 Bl. 61  Sc. 22 Ap. 348, Valea lui Mihai, 128685","0771 784 509","6655"
"1683","6940123431735","1911-12-18","Bulevardul Stancu Nr. 49 Bl. 30  Sc. 52 Ap. 613, Sibiu, 746162","0769 807 851","6656"
"1684","6961021186970","1983-09-03","Drumul Nelu Eftimie, Onesti, 981243","0745 850 062","6657"
"1685","2591006223663","1980-04-14","Bulevardul Aurel Ene, Valenii de Munte, 494570","0729 252 236","6658"
"1686","6810416079709","1972-10-02","Drumul Dida Diaconescu Nr. 28 Bl. 56  Sc. 15 Ap. 342, Fetesti-Gara, 203201","0727 912 070","6659"
"1687","1621231142378","2020-02-26","Soseaua Tomescu Nr. 139 Bl. 64  Sc. 23 Ap. 300, Maieru, 258098","0731 787 445","6660"
"1688","3660526444126","2009-12-01","Aleea Ababei, Babeni, 129918","0749 604 181","6661"
"1689","4221228510825","1999-01-09","Strada Nistor Nr. 638 Bl. 96  Sc. 15 Ap. 906, Giurgiu, 922584","0742 888 490","6662"
"1690","5830131221732","2021-01-12","Soseaua Tabacu Nr. 888 Bl. 28  Sc. 17 Ap. 505, Seini, 851970","0727 468 060","6663"
"1691","7780427113304","1999-12-07","Aleea Dana Mazilescu Nr. 22, Beius, 912034","0770 024 869","6664"
"1692","2980226432160","1935-09-14","Soseaua Tomescu Nr. 703 Bl. 65  Sc. 38 Ap. 331, Magurele, 291840","0730 701 077","6665"
"1693","1080121048279","2015-01-20","Aleea Teona Ioniță, Caracal, 927187","0246 609 283","6666"
"1694","2670629261976","1981-01-16","Intrarea Codrina Stan Nr. 788 Bl. 79  Sc. 13 Ap. 562, Popesti-Leordeni, 801434","0259 689 176","6667"
"1695","1030819144648","1916-05-06","Bulevardul Albu, Radauti, 403032","0742 020 977","6668"
"1696","3341114461741","1972-06-19","Bulevardul Ionela Aanei Nr. 758, Huedin, 331231","0728 341 395","6669"
"1697","5180922463227","1922-09-16","Aleea Niculiță Ene, Cornetu, 521255","0735 395 128","6670"
"1698","1990624519740","1997-09-23","Soseaua Mocanu Nr. 71 Bl. 47  Sc. 56 Ap. 765, Barbulesti, 502370","0263 672 371","6671"
"1699","1650925047141","2003-12-19","Strada Letiția Aanei, Vicovu de Sus, 889806","0269 643 333","6672"
"1700","1700325371850","1967-09-28","Soseaua Eftimie, Valea lui Mihai, 217103","0740 055 708","6673"
"1701","2910112407689","1955-03-01","Intrarea Diaconu, Slobozia, 934685","0240 323 067","6674"
"1702","3430923177006","1931-12-13","Intrarea Vlădelina Ababei, Remetea, 755326","0780 406 970","6675"
"1703","8160230355302","1973-09-08","Intrarea Stancu, Sebis, 920193","0711 985 075","6676"
"1704","5191229138936","2009-12-01","Soseaua Georgescu Nr. 610, Branesti, 911601","0244 501 964","6677"
"1705","6800902071611","1934-04-07","Strada Florea Nr. 61 Bl. 81  Sc. 73 Ap. 849, Alba Iulia, 333967","0244 410 950","6678"
"1706","3591206399650","1950-02-14","Aleea Octaviu Ionescu Nr. 723 Bl. 49  Sc. 29 Ap. 193, Motatei, 194096","0763 951 533","6679"
"1707","6490406466792","2010-08-17","Strada Eremia Eftimie Nr. 44 Bl. 65  Sc. 20 Ap. 722, Brasov, 903717","0259 997 588","6680"
"1708","7560118324713","1919-10-12","Drumul Nistor Nr. 88 Bl. 67  Sc. 59 Ap. 425, Reghin, 527955","0246 334 350","6681"
"1709","1470830040384","1909-07-02","Soseaua Stoica Nr. 186, Cugir, 731516","0750 846 601","6682"
"1710","7580401013879","1975-02-23","Drumul Sabrina Albu Nr. 671, Buhusi, 924359","0756 876 395","6683"
"1711","2880414356029","1943-09-02","Strada Livia Mocanu Nr. 291 Bl. 98  Sc. 98 Ap. 543, Fagaras, 585915","0252 250 889","6684"
"1712","6671118088521","2013-06-07","Intrarea Oprea, Fundulea, 615765","0724 020 831","6685"
"1713","2890807299112","1967-12-05","Strada Gheorghiu, Ramnicu Valcea, 389454","0262 205 478","6686"
"1714","3410406421718","1940-07-30","Drumul Nemeș Nr. 85, Satu Mare, 410543","0259 904 580","6687"
"1715","8131203133928","2005-12-28","Bulevardul Ortansa Dochioiu Nr. 946, Rasinari, 156618","0711 240 517","6688"
"1716","3220606112551","1916-08-17","Soseaua Renata Nistor Nr. 659 Bl. 15  Sc. 60 Ap. 942, Turnu Magurele, 151998","0759 633 559","6689"
"1717","4010322093880","1985-10-28","Soseaua Dochioiu Nr. 287, Drobeta-Turnu Severin, 736465","0237 159 748","6690"
"1718","2251002440951","1992-08-16","Intrarea Popescu Nr. 89, Timisoara, 710763","0250 016 264","6691"
"1719","5840201350433","1997-04-18","Drumul Stoica, Navodari, 612375","0268 763 489","6692"
"1720","2830410024589","1940-09-22","Intrarea Ababei, Sabaoani, 712224","0734 196 850","6693"
"1721","2661102364890","1953-06-16","Soseaua Niță Nr. 456, Gherla, 758359","0720 422 880","6694"
"1722","3860105386604","2019-04-05","Soseaua Stancu, Lumina, 609174","0760 133 407","6695"
"1723","2570821154346","1953-10-13","Intrarea Mocanu, Cluj-Napoca, 229148","0729 193 556","6696"
"1724","2270516290754","2022-02-20","Soseaua Ardelean Nr. 311 Bl. 62  Sc. 17 Ap. 633, Savinesti, 895135","0730 582 446","6697"
"1725","6951012203890","2000-11-15","Bulevardul Maia Manole Nr. 61, Sangeorgiu de Mures, 912072","0757 793 363","6698"
"1726","8601101189413","1977-11-30","Soseaua Didina Dobre Nr. 829 Bl. 22  Sc. 25 Ap. 583, Dabuleni, 719534","0231 120 834","6699"
"1727","8541017333292","1995-07-29","Strada Diaconu, Onesti, 386179","0256 670 027","6700"
"1728","1871206111367","2018-10-27","Strada Dima Nr. 167, Brad, 278296","0754 738 511","6701"
"1729","5560101517616","1932-09-22","Drumul Tudor Nr. 40 Bl. 53  Sc. 22 Ap. 644, Fundeni, 427654","0240 129 570","6702"
"1730","7900930039841","2006-09-03","Soseaua Marin, Baicoi, 774425","0253 692 156","6703"
"1731","3200909318191","1924-05-28","Drumul Tomescu Nr. 89, Giroc, 571633","0721 778 992","6704"
"1732","7340621393080","1940-03-17","Intrarea Marin Nr. 797, Turnu Magurele, 491130","0738 645 240","6705"
"1733","8440911053321","2013-10-16","Soseaua Constanța Popescu, Roseti, 307062","0760 779 903","6706"
"1734","4071105014438","2011-05-17","Bulevardul Stoica Nr. 988, Moinesti, 405173","0747 384 562","6707"
"1735","5580708101676","2011-12-21","Bulevardul Pop, Reghin, 343599","0763 915 995","6708"
"1736","8500605318243","1934-10-01","Intrarea Andrian Ababei Nr. 308, Targu Secuiesc, 784301","0750 226 113","6709"
"1737","1240530353980","1941-11-29","Strada Nistor Nr. 44 Bl. 19  Sc. 61 Ap. 679, Alba Iulia, 460388","0232 562 180","6710"
"1738","4891009305238","1931-02-26","Bulevardul Floarea Dochioiu Nr. 61, Piatra-Neamt, 383943","0233 486 547","6711"
"1739","4570102467908","1956-11-23","Soseaua Dima Nr. 130, Ramnicu Sarat, 526835","0266 596 411","6712"
"1740","8950628447024","1929-08-30","Aleea Dobre Nr. 26, Dancu, 762902","0751 224 811","6713"
"1741","3790529188769","1985-12-04","Drumul Mocanu Nr. 170 Bl. 62  Sc. 97 Ap. 556, Huedin, 596952","0245 143 087","6714"
"1742","1130819071312","1939-04-11","Drumul Nistor, Seini, 876417","0764 862 431","6715"
"1743","1750721523472","1984-02-26","Soseaua Nistor, Curtici, 459883","0754 672 048","6716"
"1744","2210425028695","1937-01-31","Drumul Demetra Aanei, Fundulea, 399800","0755 399 810","6717"
"1745","3420512256986","2008-07-13","Aleea Gabi Dinu Nr. 437, Mihail Kogalniceanu, 536965","0750 691 997","6718"
"1746","1981216024816","1978-08-16","Intrarea Albu Nr. 775, Tufesti, 437985","0269 615 837","6719"
"1747","6170227302798","1933-06-23","Drumul Eufrosina Nistor Nr. 909, Dancu, 445229","0235 546 501","6720"
"1748","8250905440889","1911-03-03","Intrarea Pușcașu Nr. 378, Comanesti, 407522","0750 963 109","6721"
"1749","4280627122596","1989-07-24","Bulevardul Florea Nr. 752, Tarnaveni, 912296","0726 945 236","6722"
"1750","8330720173057","1938-03-13","Drumul Manole Nr. 210, Vaslui, 890662","0745 050 596","6723"
"1751","4830106107852","1990-12-30","Intrarea Oprea Nr. 898, Bals, 374768","0246 602 146","6724"
"1752","4290729388300","2007-05-04","Bulevardul Flora Preda Nr. 59 Bl. 31  Sc. 50 Ap. 421, Sibiu, 544538","0753 706 784","6725"
"1753","8790119519101","1981-08-03","Aleea Sorin Dinu Nr. 449, Blaj, 505321","0260 025 114","6726"
"1754","3850727240917","1976-03-25","Strada Tomescu Nr. 421, Giurgiu, 240547","0768 409 036","6727"
"1755","6390223256808","1993-03-27","Aleea Popescu Nr. 33 Bl. 14  Sc. 94 Ap. 332, Poienile de sub Munte, 521351","0246 793 161","6728"
"1756","8450309052752","1945-04-14","Intrarea Popescu, Cugir, 660007","0244 907 141","6729"
"1757","8120906293711","1988-10-13","Intrarea Cristina Stancu Nr. 66 Bl. 91  Sc. 45 Ap. 852, Pascani, 758626","0245 108 398","6730"
"1758","6000814090045","1996-11-13","Bulevardul Alma Popa, Brasov, 511103","0250 145 676","6731"
"1759","1041030430643","2023-08-27","Intrarea Dima Nr. 745 Bl. 35  Sc. 28 Ap. 729, Alesd, 847435","0736 528 985","6732"
"1760","6240709458428","1973-10-08","Strada Axinte Diaconu Nr. 116, Sabaoani, 462652","0786 639 622","6733"
"1761","4041026199363","1927-12-03","Bulevardul Haralambie Popescu Nr. 153 Bl. 60  Sc. 16 Ap. 190, Saveni, 734703","0240 503 410","6734"
"1762","2320108049457","1995-11-24","Drumul Dobre Nr. 59 Bl. 35  Sc. 59 Ap. 775, Beclean, 861568","0760 391 236","6735"
"1763","7840126252824","1908-04-14","Strada Dinu Nr. 56 Bl. 92  Sc. 23 Ap. 498, Pantelimon, 367186","0786 815 773","6736"
"1764","5821206368038","1986-09-06","Soseaua Silvana Dobre Nr. 92, Rasinari, 503913","0265 045 903","6737"
"1765","6911003139295","1992-02-15","Intrarea Voinea, Dorohoi, 104035","0729 876 181","6738"
"1766","3541121113807","2019-06-18","Intrarea Cristea, 1 Decembrie, 520628","0760 057 155","6739"
"1767","6321227103461","1978-05-02","Soseaua Florea, Timisoara, 116910","0738 077 362","6740"
"1768","7390513300933","1916-12-23","Soseaua Dinu Nr. 837 Bl. 68  Sc. 53 Ap. 207, Peretu, 437334","0772 600 779","6741"
"1769","3391116430400","1990-07-23","Aleea Mazilescu Nr. 248, Buzau, 224581","0725 613 075","6742"
"1770","7951220289362","1968-07-23","Bulevardul Eftimie Nr. 754 Bl. 74  Sc. 98 Ap. 994, Buhusi, 231284","0246 903 662","6743"
"1771","6270906134215","1992-05-27","Aleea Edgar Niță Nr. 20 Bl. 62  Sc. 58 Ap. 629, Cudalbi, 262886","0728 893 519","6744"
"1772","7810619207217","2008-07-28","Intrarea Iulia Florea Nr. 231 Bl. 77  Sc. 94 Ap. 383, Negresti, 524934","0766 291 159","6745"
"1773","5110212415349","1932-12-16","Drumul Iosefina Marin, Mizil, 789961","0743 671 544","6746"
"1774","7820508351985","1954-05-04","Aleea Anaida Tudor, Petrosani, 370644","0711 764 044","6747"
"1775","2620702283571","2003-07-05","Soseaua Eugen Stancu Nr. 97, Dancu, 551819","0241 065 163","6748"
"1776","2150903361431","1921-08-30","Strada Nemeș Nr. 50 Bl. 19  Sc. 88 Ap. 742, Tomesti, 721872","0734 396 757","6749"
"1777","4141108422229","1990-10-14","Bulevardul Adi Cristea, Cugir, 687694","0234 441 412","6750"
"1778","2570320255341","1935-11-12","Soseaua Margareta Ionescu Nr. 527, Bolintin-Vale, 595650","0786 989 397","6751"
"1779","7280423515311","1983-04-21","Bulevardul Adina Tomescu, Murfatlar, 869603","0240 121 919","6752"
"1780","5890224286562","1933-04-13","Intrarea Domnica Eftimie Nr. 39 Bl. 53  Sc. 42 Ap. 647, Tasnad, 645962","0257 332 997","6753"
"1781","4720105388483","1960-03-04","Aleea Oprea Nr. 972, Galati, 594520","0262 802 793","6754"
"1782","4900311517509","2006-05-13","Intrarea Gheorghiu Nr. 996, Sfantu Gheorghe, 781787","0711 954 451","6755"
"1783","2120909413005","1999-03-01","Intrarea Cristea Nr. 77 Bl. 34  Sc. 43 Ap. 686, Alesd, 932371","0269 896 487","6756"
"1784","2891110411313","1910-04-19","Drumul Toma Nr. 482, Salonta, 168584","0766 392 453","6757"
"1785","6700718334087","1963-11-12","Aleea Tabacu Nr. 775, Bocsa, 234347","0252 685 610","6758"
"1786","5080219388500","1911-03-05","Soseaua Tudor Nr. 607 Bl. 69  Sc. 59 Ap. 281, Fundeni, 815348","0734 298 868","6759"
"1787","5280626111481","1924-08-17","Soseaua Tabacu Nr. 582, Macin, 800654","0786 442 040","6760"
"1788","3220711514655","1998-10-02","Intrarea Theodor Niță Nr. 90, Vatra Dornei, 630171","0268 869 616","6761"
"1789","7590626428558","2003-10-03","Soseaua Pop Nr. 281, Fundeni, 718927","0263 031 553","6762"
"1790","6630914106754","2022-03-30","Strada Tudor, Targu Ocna, 965805","0236 280 078","6763"
"1791","4151211409962","1974-08-14","Intrarea Anghel Voinea Nr. 82 Bl. 30  Sc. 87 Ap. 797, Valea Caselor (Dragasani), 846018","0711 809 755","6764"
"1792","8210907033208","1959-01-10","Aleea Ionescu, Corabia, 235611","0754 092 769","6765"
"1793","4280802047942","1951-09-08","Bulevardul Nichifor Suciu Nr. 89, Curcani, 362262","0758 886 168","6766"
"1794","8870323194633","1968-01-02","Drumul Nistor Nr. 83 Bl. 99  Sc. 69 Ap. 157, Rovinari, 383866","0770 747 092","6767"
"1795","6980109085798","1921-03-24","Soseaua Ilarion Manole Nr. 279 Bl. 73  Sc. 10 Ap. 625, Dumbravita, 819385","0258 315 842","6768"
"1796","6280406220911","2012-08-18","Drumul Lascăr Stancu, Boldesti-Scaeni, 172362","0771 105 938","6769"
"1797","1700905359501","1990-02-20","Drumul Nemeș Nr. 489 Bl. 14  Sc. 52 Ap. 341, Blaj, 872291","0747 096 572","6770"
"1798","7720730522201","2020-08-20","Intrarea Ariadna Manole Nr. 18 Bl. 99  Sc. 66 Ap. 370, Arad, 824576","0749 590 867","6771"
"1799","8120617250552","2005-11-28","Soseaua Ene Nr. 853, Adjud, 720284","0265 350 066","6772"
"1800","4900918517446","1980-12-07","Bulevardul Cleopatra Diaconu Nr. 76, Siria, 182606","0761 260 653","6773"
"1801","3171125011067","2000-11-03","Soseaua Liviu Tabacu Nr. 299 Bl. 40  Sc. 99 Ap. 447, Apahida, 197171","0236 219 413","6774"
"1802","8770529285437","1982-09-10","Soseaua Marin, Fetesti, 270250","0747 466 969","6775"
"1803","5991122201950","2002-07-19","Soseaua Voinea, Baciu, 181963","0739 799 870","6776"
"1804","6260708318436","1937-06-02","Soseaua Manole Nr. 25 Bl. 40  Sc. 95 Ap. 262, Dragasani, 237042","0253 819 546","6777"
"1805","1670507125451","1951-03-05","Intrarea Mazilescu, Pancota, 848584","0268 547 329","6778"
"1806","4901231282021","1931-09-17","Aleea Tudor, Dumbraveni, 480386","0268 419 639","6779"
"1807","2020315436183","1999-05-19","Drumul Tudor Mocanu Nr. 15, Cluj-Napoca, 651966","0258 865 139","6780"
"1808","7021127440036","1931-05-19","Strada Gheorghiu, Sebes, 315105","0745 165 448","6781"
"1809","8451119229217","1929-11-15","Drumul Ardelean Nr. 24, Dej, 818822","0754 388 771","6782"
"1810","6790103036401","1986-05-24","Strada Cristea Nr. 987, Anina, 163330","0236 674 146","6783"
"1811","8630522020293","2022-03-15","Bulevardul Popa Nr. 55, Poiana Mare, 711439","0741 615 323","6784"
"1812","6170611195899","1911-09-01","Intrarea Niță Nr. 625, Navodari, 896387","0758 481 216","6785"
"1813","5500524376592","1980-09-08","Intrarea Ene, Onesti, 102774","0721 448 160","6786"
"1814","7820631376904","2009-11-17","Intrarea Daria Manole, Vulcan, 609854","0738 121 795","6787"
"1815","1480119196622","2016-09-29","Intrarea Anca Nistor Nr. 95, Targu Frumos, 367023","0722 959 317","6788"
"1816","1730108162131","1972-12-03","Bulevardul Stan, Husi, 427673","0233 657 773","6789"
"1817","1200311513659","1915-04-25","Intrarea Florea Nr. 819, Covasna, 104024","0266 993 402","6790"
"1818","7730219229878","1926-01-01","Intrarea Ene, Plosca, 264998","0735 773 265","6791"
"1819","7771003051790","1999-02-08","Drumul Niță, Sighisoara, 585352","0253 165 577","6792"
"1820","5430502511670","1941-02-12","Soseaua Marin, Lipova, 827783","0786 230 500","6793"
"1821","3040512026687","1972-02-10","Drumul Florea Nr. 372 Bl. 14  Sc. 24 Ap. 362, Valea Mare (Babeni), 561876","0758 671 395","6794"
"1822","6500526229682","2013-04-09","Intrarea Cristea, Tudora, 825922","0236 825 609","6795"
"1823","7120328231071","2014-12-07","Bulevardul Ioniță Nr. 795 Bl. 26  Sc. 54 Ap. 788, Maieru, 445944","0245 261 378","6796"
"1824","5910114443657","2011-01-15","Intrarea Lucia Tabacu Nr. 882 Bl. 57  Sc. 53 Ap. 361, Corabia, 881524","0770 826 844","6797"
"1825","2330311278511","1928-02-04","Bulevardul Cantemir Barbu Nr. 91, Brad, 345482","0766 020 206","6798"
"1826","7870502380699","1958-04-05","Drumul Eftimie Nr. 37 Bl. 98  Sc. 14 Ap. 601, Pogoanele, 361073","0762 237 171","6799"
"1827","2640418011444","1976-07-20","Aleea Irinel Dinu Nr. 83, Peris, 396950","0266 017 557","6800"
"1828","4530722340578","1989-04-05","Soseaua Veta Aanei Nr. 887, Rucar, 178379","0786 970 403","6801"
"1829","4730213438379","2015-03-09","Drumul Diaconescu Nr. 339, Calafat, 323869","0255 624 358","6802"
"1830","8670927229556","2016-07-06","Aleea Preda, Vicovu de Jos, 356747","0771 724 673","6803"
"1831","1470615215466","1969-12-19","Drumul Voinea Nr. 710, Feldru, 542461","0253 109 446","6804"
"1832","5930604151711","1997-12-25","Aleea Tudor Nr. 156, Glina, 748709","0769 838 763","6805"
"1833","1421203036291","1967-05-11","Intrarea Toma Nr. 61 Bl. 71  Sc. 75 Ap. 746, Rucar, 797158","0723 783 814","6806"
